Time;Grid voltage URS;Grid voltage UST;Grid voltage magnitude;Grid voltage magnitude filtered;DC link current;Control angle grid unlimited;Control angle grid;Control angle grid lower limit;Control angle grid upper limit;DC1 end position request;DC2 end position request;End position request causes;Control angle motor;PLL grid angle error;Notch mask grid;Grid frequency;Grid frequency filtered;Grid integrator angle;Speed;Excitation Ref Mode;PulseMode;DC link current filtered;DC reference limited;DC error;Release pulses grid;Pulse block causes;
1.55002;-0.593046;0.980841;0.987974;0.98785;0.105862;1.69949;1.69949;0.087;2.59989;0.0;0.0;0.0;2.59109;0.0358423;0.0;1.0186;1.01682;1.73913;0.269675;1.0;0.0;0.0773479;0.1;-0.00586181;1.0;0.0;
1.55102;-0.798298;0.922065;1.00093;0.993077;0.123627;1.79079;1.79079;0.087;2.5931;0.0;0.0;0.0;2.58963;-0.00331996;0.0;0.999162;1.00303;2.05652;0.251725;1.0;0.0;0.103472;0.1;-0.0236274;1.0;0.0;
1.55202;-0.924388;0.774021;0.992039;0.995243;0.0778549;1.56031;1.56031;0.087;2.58835;0.0;0.0;0.0;2.58731;-0.0400083;0.0;0.980571;0.984070;2.36775;0.223226;1.0;0.0;0.121745;0.1;0.0221451;1.0;0.0;
1.55303;-0.981422;0.472997;0.981635;0.988231;0.0844387;1.59157;1.59157;0.087;2.60010;0.0;0.0;0.0;2.59082;0.0441106;0.0;1.02264;1.01381;2.67864;0.266345;1.0;0.0;0.0765194;0.1;0.0155613;1.0;0.0;
1.55402;-0.952905;0.215938;0.999259;0.991118;0.119552;1.76888;1.76888;0.087;2.59821;0.0;0.0;0.0;2.59006;0.00924472;0.0;1.00547;1.00904;2.9978;0.257087;1.0;0.0;0.0837889;0.1;-0.0195517;1.0;0.0;
1.55502;-0.83332;-0.057963;0.997386;0.995781;0.0923809;1.63224;1.63224;0.087;2.58915;0.0;0.0;0.0;2.58841;-0.0295404;0.0;0.98595;0.989741;-2.97224;0.236756;1.0;0.0;0.118646;0.1;0.00761911;1.0;0.0;
1.55602;-0.540485;-0.420319;0.963305;0.990863;0.0632245;1.48461;1.48461;0.087;2.59738;0.0;0.0;0.0;2.59017;0.0549608;0.0;1.02801;0.996688;-2.6645;0.258433;1.0;0.0;0.0870089;0.1;0.0367755;1.0;0.0;
1.55702;-0.305671;-0.667562;0.995408;0.989055;0.118507;1.7623;1.7623;0.087;2.60111;0.0;0.0;0.0;2.59025;0.0208672;0.0;1.01133;1.01418;-2.34369;0.259321;1.0;0.0;0.0726482;0.1;-0.0185067;1.0;0.0;
1.55803;-0.0349056;-0.848537;1.00057;0.995053;0.110355;1.72191;1.72191;0.087;2.58936;0.0;0.0;0.0;2.58918;-0.0184649;0.0;0.991649;0.995553;-2.02868;0.246206;1.0;0.0;0.117846;0.1;-0.0103555;1.0;0.0;
1.55902;0.236673;-0.945122;0.983589;0.993241;0.0388752;1.36117;1.36117;0.087;2.59245;0.0;0.0;0.0;2.58775;-0.0511152;0.0;0.974945;0.977967;-1.71959;0.228694;1.0;0.0;0.105971;0.1;0.0611248;1.0;0.0;
1.56002;0.590839;-0.98299;0.989661;0.988093;0.0977106;1.6558;1.6558;0.087;2.60416;0.0;0.0;0.0;2.59017;0.0331059;0.0;1.01738;1.0176;-1.40373;0.258391;1.0;0.0;0.0609223;0.1;0.00228944;1.0;0.0;
1.56102;0.79644;-0.923923;1.00140;0.993654;0.109101;1.71359;1.71359;0.087;2.59517;0.0;0.0;0.0;2.58961;-0.00548683;0.0;0.998206;1.00208;-1.08667;0.251466;1.0;0.0;0.0954904;0.1;-0.00910142;1.0;0.0;
1.56202;0.922704;-0.775705;0.991534;0.995425;0.0574768;1.45398;1.45398;0.087;2.59225;0.0;0.0;0.0;2.58893;-0.0415692;0.0;0.9799;0.983351;-0.775695;0.243173;1.0;0.0;0.106712;0.1;0.0425232;1.0;0.0;
1.56302;0.982061;-0.474507;0.982246;0.987924;0.0841251;1.58554;1.58554;0.087;2.60400;0.0;0.0;0.0;2.58992;0.0426927;0.0;1.02216;1.01746;-0.462855;0.255371;1.0;0.0;0.0615239;0.1;0.0158749;1.0;0.0;
1.56402;0.954183;-0.218436;0.999834;0.991417;0.114849;1.74028;1.74028;0.087;2.59851;0.0;0.0;0.0;2.58973;0.00693890;0.0;1.00452;1.00814;-0.143997;0.252929;1.0;0.0;0.0826658;0.1;-0.0148491;1.0;0.0;
1.56502;0.831461;0.0616801;0.997608;0.996023;0.0863197;1.59698;1.59698;0.087;2.59032;0.0;0.0;0.0;2.58961;-0.0253626;0.0;0.988238;0.991060;0.169042;0.251538;1.0;0.0;0.114148;0.1;0.0136803;1.0;0.0;
1.56603;0.529972;0.425604;0.957474;0.991024;0.0709577;1.51845;1.51845;0.087;2.59878;0.0;0.0;0.0;2.59261;0.0635060;0.0;1.03254;1.00182;0.478118;0.288335;1.0;0.0;0.0816176;0.1;0.0290423;1.0;0.0;
1.56702;0.295449;0.672673;0.992317;0.988236;0.143692;1.88834;1.88834;0.087;2.59879;0.0;0.0;0.0;2.59186;0.028191;0.0;1.0152;1.01853;0.800735;0.279136;1.0;0.0;0.0815864;0.1;-0.043692;1.0;0.0;
1.56802;0.0251483;0.853415;1.00027;0.992444;0.152157;1.93611;1.93611;0.087;2.58231;0.0;0.0;0.0;2.58913;-0.0129542;0.0;0.994627;0.999381;1.11746;0.245656;1.0;0.0;0.14497;0.1;-0.0521568;1.0;0.0;
1.56902;-0.245965;0.949769;0.985866;0.99274;0.0962475;1.64988;1.64988;0.087;2.58112;0.0;0.0;0.0;2.58567;-0.047149;0.0;0.977197;0.980385;1.42738;0.203158;1.0;0.0;0.149532;0.1;0.00375248;1.0;0.0;
1.57002;-0.594324;0.979621;0.987027;0.989606;0.103040;1.68322;1.68322;0.087;2.59542;0.0;0.0;0.0;2.59151;0.0381807;0.0;1.01993;1.01495;1.73911;0.274845;1.0;0.0;0.0945447;0.1;-0.00304022;1.0;0.0;
1.57103;-0.800447;0.919858;1.00037;0.993361;0.128121;1.81183;1.81183;0.087;2.59385;0.0;0.0;0.0;2.5899;0.000519962;0.0;1.00128;1.00511;2.05716;0.255072;1.0;0.0;0.100577;0.1;-0.028121;1.0;0.0;
1.57202;-0.926479;0.771988;0.992705;0.995489;0.0894548;1.61677;1.61677;0.087;2.58713;0.0;0.0;0.0;2.5869;-0.0370221;0.0;0.982301;0.985886;2.36902;0.218261;1.0;0.0;0.126435;0.1;0.0105452;1.0;0.0;
1.57302;-0.977588;0.465446;0.97796;0.990314;0.0874692;1.60539;1.60539;0.087;2.59781;0.0;0.0;0.0;2.59127;0.0496754;0.0;1.02565;1.01412;2.67988;0.271891;1.0;0.0;0.0853374;0.1;0.0125308;1.0;0.0;
1.57402;-0.951046;0.212221;0.998462;0.991479;0.128748;1.81497;1.81497;0.087;2.59729;0.0;0.0;0.0;2.59046;0.0112793;0.0;1.00674;1.01031;2.9995;0.261951;1.0;0.0;0.0873306;0.1;-0.028748;1.0;0.0;
1.57502;-0.831577;-0.0615058;0.997631;0.995862;0.107534;1.70801;1.70801;0.087;2.58665;0.0;0.0;0.0;2.58803;-0.0279802;0.0;0.986995;0.990826;-2.97017;0.232107;1.0;0.0;0.12825;0.1;-0.00753387;1.0;0.0;
1.57603;-0.634515;-0.423049;1.06459;0.99285;0.0666731;1.50206;1.50206;0.087;2.5935;0.0;0.0;0.0;2.58995;0.0;1.0;0.975089;0.976223;-2.66228;0.255707;1.0;0.0;0.101926;0.1;0.0333269;1.0;0.0;
1.57702;-0.302651;-0.669072;0.994485;0.98892;0.119238;1.7661;1.7661;0.087;2.60061;0.0;0.0;0.0;2.59077;0.0232814;0.0;1.0127;1.01513;-2.34313;0.26571;1.0;0.0;0.0745576;0.1;-0.0192382;1.0;0.0;
1.57802;-0.0321178;-0.84993;1.00047;0.99478;0.115999;1.75076;1.75076;0.087;2.58934;0.0;0.0;0.0;2.58894;-0.0165418;0.0;0.992799;0.996738;-2.02772;0.243292;1.0;0.0;0.117935;0.1;-0.0159986;1.0;0.0;
1.57902;0.239228;-0.9464;0.984207;0.993308;0.0489075;1.41285;1.41285;0.087;2.59085;0.0;0.0;0.0;2.58636;-0.0497986;0.0;0.975807;0.978891;-1.71831;0.211583;1.0;0.0;0.112118;0.1;0.0510925;1.0;0.0;
1.58002;0.592001;-0.981828;0.988742;0.987655;0.111087;1.72442;1.72442;0.087;2.60148;0.0;0.0;0.0;2.59082;0.0338254;0.0;1.01795;1.0182;-1.40224;0.266388;1.0;0.0;0.0712377;0.1;-0.0110870;1.0;0.0;
1.58103;0.797485;-0.922878;1.00114;0.993184;0.126031;1.80181;1.80181;0.087;2.59159;0.0;0.0;0.0;2.58957;-0.00502629;0.0;0.998652;1.00255;-1.08502;0.251081;1.0;0.0;0.109282;0.1;-0.0260310;1.0;0.0;
1.58202;0.923633;-0.774776;0.991811;0.995246;0.0775414;1.55751;1.55751;0.087;2.58776;0.0;0.0;0.0;2.58773;-0.0414544;0.0;0.980175;0.98365;-0.773932;0.228385;1.0;0.0;0.124016;0.1;0.0224586;1.0;0.0;
1.58302;0.982119;-0.474391;0.982307;0.988337;0.0818261;1.57719;1.57719;0.087;2.60027;0.0;0.0;0.0;2.59048;0.0430373;0.0;1.02243;1.01356;-0.463143;0.262147;1.0;0.0;0.0758722;0.1;0.0181739;1.0;0.0;
1.58402;0.953544;-0.217216;0.999536;0.991393;0.11464;1.74236;1.74236;0.087;2.59897;0.0;0.0;0.0;2.58993;0.00823776;0.0;1.00528;1.00884;-0.144053;0.255423;1.0;0.0;0.0808842;0.1;-0.0146401;1.0;0.0;
1.58502;0.833901;0.0568014;0.997319;0.995933;0.0854837;1.59591;1.59591;0.087;2.59048;0.0;0.0;0.0;2.58875;-0.0304059;0.0;0.985815;0.989586;0.169042;0.240976;1.0;0.0;0.11353;0.1;0.0145163;1.0;0.0;
1.58602;0.537174;0.422526;0.96198;0.993636;0.0605074;1.4688;1.4688;0.087;2.59921;0.0;0.0;0.0;2.58997;0.0589853;0.0;1.03041;1.00624;0.478257;0.255974;1.0;0.0;0.0799736;0.1;0.0394926;1.0;0.0;
1.58702;0.306600;0.667097;0.995693;0.990643;0.113491;1.73442;1.73442;0.087;2.60246;0.0;0.0;0.0;2.59002;0.0188837;0.0;1.01070;1.01376;0.798957;0.256551;1.0;0.0;0.0674611;0.1;-0.0134906;1.0;0.0;
1.58802;0.0356606;0.84813;1.00056;0.995849;0.104085;1.6876;1.6876;0.087;2.59060;0.0;0.0;0.0;2.58939;-0.0201422;0.0;0.991156;0.995040;1.1138;0.248812;1.0;0.0;0.113070;0.1;-0.00408527;1.0;0.0;
1.58902;-0.359917;0.963243;0.97344;0.994581;0.0809900;1.57058;1.57058;0.087;2.59412;0.0;0.0;0.0;2.58927;0.0;1.0;0.976265;0.978222;1.42274;0.247334;1.0;0.0;0.0995577;0.1;0.0190100;1.0;0.0;
1.59002;-0.590665;0.983222;0.989853;0.989118;0.113804;1.73481;1.73481;0.087;2.60250;0.0;0.0;0.0;2.58988;0.0;1.0;1.02039;1.02049;1.74103;0.254874;1.0;0.0;0.0673244;0.1;-0.0138041;1.0;0.0;
1.59102;-0.796323;0.924039;1.00143;0.994178;0.124359;1.78984;1.78984;0.087;2.59069;0.0;0.0;0.0;2.58967;-0.00870164;0.0;0.996814;1.00072;2.05779;0.252198;1.0;0.0;0.112721;0.1;-0.0243589;1.0;0.0;
1.59202;-0.925027;0.773382;0.992233;0.99583;0.0774369;1.55359;1.55359;0.087;2.58821;0.0;0.0;0.0;2.58961;-0.039751;0.0;0.981029;0.984415;2.3688;0.251504;1.0;0.0;0.122254;0.1;0.0225631;1.0;0.0;
1.59302;-0.976833;0.463762;0.977248;0.988884;0.0983376;1.65689;1.65689;0.087;2.59987;0.0;0.0;0.0;2.5928;0.0;1.0;1.03159;1.01959;2.68085;0.290620;1.0;0.0;0.0774232;0.1;0.00166241;1.0;0.0;
1.59403;-0.948491;0.207110;0.997388;0.989657;0.148395;1.91542;1.91542;0.087;2.59428;0.0;0.0;0.0;2.59105;0.012535;0.0;1.00719;1.02196;3.00494;0.269151;1.0;0.0;0.0989134;0.1;-0.0483946;1.0;0.0;
1.59502;-0.829080;-0.0664426;0.997914;0.994897;0.135436;1.84977;1.84977;0.087;2.58122;0.0;0.0;0.0;2.58805;-0.0284236;0.0;0.986598;0.990698;-2.9648;0.232419;1.0;0.0;0.149157;0.1;-0.0354363;1.0;0.0;
1.59602;-0.629404;-0.331806;0.976446;0.991588;0.0584173;1.46071;1.46071;0.087;2.58613;0.0;0.0;0.0;2.58441;0.0;1.0;0.973073;0.974806;-2.6571;0.187658;1.0;0.0;0.130259;0.1;0.0415827;1.0;0.0;
1.59702;-0.298236;-0.671279;0.99315;0.989033;0.116626;1.75283;1.75283;0.087;2.59877;0.0;0.0;0.0;2.59134;0.0262987;0.0;1.01386;1.01448;-2.34194;0.272703;1.0;0.0;0.0816529;0.1;-0.0166257;1.0;0.0;
1.59802;-0.0278199;-0.852079;1.00035;0.994522;0.120701;1.77483;1.77483;0.087;2.59040;0.0;0.0;0.0;2.589;-0.013712;0.0;0.993894;0.99782;-2.02616;0.243978;1.0;0.0;0.113864;0.1;-0.0207013;1.0;0.0;
1.59903;0.243294;-0.948433;0.985203;0.993497;0.0606119;1.47242;1.47242;0.087;2.58942;0.0;0.0;0.0;2.58573;-0.0475846;0.0;0.97662;0.97976;-1.71645;0.203924;1.0;0.0;0.117597;0.1;0.0393881;1.0;0.0;
1.60002;0.594092;-0.979737;0.987101;0.987582;0.104503;1.69134;1.69134;0.087;2.60114;0.0;0.0;0.0;2.59148;0.0376931;0.0;1.01949;1.01774;-1.40225;0.274527;1.0;0.0;0.0725339;0.1;-0.00450327;1.0;0.0;
1.60102;0.799285;-0.921077;1.00069;0.992705;0.125717;1.80020;1.80020;0.087;2.59336;0.0;0.0;0.0;2.58974;-0.00177197;0.0;0.999911;1.00381;-1.0846;0.253137;1.0;0.0;0.102442;0.1;-0.0257174;1.0;0.0;
1.60202;0.925317;-0.773092;0.992322;0.99511;0.0830801;1.58536;1.58536;0.087;2.58772;0.0;0.0;0.0;2.58704;-0.0387967;0.0;0.981166;0.984709;-0.773145;0.219909;1.0;0.0;0.12415;0.1;0.0169199;1.0;0.0;
1.60302;0.980492;-0.471138;0.980741;0.988011;0.0923809;1.63058;1.63058;0.087;2.59865;0.0;0.0;0.0;2.5912;0.0449613;0.0;1.02307;1.01422;-0.462103;0.271069;1.0;0.0;0.0820959;0.1;0.00761911;1.0;0.0;
1.60403;0.952034;-0.214254;0.998863;0.990719;0.130316;1.82383;1.82383;0.087;2.59606;0.0;0.0;0.0;2.59025;0.00994548;0.0;1.00583;1.00941;-0.142826;0.259335;1.0;0.0;0.0920697;0.1;-0.0303156;1.0;0.0;
1.60502;0.832507;0.0595311;0.997444;0.995543;0.105757;1.6998;1.6998;0.087;2.58627;0.0;0.0;0.0;2.58817;-0.0290176;0.0;0.986221;0.990032;0.170425;0.233832;1.0;0.0;0.129714;0.1;-0.00575731;1.0;0.0;
1.60602;0.634108;0.420145;1.06147;0.992508;0.0614479;1.47641;1.47641;0.087;2.59406;0.0;0.0;0.0;2.58975;0.0;1.0;0.974471;0.975591;0.478103;0.253194;1.0;0.0;0.0997496;0.1;0.0385521;1.0;0.0;
1.60702;0.304393;0.668201;0.995016;0.989128;0.11161;1.7276;1.7276;0.087;2.60195;0.0;0.0;0.0;2.59049;0.0229319;0.0;1.01226;1.01468;0.797104;0.262319;1.0;0.0;0.0694173;0.1;-0.0116095;1.0;0.0;
1.60802;0.033744;0.849117;1.00053;0.995001;0.105653;1.69819;1.69819;0.087;2.59139;0.0;0.0;0.0;2.58903;-0.0167175;0.0;0.992444;0.996371;1.1124;0.244397;1.0;0.0;0.110030;0.1;-0.00565281;1.0;0.0;
1.60903;0.0931009;0.0;0.107504;0.994243;0.0377257;1.35514;1.35514;0.087;2.59362;0.0;0.0;0.0;2.58712;0.0;1.0;0.977314;0.979302;1.42171;0.221001;1.0;0.0;0.101481;0.1;0.0622743;1.0;0.0;
1.61002;-0.591304;0.982525;0.989293;0.991523;0.106280;1.69904;1.69904;0.087;2.60404;0.0;0.0;0.0;2.59050;0.0334449;0.0;1.01746;1.01748;1.73838;0.262474;1.0;0.0;0.0613692;0.1;-0.00627983;1.0;0.0;
1.61102;-0.796846;0.923459;1.00126;0.995146;0.119029;1.76458;1.76458;0.087;2.59278;0.0;0.0;0.0;2.58958;-0.00516096;0.0;0.998275;1.00215;2.05546;0.251156;1.0;0.0;0.104702;0.1;-0.0190292;1.0;0.0;
1.61202;-0.92311;0.775357;0.991679;0.996136;0.0686587;1.51128;1.51128;0.087;2.58959;0.0;0.0;0.0;2.58828;-0.0413661;0.0;0.979909;0.98336;2.36644;0.235244;1.0;0.0;0.116979;0.1;0.0313413;1.0;0.0;
1.61302;-0.981828;0.473984;0.982023;0.98982;0.0956205;1.64481;1.64481;0.087;2.60107;0.0;0.0;0.0;2.59028;0.0;1.0;1.02832;1.02096;2.67945;0.259706;1.0;0.0;0.0727935;0.1;0.00437950;1.0;0.0;
1.61402;-0.95395;0.218029;0.999712;0.992241;0.12718;1.80560;1.80560;0.087;2.59548;0.0;0.0;0.0;2.58983;0.00620563;0.0;1.00386;1.00782;2.99869;0.254187;1.0;0.0;0.0943193;0.1;-0.0271805;1.0;0.0;
1.61502;-0.834249;-0.0561626;0.997316;0.994912;0.0966655;2.13571;2.13571;0.087;2.58712;0.0;0.0;0.0;2.58917;0.0;1.0;0.989121;0.990824;-2.97144;0.246103;1.0;0.0;0.126454;0.01;-0.0866655;1.0;0.0;
1.61602;-0.634224;-0.322165;0.973212;0.988967;0.00323960;1.64102;1.64102;0.087;2.59672;0.0;0.0;0.0;2.58848;-0.0600799;0.0;0.970207;0.972799;-2.66387;0.237689;1.0;0.0;0.0895352;0.01;0.00676040;1.0;0.0;
1.61703;-0.308691;-0.66611;0.996403;0.992592;0.0312465;1.78294;1.78294;0.087;2.616;0.0;0.0;0.0;2.58978;0.0219785;0.0;1.01138;1.01206;-2.3478;0.253649;1.0;0.0;0.0153655;0.01;-0.0212465;1.0;0.0;
1.61802;-0.0362995;-0.84784;1.00062;0.996812;0.0214232;1.734;1.734;0.087;2.61315;0.0;0.0;0.0;2.58964;-0.015911;0.0;0.992449;0.996282;-2.03256;0.251825;1.0;0.0;0.0263561;0.01;-0.0114232;1.0;0.0;
1.61902;0.297656;-0.975556;0.999952;0.998116;0.000731523;1.62957;1.62957;0.087;2.61496;0.0;0.0;0.0;2.58958;0.00995284;0.0;1.00535;1.00364;-1.71931;0.251139;1.0;0.0;0.0193993;0.01;0.00926848;1.0;0.0;
1.62002;0.604488;-0.968528;0.978427;0.998821;0.0235132;1.74432;1.74432;0.087;2.62;0.0;0.0;0.0;2.59188;0.0;1.0;1.00493;1.00492;-1.40355;0.27939;1.0;0.0;0.0;0.01;-0.0135132;1.0;0.0;
1.62102;0.801667;-0.918696;1.00012;0.998381;0.0557002;1.91291;1.91291;0.087;2.61228;0.0;0.0;0.0;2.59013;0.00469389;0.0;1.00288;1.00649;-1.08612;0.257945;1.0;0.0;0.0296958;0.01;-0.0457003;1.0;0.0;
1.62203;0.92764;-0.770827;0.993070;0.997893;0.0215277;1.73778;1.73778;0.087;2.60594;0.0;0.0;0.0;2.58691;-0.0333759;0.0;0.98367;0.987296;-0.773791;0.218343;1.0;0.0;0.0540580;0.01;-0.0115277;1.0;0.0;
1.62302;0.999891;-0.510225;0.999961;0.998090;0.000731523;1.63269;1.63269;0.087;2.61499;0.0;0.0;0.0;2.58952;0.00807544;0.0;1.00437;1.00337;-0.460787;0.250456;1.0;0.0;0.0192821;0.01;0.00926848;1.0;0.0;
1.62402;0.950001;-0.210188;0.997999;0.999611;0.047131;1.87036;1.87036;0.087;2.61689;0.0;0.0;0.0;2.59070;0.0141831;0.0;1.00757;1.01025;-0.143;0.264947;1.0;0.0;0.011979;0.01;-0.037131;1.0;0.0;
1.62502;0.830590;0.0634805;0.997755;0.999607;0.0299924;1.78345;1.78345;0.087;2.60809;0.0;0.0;0.0;2.588;-0.0252892;0.0;0.987747;0.991586;0.170773;0.231721;1.0;0.0;0.0458091;0.01;-0.0199924;1.0;0.0;
1.62602;0.597344;0.395809;0.999946;0.998725;0.000731523;1.63541;1.63541;0.087;2.6132;0.0;0.0;0.0;2.58934;0.00669536;0.0;1.00365;1.00183;0.482917;0.248186;1.0;0.0;0.0261725;0.01;0.00926848;1.0;0.0;
1.62703;0.301954;0.669479;0.994337;0.997705;0.0368897;1.81912;1.81912;0.087;2.61931;0.0;0.0;0.0;2.59103;0.0221915;0.0;1.01153;1.01352;0.800106;0.268939;1.0;0.0;0.00264134;0.01;-0.0268897;1.0;0.0;
1.62802;0.0304335;0.850744;1.00039;0.998743;0.0373077;1.82295;1.82295;0.087;2.61072;0.0;0.0;0.0;2.58893;-0.0163547;0.0;0.992264;0.996165;1.11532;0.243158;1.0;0.0;0.035685;0.01;-0.0273077;1.0;0.0;
1.62902;-0.297656;0.975556;0.999952;0.998479;0.000731523;1.6376;1.6376;0.087;2.61123;0.0;0.0;0.0;2.58918;0.00530280;0.0;1.00293;0.998991;1.4266;0.246195;1.0;0.0;0.0337234;0.01;0.00926848;1.0;0.0;
1.63002;-0.603733;0.978227;0.98714;0.997964;0.0180791;1.72483;1.72483;0.087;2.6196;0.0;0.0;0.0;2.59093;0.0463125;0.0;1.02352;1.01069;1.74165;0.267675;1.0;0.0;0.00154003;0.01;-0.00807907;1.0;0.0;
1.63102;-0.798124;0.922239;1.00098;0.998211;0.0389797;1.83303;1.83303;0.087;2.61395;0.0;0.0;0.0;2.58962;-0.00632233;0.0;0.997279;1.00112;2.05901;0.251658;1.0;0.0;0.0232737;0.01;-0.0289797;1.0;0.0;
1.63203;-0.950466;0.747827;1.00123;0.998465;0.00135854;1.64247;1.64247;0.087;2.61057;0.0;0.0;0.0;2.58867;0.00954626;0.0;1.00500;0.992427;2.3697;0.239977;1.0;0.0;0.0362672;0.01;0.00864146;1.0;0.0;
1.63302;-0.999891;0.510225;0.999961;0.999275;0.000731523;1.63887;1.63887;0.087;2.61874;0.0;0.0;0.0;2.58966;0.00404566;0.0;1.00230;1.00214;2.68472;0.25213;1.0;0.0;0.00484647;0.01;0.00926848;1.0;0.0;
1.63402;-0.953079;0.216345;0.999314;0.999194;0.0380392;1.82923;1.82923;0.087;2.61692;0.0;0.0;0.0;2.59005;0.00452707;0.0;1.00272;1.00605;3.00187;0.256859;1.0;0.0;0.0118554;0.01;-0.0280392;1.0;0.0;
1.63502;-0.833494;-0.0576145;0.997365;0.999551;0.0109728;1.69223;1.69223;0.087;2.61060;0.0;0.0;0.0;2.5884;-0.033361;0.0;0.983602;0.987317;-2.96897;0.236666;1.0;0.0;0.0361367;0.01;-0.000972844;1.0;0.0;
1.63602;-0.597344;-0.395809;0.999946;0.999622;0.000731523;1.64033;1.64033;0.087;2.61688;0.0;0.0;0.0;2.58964;0.00356198;0.0;1.00205;1.00157;-2.65558;0.251837;1.0;0.0;0.0120041;0.01;0.00926848;1.0;0.0;
1.63702;-0.307587;-0.666691;0.996094;1.00011;0.0308285;1.79288;1.79288;0.087;2.61945;0.0;0.0;0.0;2.59021;0.014134;0.0;1.00744;1.01017;-2.33908;0.258906;1.0;0.0;0.00213204;0.01;-0.0208285;1.0;0.0;
1.63802;-0.0352541;-0.848362;1.00058;1.00022;0.0228862;1.75344;1.75344;0.087;2.61231;0.0;0.0;0.0;2.58917;-0.0227135;0.0;0.988957;0.992763;-2.02501;0.246061;0.0;0.0;0.0295621;0.01;-0.0128862;1.0;0.0;
1.63902;0.297656;-0.975556;0.999952;0.999813;0.000731523;1.57445;2.61478;0.087;2.61478;1.0;0.0;1.0;2.5896;0.00389829;0.0;1.00216;0.999574;-1.71358;0.251392;0.0;0.0;0.0200661;0.0;-0.000731523;1.0;0.0;
1.64002;0.578062;-0.995651;0.999952;0.999883;0.000731523;1.57445;2.62;0.087;2.62;1.0;0.0;1.0;2.58967;0.00338263;0.0;1.00193;1.00194;-1.39876;0.252254;0.0;0.0;0.0;0.0;-0.000731523;1.0;0.0;
1.64102;0.801957;-0.91829;0.999975;0.999928;0.000731523;1.57445;2.61988;0.087;2.61988;1.0;0.0;1.0;2.58967;0.00284703;0.0;1.00169;1.00173;-1.08403;0.252248;0.0;0.0;0.000466279;0.0;-0.000731523;1.0;0.0;
1.64202;0.947271;-0.751022;0.999957;0.999949;0.000731523;1.57445;2.61979;0.087;2.61979;1.0;0.0;1.0;2.58967;0.00231023;0.0;1.00145;1.00149;-0.769378;0.252222;0.0;0.0;0.000791230;0.0;-0.000731523;1.0;0.0;
1.64302;0.999891;-0.543447;1.00115;0.999958;0.00365761;1.58909;2.61979;0.087;2.61979;1.0;0.0;1.0;2.58979;0.0;1.0;1.00130;1.00132;-0.454789;0.253697;0.0;0.0;0.000789643;0.0;-0.00365761;1.0;0.0;
1.64402;0.954647;-0.219539;0.999977;0.999959;0.000731523;1.57445;2.61934;0.087;2.61934;1.0;0.0;1.0;2.58966;0.00155492;0.0;1.00110;1.00112;-0.140342;0.252176;0.0;0.0;0.00255644;0.0;-0.000731523;1.0;0.0;
1.64503;0.815954;0.0926363;0.999966;0.999968;0.000731523;1.57445;2.61983;0.087;2.61983;1.0;0.0;1.0;2.58928;0.00117638;0.0;1.00093;1.00096;0.174143;0.247514;0.0;0.0;0.000652196;0.0;-0.000731523;1.0;0.0;
1.64602;0.597344;0.395809;0.999946;0.999949;0.000731523;1.57445;2.61983;0.087;2.61983;1.0;0.0;1.0;2.58965;0.000931967;0.0;1.00081;1.00083;0.488576;0.252047;0.0;0.0;0.000658599;0.0;-0.000731523;1.0;0.0;
1.64702;0.320307;0.660186;0.999936;0.999946;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58966;0.000674408;0.0;1.00069;1.00072;0.802975;0.252131;0.0;0.0;0.000743116;0.0;-0.000731523;1.0;0.0;
1.64802;0.0118481;0.859978;0.999928;0.999946;0.000627020;1.57393;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58966;0.000525925;0.0;1.00062;1.00063;1.11734;0.252104;0.0;0.0;0.000731141;0.0;-0.000627020;1.0;0.0;
1.64902;-0.297656;0.975556;0.999952;0.999964;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;1.0;2.58966;0.000285538;0.0;1.00051;1.00052;1.43167;0.252084;0.0;0.0;0.000691646;0.0;-0.000731523;1.0;0.0;
1.65003;-0.578062;0.995651;0.999952;0.999971;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;1.0;2.58965;8.96593e-05;0.0;1.00041;1.00055;1.74601;0.251987;0.0;0.0;0.000681660;0.0;-0.000731523;1.0;0.0;
1.65102;-0.801957;0.91829;0.999975;0.999973;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;1.0;2.58965;2.99898e-06;0.0;1.00037;1.00037;2.06029;0.252034;0.0;0.0;0.000708021;0.0;-0.000731523;1.0;0.0;
1.65202;-0.947271;0.751022;0.999957;0.999972;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58965;-0.000125474;0.0;1.00030;1.00031;2.37455;0.251997;0.0;0.0;0.000719065;0.0;-0.000731523;1.0;0.0;
1.65302;-0.999891;0.510225;0.999961;0.99997;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58965;-0.000189187;0.0;1.00027;1.00027;2.6888;0.251979;0.0;0.0;0.000720477;0.0;-0.000731523;1.0;0.0;
