Time;DC Link voltage;Grid voltage RS;Grid voltage ST;Grid voltage TR;Machine speed;Machine load;Machine electrical torque;Machine power;Machine current R;Machine current S;Machine current T;Machine voltage URS;Machine voltage UST;Machine voltage excitation;Grid pulses R+;Grid pulses S+;Grid pulses T+;Grid pulses R-;Grid pulses S-;Grid pulses T-;Motor pulses R+;Motor pulses S+;Motor pulses T+;Motor pulses R-;Motor pulses S-;Motor pulses T-;
0.421025;12.8423;100.815;-113.657;12.8423;13.09;0.0;-4785.45;-62641.4;-0.107703;-0.000165854;0.107868;-26.4949;11.4661;94.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.422025;-21.2123;115.95;-94.7374;-21.2123;13.09;0.0;-3428.86;-44883.7;-0.0731923;-0.000160085;0.0733524;-23.2041;13.6521;94.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.423025;56.3569;121.726;-56.3569;-65.3688;13.09;0.0;-5748.03;-75241.5;-0.116741;-0.000152245;0.116893;-29.9995;5.76366;94.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.424025;24.4333;117.73;-24.4333;-93.2969;13.09;0.0;-8039.02;-105231.;-0.156;-0.000146163;0.156147;-26.8336;7.67462;94.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.425025;-9.65286;102.324;9.65284;-111.977;13.09;0.0;-7370.35;-96477.6;-0.137166;-0.000139657;0.137306;-23.421;9.80873;94.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.426025;76.8921;76.8921;63.2143;-140.106;13.09;0.0;-3946.19;-51655.5;-0.0706778;-0.000149608;0.0708274;-31.892;0.158028;94.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.427025;35.7868;35.7868;84.7419;-120.529;13.09;0.0;-7685.41;-100602.;-0.132754;-0.000124700;0.132878;-26.8187;3.80260;94.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.428025;2.03952;2.03954;106.764;-108.804;13.09;0.0;-7784.4;-101898.;-0.130091;-0.000117549;0.130209;-23.3229;5.86648;94.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.429025;-31.6382;-31.6382;118.202;-86.5634;13.09;0.0;-4215.69;-55183.3;-0.0683438;-0.000110426;0.0684542;-19.8102;7.9374;94.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.430025;46.7098;-75.2775;121.987;-46.7098;13.09;0.0;-7007.55;-91728.6;-0.110440;-0.000101587;0.110542;-26.4249;-0.110979;94.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.431025;13.7019;-100.386;114.088;-13.7020;13.09;0.0;-8077.49;-105734.;-0.124054;-9.38443e-05;0.124148;-22.9062;1.8435;94.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.432025;-20.3848;-115.537;95.1518;20.3848;13.09;0.0;-5266.48;-68938.0;-0.0789912;-8.61596e-05;0.0790773;-19.2518;3.92736;94.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.433025;57.1914;-122.144;57.1914;64.9523;13.09;0.0;-7347.83;-96182.9;-0.107849;-7.66051e-05;0.107925;-25.7193;-4.08529;94.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.434025;25.1962;-118.112;25.1963;92.9162;13.09;0.0;-9558.14;-125116.;-0.137562;-6.88453e-05;0.137631;-22.1745;-2.21395;94.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.435025;-8.92651;-102.688;-8.9265;111.615;13.09;0.0;-7759.98;-101578.;-0.109718;-6.07043e-05;0.109779;-18.4198;-0.134958;94.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.436025;67.6177;-67.6177;-53.3946;121.012;13.09;0.0;-5606.03;-73382.8;-0.0780097;-4.59409e-05;0.0780556;-24.9096;-8.23459;94.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.437025;36.4197;-36.4197;-84.4255;120.845;13.09;0.0;-8888.93;-116356.;-0.121956;-4.30028e-05;0.121999;-21.1484;-6.23907;94.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.438025;2.63514;-2.63516;-106.467;109.102;13.09;0.0;-8251.33;-108010.;-0.111809;-3.45191e-05;0.111844;-17.3377;-4.1839;94.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.439025;81.7773;49.757;-131.534;81.7773;13.09;0.0;-3756.25;-49169.2;-0.0503489;-3.38943e-05;0.0503828;-23.8319;-12.3851;94.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.440025;47.2325;75.0155;-122.248;47.2326;13.09;0.0;-9041.79;-118357.;-0.120111;-1.65881e-05;0.120128;-19.8397;-10.1957;94.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.441025;14.151;100.161;-114.312;14.151;13.09;0.0;-9695.89;-126919.;-0.127839;-7.90361e-06;0.127847;-16.0151;-8.17815;94.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.442025;-19.9795;115.333;-95.3538;-19.9795;13.09;0.0;-5911.43;-77380.4;-0.077483;8.03126e-07;0.0774822;-12.0824;-6.04916;94.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.443025;57.5503;122.322;-57.5503;-64.7722;13.09;0.0;-7799.78;-102099.;-0.101792;1.01559e-05;0.101782;-18.2675;-14.0231;94.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.444025;25.5107;118.269;-25.5107;-92.7583;13.09;0.0;-9788.49;-128131.;-0.12739;1.87507e-05;0.127372;-14.4762;-12.0619;94.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.445025;-9.3269;102.487;9.32689;-111.814;13.09;0.0;-5435.78;-71154.1;-0.0417945;-0.0589922;0.100787;-1.01090e-06;-15.7625;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.446025;66.267;66.267;54.0718;-120.339;13.09;0.0;-3324.62;-43519.2;0.000168805;-0.0829505;0.0827817;-7.91872;-23.8434;94.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.447025;35.1408;35.1408;85.0649;-120.206;13.09;0.0;-6104.38;-79906.2;0.000169414;-0.143002;0.142832;-10.0167;-18.5851;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.448025;1.41667;1.41669;107.076;-108.493;13.09;0.0;-6686.81;-87530.1;0.000163622;-0.148046;0.147883;-12.1686;-13.1948;94.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.449025;-32.2415;-32.2415;118.503;-86.2618;13.09;0.0;-4452.77;-58286.6;0.000157868;-0.0936925;0.0935346;-14.3229;-7.77418;94.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.450025;46.1718;-75.5459;121.718;-46.1718;13.09;0.0;-5940.41;-77759.8;0.000149946;-0.119069;0.118919;-6.35974;-22.6017;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.451025;13.1525;-100.661;113.813;-13.1525;13.09;0.0;-7274.02;-95216.7;0.000143911;-0.139452;0.139308;-8.37909;-17.3016;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.452025;-20.9114;-115.8;94.8885;20.9114;13.09;0.0;-5478.62;-71715.0;0.000137431;-0.100879;0.100742;-10.5163;-11.7457;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.453025;56.3497;-121.724;56.3497;65.3738;13.09;0.0;-5311.02;-69521.0;0.000131441;-0.0941719;0.0940404;-2.71949;-26.0991;94.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.454025;24.7381;-117.883;24.7381;93.1452;13.09;0.0;-7607.16;-99577.5;0.000122244;-0.130184;0.130062;-4.47262;-21.1779;94.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.455025;-9.35896;-102.472;-9.35894;111.831;13.09;0.0;-6509.66;-85211.3;0.000115109;-0.107890;0.107775;-6.57281;-15.5438;94.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.456025;71.8041;-71.8041;-53.1704;124.975;13.09;0.0;-4403.37;-57640.0;0.000107793;-0.0708808;0.0707730;3.37080;-34.127;94.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.457025;36.0437;-36.0437;-84.6134;120.657;13.09;0.0;-7743.82;-101366.;9.89203e-05;-0.12119;0.121091;-0.499663;-24.7739;94.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.458025;2.28783;-2.28784;-106.64;108.928;13.09;0.0;-7567.97;-99064.5;9.1223e-05;-0.115498;0.115407;-2.54287;-19.1223;94.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.459025;9.913;-9.913;-1.32588e-06;9.913;13.09;0.0;-3409.82;-44634.4;8.35497e-05;-0.0508995;0.0508159;-4.14665;-14.3448;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.460025;46.9526;75.1555;-122.108;46.9526;13.09;0.0;-7772.99;-101748.;7.43324e-05;-0.113508;0.113434;3.49859;-28.0644;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.461025;13.9;100.286;-114.186;13.9001;13.09;0.0;-8695.8;-113828.;6.61187e-05;-0.124578;0.124512;1.52185;-22.4379;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.462025;-20.2002;115.444;-95.2434;-20.2002;13.09;0.0;-5477.27;-71697.3;5.79876e-05;-0.0771498;0.0770918;-0.56157;-16.5967;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.463025;57.4547;122.276;-57.4547;-64.8215;13.09;0.0;-6858.42;-89776.5;4.85298e-05;-0.095111;0.0950624;7.52099;-31.116;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.464025;25.3564;118.192;-25.3564;-92.8354;13.09;0.0;-8985.53;-117620.;4.01722e-05;-0.122908;0.122868;5.56617;-25.4502;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.465025;-8.78098;102.76;8.78097;-111.541;13.09;0.0;-6902.23;-90350.0;3.16995e-05;-0.0932974;0.0932657;3.47175;-19.5082;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.466025;65.389;65.389;54.3813;-119.77;13.09;0.0;-5514.84;-72189.1;1.83664e-05;-0.0737802;0.0737618;10.3157;-31.4677;94.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.467025;36.5284;36.5284;84.3711;-120.899;13.09;0.0;-8810.53;-115330.;1.37255e-05;-0.116851;0.116837;9.54121;-28.1252;94.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.468025;2.72752;2.72753;106.42;-109.148;13.09;0.0;-8010.61;-104859.;5.04098e-06;-0.105497;0.105492;7.45353;-22.1454;94.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.469025;89.3477;-50.096;139.444;-89.3477;13.09;0.0;-3677.39;-48136.9;2.76644e-06;-0.0481688;0.048166;17.8972;-41.2748;94.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.470025;47.2899;-74.9875;122.277;-47.2899;13.09;0.0;-8952.47;-117188.;-1.28739e-05;-0.116802;0.116815;13.3975;-30.4322;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.471025;14.1937;-100.14;114.334;-14.1937;13.09;0.0;-9520.16;-124619.;-2.16182e-05;-0.123919;0.12394;11.3335;-24.478;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.472025;-20.5351;-115.612;95.0767;20.5351;13.09;0.0;-3489.3;-45674.8;0.066253;-0.0784812;0.0122282;14.2951;-14.2951;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.473025;56.2322;-121.671;56.2323;65.4384;13.09;0.0;-4216.17;-55189.5;0.103009;-0.102835;-0.000173802;22.1735;-30.7362;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.474025;24.1012;-117.565;24.1012;93.4637;13.09;0.0;-6381.07;-83528.0;0.146725;-0.146558;-0.000167370;16.8146;-27.5235;94.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.475025;-9.97602;-102.163;-9.97601;112.139;13.09;0.0;-6063.68;-79373.4;0.132015;-0.131853;-0.000161601;11.3453;-24.2415;94.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.476025;29.6802;-29.6802;-23.8624;53.5426;13.09;0.0;-2879.41;-37691.4;0.059741;-0.0595809;-0.000160123;15.2452;-25.6431;94.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.477025;35.4917;-35.4918;-84.8894;120.381;13.09;0.0;-6181.52;-80915.9;0.122125;-0.121977;-0.000148218;20.9070;-27.8957;94.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.478025;1.75194;-1.75195;-106.908;108.66;13.09;0.0;-6509.68;-85211.5;0.123181;-0.123039;-0.000141687;15.4276;-24.522;94.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.479025;-31.9152;31.9152;-118.34;86.4249;13.09;0.0;-3568.82;-46715.8;0.0649814;-0.0648462;-0.000135224;9.93048;-21.131;94.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.480025;46.4432;75.41;-121.853;46.4432;13.09;0.0;-6313.17;-82639.1;0.110656;-0.110529;-0.000126984;24.6795;-27.8655;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.481025;13.4471;100.513;-113.96;13.4471;13.09;0.0;-7526.59;-98522.9;0.127486;-0.127366;-0.000119795;19.3021;-24.4653;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.482025;-20.6275;115.657;-95.0298;-20.6275;13.09;0.0;-5203.63;-68115.4;0.0854584;-0.0853457;-0.000112681;13.6591;-20.926;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.483025;57.1535;122.131;-57.1535;-64.9775;13.09;0.0;-6199.49;-81151.1;0.098879;-0.0987743;-0.000104764;28.5491;-27.6732;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.484025;24.9872;118.007;-24.9872;-93.02;13.09;0.0;-8470.72;-110881.;0.131511;-0.131414;-9.62865e-05;22.9168;-24.0755;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.485025;-9.12199;102.59;9.12197;-111.712;13.09;0.0;-7008.6;-91742.3;0.106201;-0.106113;-8.86093e-05;17.1864;-20.4275;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.486025;71.7888;71.7888;53.0184;-124.807;13.09;0.0;-4497.9;-58877.4;0.0666768;-0.0665965;-8.0338e-05;35.5384;-28.8803;94.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.487025;36.2554;36.2554;84.5076;-120.763;13.09;0.0;-7867.87;-102990.;0.114221;-0.11415;-7.15376e-05;26.2242;-23.3638;94.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.488025;2.48587;2.48588;106.541;-109.027;13.09;0.0;-7441.16;-97404.6;0.106055;-0.105992;-6.34019e-05;20.4688;-19.6499;94.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.489025;51.3801;-28.7145;80.0946;-51.3801;13.09;0.0;-2895.51;-37902.1;0.0406202;-0.0405617;-5.85228e-05;24.8471;-21.0101;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.490025;47.1198;-75.0726;122.192;-47.1198;13.09;0.0;-7906.54;-103496.;0.109196;-0.109150;-4.58347e-05;29.2049;-22.3432;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.491025;14.0517;-100.211;114.263;-14.0517;13.09;0.0;-8681.05;-113635.;0.118331;-0.118294;-3.73454e-05;23.4712;-18.5998;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.492025;-20.0632;-115.376;95.3126;20.0632;13.09;0.0;-5132.22;-67180.6;0.0691745;-0.0691456;-2.88732e-05;17.522;-14.7495;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.493025;57.4439;-122.27;57.4439;64.826;13.09;0.0;-7445.08;-97455.9;0.0993637;-0.0993444;-1.92636e-05;31.743;-20.9931;94.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.494025;25.457;-118.243;25.457;92.7858;13.09;0.0;-9498.43;-124334.;0.125741;-0.12573;-1.08407e-05;26.1563;-17.2971;94.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.495025;-8.696;-102.803;-8.69599;111.499;13.09;0.0;-7220.62;-94517.7;0.0949674;-0.0949652;-2.1586e-06;20.1019;-13.369;94.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.496025;65.4588;-65.4589;-54.3418;119.801;13.09;0.0;-5687.72;-74452.1;0.0744341;-0.0744436;9.53164e-06;31.954;-18.4030;94.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.497025;36.5822;-36.5822;-84.3442;120.926;13.09;0.0;-8949.96;-117155.;0.116735;-0.116751;1.57551e-05;28.4937;-15.7623;94.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.498025;2.76518;-2.76519;-106.402;109.167;13.09;0.0;-8051.99;-105400.;0.104830;-0.104854;2.45087e-05;22.3994;-11.8033;94.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.499025;19.9747;-6.70671;-13.268;19.9747;13.09;0.0;-1773.92;-23220.6;0.0448603;-0.000263225;-0.0445971;24.4248;-14.586;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.500025;45.8234;75.7201;-121.544;45.8235;13.09;0.0;-5286.96;-69206.1;0.126369;0.000171171;-0.12654;29.5902;-9.33032;94.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.501025;12.8155;100.828;-113.644;12.8156;13.09;0.0;-6694.86;-87635.5;0.150981;0.000165343;-0.151146;26.4241;-11.423;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.502025;-21.2395;115.963;-94.7238;-21.2395;13.09;0.0;-5443.6;-71256.5;0.116415;0.000159592;-0.116575;23.1333;-13.6117;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.503025;54.6795;120.438;-54.6795;-65.7581;13.09;0.0;-4514.67;-59096.8;0.0919273;0.000144503;-0.0920718;28.975;-6.69456;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.504025;24.439;117.733;-24.439;-93.2941;13.09;0.0;-6679.71;-87437.2;0.129945;0.000145942;-0.130091;26.7742;-7.67019;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.505025;-9.64716;102.327;9.64715;-111.974;13.09;0.0;-5964.33;-78072.9;0.111273;0.000139456;-0.111413;23.3641;-9.80690;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.506025;75.0267;75.0268;53.9557;-128.982;13.09;0.0;-3969.9;-51965.8;0.0712653;0.000139724;-0.0714050;33.2351;1.18546;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.507025;35.7792;35.7792;84.7457;-120.525;13.09;0.0;-7308.23;-95664.5;0.126534;0.000124487;-0.126659;26.7607;-3.80015;94.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.508025;2.03541;2.03543;106.767;-108.802;13.09;0.0;-7401.33;-96883.1;0.123978;0.000117353;-0.124095;23.2695;-5.86401;94.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.509025;-31.6425;-31.6425;118.204;-86.5613;13.09;0.0;-3836.19;-50215.6;0.0623362;0.000110252;-0.0624464;19.7589;-7.93733;94.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.510025;46.7062;-75.2792;121.985;-46.7062;13.09;0.0;-6640.72;-86926.8;0.104899;0.000101442;-0.105001;26.3766;0.109805;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.511025;13.6974;-100.388;114.086;-13.6974;13.09;0.0;-7706.09;-100873.;0.11862;9.37101e-05;-0.118714;22.859;-1.84796;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.512025;-20.3894;-115.539;95.1495;20.3894;13.09;0.0;-4900.13;-64142.5;0.0736629;8.60457e-05;-0.073749;19.2067;-3.93405;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.513025;57.373;-122.24;57.373;64.8672;13.09;0.0;-5785.91;-75737.4;0.0851141;7.75078e-05;-0.0851916;25.8347;4.22189;94.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.514025;25.2004;-118.114;25.2004;92.9141;13.09;0.0;-7983.03;-104498.;0.115148;6.88041e-05;-0.115217;22.1371;2.19816;94.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.515025;-8.92237;-102.69;-8.92236;111.613;13.09;0.0;-6171.78;-80788.4;0.087454;6.06794e-05;-0.0875147;18.3846;0.11758;94.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.516025;65.262;-65.262;-54.4651;119.727;13.09;0.0;-5012.93;-65619.1;0.0699083;4.62019e-05;-0.0699545;23.5894;6.96431;94.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.517025;36.417;-36.417;-84.4268;120.844;13.09;0.0;-8330.28;-109043.;0.114539;4.29904e-05;-0.114582;21.1155;6.22239;94.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.518025;2.63171;-2.63173;-106.468;109.1;13.09;0.0;-7695.45;-100733.;0.104502;3.4523e-05;-0.104536;17.3063;4.16483;94.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.519025;71.6205;44.9336;-116.554;71.6206;13.09;0.0;-2962.76;-38782.4;0.0397969;3.14111e-05;-0.0398283;21.5771;10.1576;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.520025;47.2323;75.0157;-122.248;47.2323;13.09;0.0;-8192.86;-107244.;0.109065;1.66327e-05;-0.109082;19.8142;10.174;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.521025;14.1497;100.161;-114.311;14.1497;13.09;0.0;-8848.26;-115823.;0.11691;7.95933e-06;-0.116918;15.9903;8.15375;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.522025;-19.9808;115.334;-95.3531;-19.9808;13.09;0.0;-5075.63;-66439.8;0.0666679;-7.32321e-07;-0.0666672;12.0597;6.02335;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.523025;57.5084;122.301;-57.5084;-64.7931;13.09;0.0;-7350.94;-96223.6;0.0961353;-1.00660e-05;-0.0961253;18.2202;13.9704;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.524025;25.5068;118.267;-25.5068;-92.7602;13.09;0.0;-9341.87;-122285.;0.121831;-1.86497e-05;-0.121812;14.457;12.0337;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.525025;-9.43105;102.435;9.43104;-111.866;13.09;0.0;-6175.52;-80837.4;0.0689048;0.0235504;-0.0924553;-2.80205e-06;15.5918;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;
0.526025;63.8987;63.8987;55.1063;-119.005;13.09;0.0;-3446.99;-45121.0;-0.000163403;0.0861227;-0.0859593;9.14216;21.2758;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;
0.527025;35.1353;35.1353;85.0676;-120.203;13.09;0.0;-6251.16;-81827.5;-0.000169112;0.146676;-0.146507;9.99438;18.5573;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;
