Time;U_ab_for_pll;U_bc_for_pll;control_angle_dc1_motor;control_angle_common_motor;control_angle;control_angle_limited;control_angle_filtered;I_dc_pu;I_dc_ref;I_dc_ref_limited;voltage_magnitude_grid;absolute_speed;pulse_block_causes;pulse_mode;R+;R+_motor;I_a_pu;I_c_pu;
1.07142;-0.167632;0.934048;2.30362;2.30362;1.69434;1.69434;1.59848;1.01356;1.0;1.0;0.992222;1.49998;0.0;0.0;1.0;0.0;0.93369;0.000171881;
1.07216;-0.3591;0.967646;2.30542;2.30542;1.52188;1.52188;1.5991;0.967653;1.0;1.0;0.990548;1.49998;0.0;0.0;1.0;0.0;0.884728;-0.00129477;
1.0729;-0.715876;1.13549;2.32297;2.32297;1.57407;1.57407;1.59924;0.99165;1.0;1.0;0.871886;1.49998;0.0;0.0;1.0;0.0;0.881358;-0.903729;
1.07364;-0.795557;0.91789;2.32955;2.32955;1.66506;1.66506;1.59898;1.02629;1.0;1.0;0.98643;1.49998;0.0;0.0;1.0;0.0;0.924199;-0.924438;
1.07437;-0.902314;0.823446;2.31556;2.31556;1.68768;1.68768;1.59922;1.01898;1.0;1.0;0.992175;1.49998;0.0;0.0;1.0;0.0;0.930371;-0.930317;
1.07511;-0.959243;0.683465;2.30842;2.30842;1.57396;1.57396;1.60006;0.971127;1.0;1.0;0.992591;1.49998;0.0;0.0;1.0;0.0;0.898072;-0.897758;
1.07585;-2.54349e-07;-0.0301833;2.31993;2.31993;1.486;1.486;1.60055;1.00069;1.0;1.0;0.904850;1.49998;0.0;0.0;0.0;0.0;0.258007;-0.872474;
1.07659;-0.943972;0.210554;2.33192;2.33192;1.63361;1.63361;1.60032;1.01995;1.0;1.0;0.982347;1.49998;0.0;0.0;0.0;0.0;-0.000113454;-0.91468;
1.07733;-0.871407;0.0106706;2.32052;2.32052;1.71379;1.71379;1.60035;1.0339;1.0;1.0;0.989085;1.49998;0.0;0.0;0.0;0.0;-0.000105458;-0.936678;
1.07807;-0.774035;-0.156586;2.30790;2.30790;1.68301;1.68301;1.60102;1.00699;1.0;1.0;0.9927;1.49998;0.0;0.0;0.0;0.0;0.000157423;-0.927803;
1.07881;-0.618311;-0.348851;2.30833;2.30833;1.51512;1.51512;1.60223;0.963775;1.0;1.0;0.991216;1.49998;0.0;0.0;0.0;0.0;-0.00130790;-0.879445;
1.07954;-0.429545;-0.703944;2.32485;2.32485;1.57159;1.57159;1.60281;0.991675;1.0;1.0;0.874791;1.49998;0.0;0.0;0.0;0.0;-0.902468;0.0229348;
1.08028;-0.133412;-0.78827;2.33040;2.33040;1.67105;1.67105;1.60291;1.02764;1.0;1.0;0.985504;1.49998;0.0;0.0;0.0;0.0;-0.924702;0.000252242;
1.08102;0.0677026;-0.897646;2.31551;2.31551;1.70163;1.70163;1.60348;1.02194;1.0;1.0;0.991621;1.49998;0.0;0.0;0.0;0.0;-0.932727;-4.09329e-05;
1.08176;0.265142;-0.957453;2.30745;2.30745;1.59664;1.59664;1.60468;0.975663;1.0;1.0;0.992597;1.49998;0.0;0.0;0.0;0.0;-0.902275;-0.000300464;
1.0825;0.0217523;-9.02983e-08;2.31838;2.31838;1.47242;1.47242;1.60559;0.953333;1.0;1.0;0.991059;1.49999;0.0;0.0;0.0;0.0;-0.866657;0.43893;
1.08324;0.725029;-0.946846;2.33386;2.33386;1.58198;1.58198;1.60552;1.00378;1.0;1.0;0.923662;1.49999;0.0;0.0;0.0;0.0;-0.898617;0.897391;
1.08398;0.854831;-0.876765;2.32673;2.32673;1.66144;1.66144;1.60526;1.01938;1.0;1.0;0.955776;1.49999;0.0;0.0;0.0;0.0;-0.924226;0.924302;
1.08471;0.937248;-0.758731;2.31327;2.31327;1.61413;1.61413;1.60539;0.994113;1.0;1.0;0.974238;1.49999;0.0;0.0;0.0;0.0;-0.915951;0.915808;
1.08545;0.966494;-0.627971;2.31393;2.31393;1.46544;1.46544;1.60551;0.95497;1.0;1.0;0.978795;1.49999;0.0;0.0;0.0;0.0;-0.868523;0.871203;
1.08619;1.10455;-0.431022;2.32918;2.32918;1.52219;1.52219;1.60476;0.988957;1.0;1.0;0.891879;1.49999;0.0;0.0;0.0;0.0;0.0264322;0.874899;
1.08693;0.925318;-0.144475;2.33244;2.33244;1.64162;1.64162;1.60342;1.02606;1.0;1.0;0.934157;1.49999;0.0;0.0;0.0;0.0;0.000255676;0.92198;
1.08767;0.8363;0.0565238;2.31653;2.31653;1.67867;1.67867;1.60247;1.02198;1.0;1.0;0.962587;1.49999;0.0;0.0;0.0;0.0;-2.63207e-05;0.932444;
1.08841;0.701039;0.254459;2.30772;2.30772;1.58134;1.58134;1.60217;0.977277;1.0;1.0;0.976507;1.49999;0.0;0.0;0.0;0.0;-0.000286361;0.904369;
1.08914;-0.0117614;0.0117614;2.3177;2.3177;1.46017;1.46017;1.60166;0.956433;1.0;1.0;0.97796;1.49999;0.0;0.0;1.0;0.0;0.419093;0.450047;
1.08988;0.232421;0.716688;2.33297;2.33297;1.57213;1.57213;1.60025;1.00824;1.0;1.0;0.982809;1.49999;0.0;0.0;1.0;0.0;0.899992;0.00141014;
1.09062;0.0331081;0.84883;2.32576;2.32576;1.66063;1.66063;1.59876;1.02545;1.0;1.0;0.98896;1.49999;0.0;0.0;1.0;0.0;0.929266;-9.09197e-05;
1.09136;-0.167565;0.934014;2.31118;2.31118;1.62348;1.62348;1.59788;1.00177;1.0;1.0;0.99312;1.49999;0.0;0.0;1.0;0.0;0.917997;0.000171880;
1.0921;0.0867872;-2.93842e-07;2.31258;2.31258;1.48957;1.48957;1.5972;0.964148;1.0;1.0;0.992;1.49999;0.0;0.0;1.0;0.0;0.879808;-0.00133352;
1.09284;-0.685807;1.13609;2.32547;2.32547;1.55473;1.55473;1.5961;0.998854;1.0;1.0;0.870779;1.49999;0.0;0.0;1.0;0.0;0.882377;-0.905044;
1.09358;-0.773321;0.928774;2.32931;2.32931;1.66963;1.66963;1.59451;1.0376;1.0;1.0;0.983293;1.49999;0.0;0.0;1.0;0.0;0.93137;-0.93165;
1.09431;-0.88788;0.842498;2.31259;2.31259;1.71925;1.71925;1.59366;1.03512;1.0;1.0;0.990257;1.49999;0.0;0.0;1.0;0.0;0.943954;-0.943943;
1.09505;-0.95341;0.709632;2.30259;2.30259;1.63495;1.63495;1.59385;0.99198;1.0;1.0;0.992414;1.49999;0.0;0.0;1.0;0.0;0.917979;-0.917706;
1.09579;9.80822e-08;0.00693158;2.31179;2.31179;1.48442;1.48442;1.59425;0.960418;1.0;1.0;0.990354;1.49999;0.0;0.0;0.0;0.0;0.635187;-0.873599;
1.09653;-0.946529;0.236955;2.32998;2.32998;1.55796;1.55796;1.5939;1.00151;1.0;1.0;0.913598;1.49999;0.0;0.0;0.0;0.0;0.000356565;-0.893712;
1.09727;-0.886986;0.0443293;2.32763;2.32763;1.6517;1.6517;1.59333;1.02030;1.0;1.0;0.949689;1.49999;0.0;0.0;0.0;0.0;-0.000102642;-0.923884;
1.09801;-0.774063;-0.156532;2.31408;2.31408;1.61973;1.61973;1.59323;0.998237;1.0;1.0;0.971082;1.49999;0.0;0.0;0.0;0.0;0.000157423;-0.915033;
1.09875;-0.0771274;0.0771278;2.31422;2.31422;1.48369;1.48369;1.59325;0.960860;1.0;1.0;0.977239;1.49999;0.0;0.0;0.0;0.0;-0.0372558;-0.834961;
1.09948;-0.348178;-0.632704;2.32891;2.32891;1.52707;1.52707;1.59247;0.9954;1.0;1.0;0.994542;1.49999;0.0;0.0;0.0;0.0;-0.892288;0.0143998;
1.10022;-0.166456;-0.765632;2.33096;2.33096;1.66295;1.66295;1.59155;1.0359;1.0;1.0;0.980976;1.49999;0.0;0.0;0.0;0.0;-0.928991;0.000313528;
1.10096;0.0341766;-0.882748;2.31393;2.31393;1.71902;1.71902;1.5911;1.03504;1.0;1.0;0.98886;1.50036;0.0;0.0;0.0;0.0;-0.943405;2.93621e-06;
1.10170;0.233001;-0.951123;2.30106;2.30106;1.64218;1.64218;1.59166;0.993487;1.0;1.0;0.991887;1.50985;0.0;0.0;0.0;0.0;-0.919296;-0.000257978;
1.10244;-0.019433;1.17937e-07;2.30708;2.30708;1.49566;1.49566;1.59246;0.963418;1.0;1.0;0.990237;1.521;0.0;0.0;0.0;0.0;-0.875987;0.218956;
1.10318;0.700877;-0.947378;2.32434;2.32434;1.56992;1.56992;1.59254;1.00586;1.0;1.0;0.983028;1.52382;0.0;0.0;0.0;0.0;-0.89637;0.896839;
1.10391;0.836355;-0.89185;2.31851;2.31851;1.67325;1.67325;1.59247;1.02625;1.0;1.0;0.988633;1.54246;0.0;0.0;0.0;0.0;-0.928612;0.928728;
1.10465;0.927031;-0.781511;2.30160;2.30160;1.65131;1.65131;1.59298;1.00579;1.0;1.0;0.993172;1.55387;0.0;0.0;0.0;0.0;-0.921897;0.921754;
1.10539;0.966506;-0.627959;2.29854;2.29854;1.48809;1.48809;1.5938;0.962926;1.0;1.0;0.991863;1.56478;0.0;0.0;0.0;0.0;-0.875619;0.876939;
1.10613;1.13159;-0.439437;2.31188;2.31188;1.54905;1.54905;1.59388;0.983838;1.0;1.0;0.87746;1.57557;0.0;0.0;0.0;0.0;0.0234362;0.877845;
1.10687;0.925309;-0.144457;2.31446;2.31446;1.65676;1.65676;1.59346;1.02696;1.0;1.0;0.984527;1.58558;0.0;0.0;0.0;0.0;0.000412054;0.919393;
1.10761;0.854508;0.0229473;2.30125;2.30125;1.69768;1.69768;1.59346;1.02773;1.0;1.0;0.990131;1.58718;0.0;0.0;0.0;0.0;1.75756e-05;0.93623;
1.10835;0.726499;0.222165;2.28628;2.28628;1.62522;1.62522;1.59417;0.98778;1.0;1.0;0.992846;1.60406;0.0;0.0;0.0;0.0;-0.000243737;0.914523;
1.10908;0.0295009;-0.0295010;2.29112;2.29112;1.48353;1.48353;1.59494;0.960753;1.0;1.0;0.991226;1.61485;0.0;0.0;1.0;0.0;0.218978;0.654007;
1.10982;0.257304;0.692082;2.30592;2.30592;1.56447;1.56447;1.59487;1.00643;1.0;1.0;0.982010;1.62521;0.0;0.0;1.0;0.0;0.895885;-0.000365147;
1.11056;0.0666607;0.829913;2.30075;2.30075;1.67497;1.67497;1.59461;1.02845;1.0;1.0;0.987797;1.63544;0.0;0.0;1.0;0.0;0.929998;-0.000131144;
1.1113;-0.134473;0.923312;2.28378;2.28378;1.66141;1.66141;1.59496;1.00959;1.0;1.0;0.992792;1.64259;0.0;0.0;1.0;0.0;0.925166;0.000128399;
1.11204;-0.328232;0.965716;2.2798;2.2798;1.50737;1.50737;1.5957;0.966562;1.0;1.0;0.991974;1.65335;0.0;0.0;1.0;0.0;0.882172;0.000243358;
1.11278;-0.722212;1.1574;2.2927;2.2927;1.58559;1.58559;1.5958;0.984548;1.0;1.0;0.85813;1.6639;0.0;0.0;1.0;0.0;0.877327;-0.884921;
1.11352;-0.773318;0.928775;2.29658;2.29658;1.66236;1.66236;1.59541;1.0291;1.0;1.0;0.981493;1.67378;0.0;0.0;1.0;0.0;0.925862;-0.926174;
1.11425;-0.887868;0.84251;2.27922;2.27922;1.70922;1.70922;1.59554;1.03149;1.0;1.0;0.989241;1.68352;0.0;0.0;1.0;0.0;0.939038;-0.939069;
1.11499;-0.946071;0.734741;2.26824;2.26824;1.64674;1.64674;1.5963;0.993123;1.0;1.0;0.991961;1.69093;0.0;0.0;1.0;0.0;0.919458;-0.919228;
1.11573;1.20013e-07;0.0395377;2.27319;2.27319;1.51484;1.51484;1.59735;0.969117;1.0;1.0;0.990826;1.6957;0.0;0.0;0.0;0.0;0.660972;-0.879939;
1.11647;-0.950651;0.267515;2.28683;2.28683;1.60378;1.60378;1.59776;1.01721;1.0;1.0;0.980468;1.70786;0.0;0.0;0.0;0.0;-0.000710104;-0.903902;
1.11721;-0.901129;0.0777843;2.2812;2.2812;1.72666;1.72666;1.59821;1.04084;1.0;1.0;0.986643;1.71738;0.0;0.0;0.0;0.0;-0.000145390;-0.940311;
1.11795;-0.796016;-0.123434;2.26275;2.26275;1.72602;1.72602;1.59958;1.02357;1.0;1.0;0.992214;1.72664;0.0;0.0;0.0;0.0;0.000113871;-0.937868;
1.11868;-0.646886;-0.31789;2.25809;2.25809;1.58523;1.58523;1.60172;0.966121;1.0;1.0;0.991162;1.73578;0.0;0.0;0.0;0.0;0.000370223;-0.897166;
1.11942;0.0700393;-0.0700397;2.27262;2.27262;1.49342;1.49342;1.60347;0.988887;1.0;1.0;0.908408;1.74054;0.0;0.0;0.0;0.0;-0.708204;-0.162566;
1.12016;-0.166569;-0.76557;2.28285;2.28285;1.63726;1.63726;1.60448;1.01441;1.0;1.0;0.953629;1.75112;0.0;0.0;0.0;0.0;-0.911976;0.000354064;
1.12090;0.0341036;-0.882712;2.27055;2.27055;1.68478;1.68478;1.60558;1.01844;1.0;1.0;0.973424;1.76007;0.0;0.0;0.0;0.0;-0.92631;3.05243e-06;
1.12164;0.232928;-0.951087;2.25867;2.25867;1.59981;1.59981;1.60710;0.981695;1.0;1.0;0.983168;1.76881;0.0;0.0;0.0;0.0;-0.908895;-0.000215095;
1.12238;-0.0552035;1.52046e-07;2.26236;2.26236;1.48675;1.48675;1.60816;0.957681;1.0;1.0;0.983842;1.776;0.0;0.0;0.0;0.0;-0.869253;0.181029;
1.12312;0.673812;-0.950682;2.27735;2.27735;1.56737;1.56737;1.60847;1.00666;1.0;1.0;0.977915;1.77951;0.0;0.0;0.0;0.0;-0.892911;0.895060;
1.12385;0.816588;-0.905560;2.27203;2.27203;1.69299;1.69299;1.60846;1.03191;1.0;1.0;0.984897;1.78924;0.0;0.0;0.0;0.0;-0.931353;0.931512;
1.12459;0.915384;-0.803087;2.25307;2.25307;1.69575;1.69575;1.60907;1.01627;1.0;1.0;0.991274;1.79786;0.0;0.0;0.0;0.0;-0.931072;0.930972;
1.12533;0.963623;-0.656207;2.24755;2.24755;1.55949;1.55949;1.61020;0.96859;1.0;1.0;0.991016;1.80612;0.0;0.0;0.0;0.0;-0.892471;0.892114;
1.12607;0.197251;-0.00895350;2.25996;2.25996;1.53249;1.53249;1.61086;0.985308;1.0;1.0;0.842155;1.81424;0.0;0.0;0.0;0.0;-0.0776622;0.875957;
1.12681;0.935218;-0.177392;2.26809;2.26809;1.67599;1.67599;1.61094;1.02961;1.0;1.0;0.983223;1.81755;0.0;0.0;0.0;0.0;0.000413126;0.924356;
1.12755;0.854498;0.0229684;2.25222;2.25222;1.73784;1.73784;1.61148;1.03523;1.0;1.0;0.990019;1.82693;0.0;0.0;0.0;0.0;1.7578e-05;0.941181;
1.12829;0.726489;0.222186;2.23892;2.23892;1.66749;1.66749;1.61291;1.00006;1.0;1.0;0.992783;1.83485;0.0;0.0;0.0;0.0;-0.000243737;0.919464;
1.12902;0.0380048;-0.0380050;2.24437;2.24437;1.51728;1.51728;1.6145;0.961937;1.0;1.0;0.991181;1.84258;0.0;0.0;1.0;0.0;0.0289378;0.846915;
1.12976;0.326401;0.663173;2.25861;2.25861;1.55137;1.55137;1.61517;0.997521;1.0;1.0;1.00849;1.84893;0.0;0.0;1.0;0.0;0.908365;-0.0240963;
1.13050;0.100141;0.809702;2.26129;2.26129;1.67904;1.67904;1.61558;1.02427;1.0;1.0;0.984985;1.85203;0.0;0.0;1.0;0.0;0.923669;-0.000173477;
1.13124;-0.101150;0.911174;2.24493;2.24493;1.68573;1.68573;1.61639;1.01026;1.0;1.0;0.991356;1.86041;0.0;0.0;1.0;0.0;0.925296;8.47279e-05;
1.13198;-0.2969;0.962318;2.23839;2.23839;1.55434;1.55434;1.61755;0.966466;1.0;1.0;0.991434;1.86781;0.0;0.0;1.0;0.0;0.888541;0.000342486;
1.13272;-0.200420;0.231348;2.24978;2.24978;1.53836;1.53836;1.61813;0.983937;1.0;1.0;0.844123;1.87504;0.0;0.0;1.0;0.0;0.87438;-0.7984;
1.13345;-0.74989;0.938217;2.25627;2.25627;1.68351;1.68351;1.6181;1.03142;1.0;1.0;0.982157;1.8817;0.0;0.0;1.0;0.0;0.924899;-0.925324;
1.13419;-0.872051;0.860277;2.24083;2.24083;1.75358;1.75358;1.61855;1.03865;1.0;1.0;0.989292;1.88427;0.0;0.0;1.0;0.0;0.943854;-0.943886;
1.13493;-0.946081;0.73473;2.2267;2.2267;1.69214;1.69214;1.61996;1.00507;1.0;1.0;0.992602;1.89176;0.0;0.0;1.0;0.0;0.924266;-0.924037;
1.13567;2.94368e-07;0.0466897;2.23138;2.23138;1.53139;1.53139;1.62167;0.959432;1.0;1.0;0.990360;1.89864;0.0;0.0;0.0;0.0;0.815505;-0.873107;
1.13641;-0.95817;0.280504;2.24915;2.24915;1.55047;1.55047;1.62253;0.987173;1.0;1.0;0.985226;1.90537;0.0;0.0;0.0;0.0;-0.0235755;-0.874133;
1.13715;-0.913964;0.111281;2.25248;2.25248;1.65447;1.65447;1.62279;1.01594;1.0;1.0;0.987629;1.90979;0.0;0.0;0.0;0.0;-0.000221813;-0.914956;
1.13789;-0.816827;-0.0899749;2.23888;2.23888;1.66474;1.66474;1.62327;1.00356;1.0;1.0;0.99286;1.91278;0.0;0.0;0.0;0.0;7.01614e-05;-0.919003;
1.13862;-0.674522;-0.286322;2.21721;2.21721;1.53794;1.53794;1.62392;0.956103;1.0;1.0;0.992636;1.9924;0.0;0.0;0.0;0.0;0.000328545;-0.88462;
1.13936;0.0398762;-0.0398766;2.22771;2.22771;1.47163;1.47163;1.62382;0.977327;1.0;1.0;0.825549;1.99959;0.0;0.0;0.0;0.0;-0.746184;-0.121002;
1.14010;-0.199295;-0.741782;2.23639;2.23639;1.64702;1.64702;1.62287;1.02385;1.0;1.0;0.979142;1.99998;0.0;0.0;0.0;0.0;-0.917334;0.000437286;
1.14084;0.000535571;-0.866457;2.2219;2.2219;1.72064;1.72064;1.62219;1.03271;1.0;1.0;0.987442;2.0;0.0;0.0;0.0;0.0;-0.938025;4.68682e-05;
1.14158;0.200438;-0.943297;2.20840;2.20840;1.66431;1.66431;1.6223;1.00075;1.0;1.0;0.991761;2.0;0.0;0.0;0.0;0.0;-0.920322;-0.000215095;
1.14232;-0.0646831;2.61657e-07;2.21337;2.21337;1.51498;1.51498;1.62264;0.961017;1.0;1.0;0.990926;2.0;0.0;0.0;0.0;0.0;-0.873594;0.082756;
1.14306;0.669623;-0.951976;2.23096;2.23096;1.55498;1.55498;1.62217;0.99514;1.0;1.0;0.919531;2.0;0.0;0.0;0.0;0.0;-0.888266;0.901114;
1.14379;0.816575;-0.905574;2.23093;2.23093;1.68039;1.68039;1.62138;1.02521;1.0;1.0;0.951818;2.0;0.0;0.0;0.0;0.0;-0.92233;0.922553;
1.14453;0.902304;-0.823446;2.21835;2.21835;1.68975;1.68975;1.62108;1.01443;1.0;1.0;0.970013;2.0;0.0;0.0;0.0;0.0;-0.92851;0.928455;
1.14527;0.959232;-0.683465;2.21153;2.21153;1.5751;1.5751;1.62119;0.963222;1.0;1.0;0.980078;2.0;0.0;0.0;0.0;0.0;-0.896215;0.895901;
1.14601;2.55299e-07;0.0301772;2.22305;2.22305;1.48623;1.48623;1.62088;0.992863;1.0;1.0;0.894507;2.0;0.0;0.0;0.0;0.0;-0.25616;0.870620;
1.14675;0.943963;-0.210550;2.23495;2.23495;1.63352;1.63352;1.61978;1.02084;1.0;1.0;0.982415;2.0;0.0;0.0;0.0;0.0;0.000123133;0.912962;
1.14749;0.871404;-0.0106749;2.22353;2.22353;1.71285;1.71285;1.61889;1.03132;1.0;1.0;0.989121;2.0;0.0;0.0;0.0;0.0;6.16815e-05;0.93617;
1.14822;0.750845;0.189519;2.20962;2.20962;1.66342;1.66342;1.6188;1.00096;1.0;1.0;0.992895;2.0;0.0;0.0;0.0;0.0;-0.000200737;0.920869;
1.14896;0.0667621;-0.0667624;2.21334;2.21334;1.51592;1.51592;1.61896;0.961252;1.0;1.0;0.991225;2.0;0.0;0.0;1.0;0.0;0.0576225;0.816178;
1.1497;0.302201;0.659476;2.23054;2.23054;1.54906;1.54906;1.61837;0.995258;1.0;1.0;0.983551;2.0;0.0;0.0;1.0;0.0;0.904844;-0.017496;
1.15044;0.100125;0.809710;2.23167;2.23167;1.68108;1.68108;1.61742;1.027;1.0;1.0;0.986673;2.0;0.0;0.0;1.0;0.0;0.927101;-0.000170012;
1.15118;-0.101165;0.911181;2.216;2.216;1.68946;1.68946;1.61704;1.01783;1.0;1.0;0.992309;2.0;0.0;0.0;1.0;0.0;0.931143;4.09327e-05;
1.15192;-0.265141;0.957452;2.21042;2.21042;1.59149;1.59149;1.61716;0.968189;1.0;1.0;0.992614;2.0;0.0;0.0;1.0;0.0;0.900694;0.000300465;
1.15266;-0.0214407;1.2582e-07;2.22134;2.22134;1.47649;1.47649;1.61698;0.991544;1.0;1.0;0.991973;2.0;0.0;0.0;1.0;0.0;0.867731;-0.478578;
1.15339;-0.724955;0.946861;2.23582;2.23582;1.5963;1.5963;1.6159;1.01092;1.0;1.0;0.941232;2.0;0.0;0.0;1.0;0.0;0.902531;-0.901668;
1.15413;-0.854846;0.87676;2.22731;2.22731;1.67781;1.67781;1.61479;1.02304;1.0;1.0;0.965694;2.0;0.0;0.0;1.0;0.0;0.928046;-0.928122;
1.15487;-0.937263;0.758727;2.2137;2.2137;1.63231;1.63231;1.61424;0.99431;1.0;1.0;0.97984;2.0;0.0;0.0;1.0;0.0;0.914901;-0.914715;
1.15561;2.93094e-07;0.0767989;2.21622;2.21622;1.48934;1.48934;1.6138;0.957632;1.0;1.0;0.982625;2.0;0.0;0.0;0.0;0.0;0.81228;-0.869899;
1.15635;-0.961839;0.311658;2.23237;2.23237;1.52857;1.52857;1.61249;0.995015;1.0;1.0;0.981496;2.0;0.0;0.0;0.0;0.0;-0.0171316;-0.885602;
1.15709;-0.913945;0.111244;2.23247;2.23247;1.66738;1.66738;1.61081;1.02827;1.0;1.0;0.985763;2.0;0.0;0.0;0.0;0.0;-0.000184337;-0.927282;
1.15783;-0.816801;-0.0900274;2.21592;2.21592;1.68372;1.68372;1.60972;1.02072;1.0;1.0;0.991807;2.0;0.0;0.0;0.0;0.0;7.01449e-05;-0.931304;
1.15856;-0.674495;-0.286374;2.20993;2.20993;1.56286;1.56286;1.60928;0.972643;1.0;1.0;0.992047;2.0;0.0;0.0;0.0;0.0;0.000286362;-0.905246;
1.1593;0.0117595;-0.0117596;2.21956;2.21956;1.47243;1.47243;1.60868;0.973327;1.0;1.0;0.99125;2.0;0.0;0.0;0.0;0.0;-0.419095;-0.450921;
1.16004;-0.232412;-0.716692;2.23486;2.23486;1.58449;1.58449;1.60718;1.01218;1.0;1.0;0.982772;2.0;0.0;0.0;0.0;0.0;-0.900797;-0.00141729;
1.16078;-0.0331107;-0.848828;2.22767;2.22767;1.67345;1.67345;1.60567;1.02592;1.0;1.0;0.988939;2.0;0.0;0.0;0.0;0.0;-0.930080;9.09144e-05;
1.16152;0.167562;-0.934013;2.21307;2.21307;1.63666;1.63666;1.60481;0.998796;1.0;1.0;0.993108;2.0;0.0;0.0;0.0;0.0;-0.918811;-0.000171881;
1.16226;-0.0787018;3.13595e-07;2.21447;2.21447;1.49956;1.49956;1.60420;0.963635;1.0;1.0;0.991992;2.0;0.0;0.0;0.0;0.0;-0.875029;0.0468199;
1.16299;0.641189;-0.971906;2.23003;2.23003;1.54077;1.54077;1.60291;1.00204;1.0;1.0;0.988298;2.0;0.0;0.0;0.0;0.0;-0.890683;0.910810;
1.16373;0.795563;-0.917874;2.23059;2.23059;1.68891;1.68891;1.60139;1.0369;1.0;1.0;0.98396;2.0;0.0;0.0;0.0;0.0;-0.934251;0.934452;
1.16447;0.902329;-0.823421;2.21301;2.21301;1.71657;1.71657;1.60072;1.03095;1.0;1.0;0.990778;2.0;0.0;0.0;0.0;0.0;-0.940408;0.940352;
1.16521;0.959257;-0.68344;2.20589;2.20589;1.60753;1.60753;1.60097;0.984434;1.0;1.0;0.991803;2.0;0.0;0.0;0.0;0.0;-0.908090;0.907775;
1.16595;1.78118e-07;0.0308843;2.21785;2.21785;1.50436;1.50436;1.60121;0.964905;1.0;1.0;0.904274;2.0;0.0;0.0;0.0;0.0;-0.539149;0.877792;
1.16669;0.950063;-0.241237;2.23105;2.23105;1.60910;1.60910;1.60093;1.0173;1.0;1.0;0.978225;2.0;0.0;0.0;0.0;0.0;-0.00176434;0.905279;
1.16743;0.886954;-0.044277;2.22553;2.22553;1.70765;1.70765;1.60075;1.03265;1.0;1.0;0.986154;2.0;0.0;0.0;0.0;0.0;0.000104680;0.935362;
1.16816;0.774031;0.156584;2.21092;2.21092;1.68115;1.68115;1.60140;1.00712;1.0;1.0;0.991665;2.0;0.0;0.0;0.0;0.0;-0.000157425;0.926489;
1.1689;0.618307;0.348848;2.21124;2.21124;1.51262;1.51262;1.60250;0.963001;1.0;1.0;0.990570;2.0;0.0;0.0;1.0;0.0;0.00130788;0.878134;
1.16964;0.429343;0.702881;2.22769;2.22769;1.56804;1.56804;1.60297;0.987999;1.0;1.0;0.876007;2.0;0.0;0.0;1.0;0.0;0.901487;-0.0231777;
1.17038;0.133411;0.78827;2.23318;2.23318;1.66769;1.66769;1.60295;1.02578;1.0;1.0;0.985546;2.0;0.0;0.0;1.0;0.0;0.923486;-0.000251636;
1.17112;-0.0677036;0.897647;2.21831;2.21831;1.69765;1.69765;1.60339;1.02146;1.0;1.0;0.991645;2.0;0.0;0.0;1.0;0.0;0.931512;4.09326e-05;
1.17186;-0.265143;0.957453;2.21026;2.21026;1.59209;1.59209;1.60444;0.97654;1.0;1.0;0.99261;2.0;0.0;0.0;1.0;0.0;0.901061;0.000300464;
1.1726;-0.0208062;1.79341e-07;2.22099;2.22099;1.4928;1.4928;1.60522;0.960026;1.0;1.0;0.903974;2.0;0.0;0.0;1.0;0.0;0.872179;-0.537349;
1.17333;-0.724973;0.946724;2.23415;2.23415;1.62774;1.62774;1.60522;1.01588;1.0;1.0;0.978337;2.0;0.0;0.0;1.0;0.0;0.902559;-0.900797;
1.17407;-0.836375;0.89184;2.22695;2.22695;1.70769;1.70769;1.60530;1.03285;1.0;1.0;0.985301;2.0;0.0;0.0;1.0;0.0;0.934743;-0.934863;
1.17481;-0.927051;0.781502;2.2113;2.2113;1.68869;1.68869;1.60611;1.00893;1.0;1.0;0.991296;2.0;0.0;0.0;1.0;0.0;0.928015;-0.927873;
1.17555;-0.966526;0.62795;2.21065;2.21065;1.52835;1.52835;1.60740;0.967402;1.0;1.0;0.990703;2.0;0.0;0.0;0.0;0.0;0.881725;-0.883046;
1.17629;-1.13748;0.440352;2.22618;2.22618;1.59415;1.59415;1.60811;0.995647;1.0;1.0;0.868627;2.0;0.0;0.0;0.0;0.0;-0.0223044;-0.883536;
1.17703;-0.925303;0.144434;2.231;2.231;1.70116;1.70116;1.60844;1.03484;1.0;1.0;0.984329;2.0;0.0;0.0;0.0;0.0;-0.000268133;-0.930476;
1.17776;-0.836289;-0.0565569;2.21518;2.21518;1.7427;1.7427;1.60943;1.03213;1.0;1.0;0.990911;2.0;0.0;0.0;0.0;0.0;2.63255e-05;-0.940924;
1.1785;-0.701028;-0.254492;2.20611;2.20611;1.64897;1.64897;1.61129;0.98877;1.0;1.0;0.9925;2.0;0.0;0.0;0.0;0.0;0.000286362;-0.912835;
1.17924;0.0105590;-0.0105590;2.21619;2.21619;1.51199;1.51199;1.61314;0.960067;1.0;1.0;0.99118;2.0;0.0;0.0;0.0;0.0;-0.338558;-0.53397;
1.17998;-0.230711;-0.717326;2.23334;2.23334;1.60494;1.60494;1.61412;1.00393;1.0;1.0;0.979562;2.0;0.0;0.0;0.0;0.0;-0.896656;-0.00179117;
