Time;Grid voltage URS LIN;Grid voltage UST LIN;Grid voltage URS LIN compensated;Grid voltage UST LIN compensated;Grid voltage URS 2nd path LIN;Grid voltage UST 2nd path LIN;Motor voltage URS LIN;Motor voltage UST LIN;Motor voltage URS LIN compensated;Motor voltage UST LIN compensated;Motor voltage URS 2nd path LIN;Motor voltage UST 2nd path LIN;DC link current LIN;
0.369025;-37.9759;121.626;-37.1158;121.51;-26.8014;118.648;9.97464;16.6316;9.97464;16.6316;10.1553;16.4726;0.000670075;
0.370025;-72.7354;123.816;-71.9909;124.011;-63.0498;124.444;8.9844;17.4484;8.9844;17.4484;9.17233;17.2966;0.000670075;
0.371025;-100.382;113.892;-99.8187;114.376;-93.1183;118.055;7.98694;18.2362;7.98694;18.2362;8.17487;18.0917;0.000670075;
0.372025;-118.199;92.822;-117.874;93.5448;-114.072;100.115;6.97502;18.9952;6.97502;18.9952;7.16295;18.8579;0.000670075;
0.373025;-124.444;62.6595;-124.394;63.5558;-123.859;72.374;5.94864;19.7324;5.94864;19.7324;6.13657;19.5951;0.000670075;
0.374025;-118.51;26.3677;-118.734;27.3435;-121.524;37.5422;4.91504;20.4336;4.91504;20.4336;5.10297;20.3035;0.000670075;
0.375025;-100.975;-12.5044;-101.452;-11.5359;-107.292;-0.946868;3.87421;21.1058;3.87421;21.1058;4.06214;20.9829;0.000670075;
0.376025;-73.5521;-50.1551;-74.2388;-49.295;-82.5582;-39.3565;2.82615;21.7418;2.82615;21.7418;3.0213;21.6262;0.000670075;
0.377025;-38.9372;-82.8979;-39.7612;-82.2257;-49.7431;-73.9135;1.77086;22.3417;1.77086;22.3417;1.96602;22.2333;0.000670075;
0.378025;-0.498732;-107.524;-1.38778;-107.112;-12.0563;-101.235;0.715572;22.9128;0.715572;22.9128;0.910728;22.8116;0.000574350;
0.379025;37.9759;-121.618;37.1086;-121.51;26.8014;-118.648;-0.332488;23.4476;-0.332488;23.4476;-0.137332;23.3537;0.000670075;
0.380025;72.7354;-123.816;71.9837;-124.011;63.0426;-124.444;-1.38778;23.9464;-1.38778;23.9464;-1.19262;23.8596;0.000670075;
0.381025;100.382;-113.892;99.8115;-114.376;93.1183;-118.055;-2.44306;24.4090;-2.44306;24.4090;-2.24791;24.3294;0.000670075;
0.382025;118.199;-92.822;117.874;-93.5448;114.072;-100.115;-3.49112;24.8354;-3.49112;24.8354;-3.29597;24.7559;0.000670075;
0.383025;124.444;-62.6595;124.387;-63.5558;123.859;-72.374;-4.53196;25.2185;-4.53196;25.2185;-4.3368;25.1462;0.000670075;
0.384025;118.51;-26.3677;118.734;-27.3435;121.524;-37.5422;-5.57279;25.5654;-5.57279;25.5654;-5.37763;25.5004;0.000670075;
0.385025;100.975;12.5044;101.452;11.5359;107.292;0.954096;-6.59916;25.869;-6.59916;25.869;-6.41124;25.8184;0.000670075;
0.386025;73.5521;50.1551;74.2388;49.295;82.5582;39.3637;-7.61831;26.1364;-7.61831;26.1364;-7.43038;26.0931;0.000670075;
0.387025;38.93;82.8979;39.7612;82.233;49.7431;73.9135;-8.623;26.3677;-8.623;26.3677;-8.43508;26.3244;0.000670075;
0.388025;0.498732;107.524;1.38778;107.112;12.0563;101.235;-9.62047;26.5557;-9.62047;26.5557;-9.43254;26.5195;0.000574350;
0.389025;-37.9759;121.626;-37.1158;121.51;-26.8014;118.648;-10.5962;26.7002;-10.5962;26.7002;-10.4155;26.6713;0.000670075;
0.390025;-72.7354;123.816;-71.9909;124.011;-63.0498;124.444;-11.5576;26.8014;-11.5576;26.8014;-11.3769;26.787;0.000670075;
0.391025;-100.382;113.892;-99.8187;114.376;-93.1183;118.055;-12.5044;26.8665;-12.5044;26.8665;-12.331;26.8592;0.000670075;
0.392025;-118.199;92.822;-117.874;93.5448;-114.072;100.115;-13.4296;26.8882;-13.4296;26.8882;-13.2562;26.8882;0.000670075;
0.393025;-124.444;62.6595;-124.394;63.5558;-123.859;72.374;-14.3331;26.8665;-14.3331;26.8665;-14.1669;26.8737;0.000670075;
0.394025;-118.51;26.3677;-118.734;27.3435;-121.524;37.5422;-15.2149;26.8014;-15.2149;26.8014;-15.0487;26.8159;0.000670075;
0.395025;-100.975;-12.5044;-101.452;-11.5359;-107.292;-0.946868;-16.0751;26.7002;-16.0751;26.7002;-15.9161;26.7219;0.000670075;
0.396025;-73.5521;-50.1551;-74.2388;-49.295;-82.5582;-39.3565;-16.9063;26.5557;-16.9063;26.5557;-16.7545;26.5846;0.000670075;
0.397025;-38.9372;-82.8979;-39.7612;-82.2257;-49.7431;-73.9135;-17.7158;26.375;-17.7158;26.375;-17.564;26.4111;0.000670075;
0.398025;-0.498732;-107.524;-1.38778;-107.112;-12.0563;-101.235;-18.4965;26.1437;-18.4965;26.1437;-18.3519;26.1943;0.000574350;
0.399025;37.9759;-121.618;37.1086;-121.51;26.8014;-118.648;-19.2482;25.8835;-19.2482;25.8835;-19.1108;25.9341;0.000670075;
0.400025;72.7354;-123.816;71.9837;-124.011;63.0426;-124.444;-19.971;25.5727;-19.971;25.5727;-19.8336;25.6377;0.000670075;
0.401025;100.382;-113.892;99.8115;-114.376;93.1183;-118.055;-20.6576;25.2329;-20.6576;25.2329;-20.5347;25.298;0.000670075;
0.402025;118.199;-92.822;117.874;-93.5448;114.072;-100.115;-21.3226;24.8426;-21.3226;24.8426;-21.1997;24.9221;0.000670075;
0.403025;124.444;-62.6595;124.387;-63.5558;123.859;-72.374;-21.9442;24.4234;-21.9442;24.4234;-21.8286;24.5029;0.000670075;
0.404025;118.51;-26.3677;118.734;-27.3435;121.524;-37.5422;-22.5369;23.9608;-22.5369;23.9608;-22.4285;24.0476;0.000670075;
0.405025;100.975;12.5044;101.452;11.5359;107.292;0.954096;-23.0935;23.4621;-23.0935;23.4621;-22.9923;23.5633;0.000670075;
0.406025;73.5521;50.1551;74.2388;49.295;82.5582;39.3637;-23.6211;22.9344;-23.6211;22.9344;-23.5271;23.0356;0.000670075;
0.407025;38.93;82.8979;39.7612;82.233;49.7431;73.9135;-24.1054;22.3634;-24.1054;22.3634;-24.0186;22.4719;0.000670075;
0.408025;0.498732;107.524;1.38778;107.112;12.0563;101.235;-24.5535;21.7635;-24.5535;21.7635;-24.474;21.8719;0.000574350;
0.409025;-37.9759;121.626;-37.1158;121.51;-26.8014;118.648;-24.9655;21.1202;-24.9655;21.1202;-24.8932;21.2431;0.000670075;
0.410025;-72.7354;123.816;-71.9909;124.011;-63.0498;124.444;-25.3414;20.4552;-25.3414;20.4552;-25.2691;20.5781;0.000670075;
0.411025;-100.382;113.892;-99.8187;114.376;-93.1183;118.055;-25.6739;19.7541;-25.6739;19.7541;-25.6088;19.8842;0.000670075;
0.412025;-118.199;92.822;-117.874;93.5448;-114.072;100.115;-25.963;19.0241;-25.963;19.0241;-25.9124;19.1614;0.000670075;
0.413025;-124.444;62.6595;-124.394;63.5558;-123.859;72.374;-26.216;18.2579;-26.216;18.2579;-26.1726;18.4025;0.000670075;
0.414025;-118.51;26.3677;-118.734;27.3435;-121.524;37.5422;-26.4328;17.4701;-26.4328;17.4701;-26.3967;17.6219;0.000670075;
0.415025;-100.975;-12.5044;-101.452;-11.5359;-107.292;-0.946868;-26.6063;16.6533;-26.6063;16.6533;-26.5774;16.8123;0.000670075;
0.416025;-73.5521;-50.1551;-74.2388;-49.295;-82.5582;-39.3565;-26.7364;15.8149;-26.7364;15.8149;-26.7147;15.9739;0.000670075;
0.417025;-38.9372;-82.8979;-39.7612;-82.2257;-49.7431;-73.9135;-26.8303;14.9475;-26.8303;14.9475;-26.8159;15.1137;0.000670075;
0.418025;-0.498732;-107.524;-1.38778;-107.112;-12.0563;-101.235;-26.8737;14.0585;-26.8737;14.0585;-26.8737;14.2247;0.000574350;
0.419025;37.9687;-121.618;37.1158;-121.51;22.3273;-117.238;-26.8809;13.1477;-26.8809;13.1477;-26.7219;13.8416;0.000670075;
0.420025;74.9688;-121.597;46.7507;-108.022;65.5507;-121.394;-29.736;9.32412;-29.736;9.32412;-30.2925;8.96272;0.0806004;
0.421025;100.296;-113.993;101.04;-115.084;93.711;-117.397;-26.5701;11.4058;-26.5701;11.4058;-27.1773;11.0082;0.106350;
0.422025;115.706;-95.3301;146.41;-111.528;112.287;-101.915;-23.2814;13.5959;-23.2814;13.5959;-23.8885;13.1911;0.0733254;
0.423025;121.683;-57.1301;104.604;-24.0403;124.163;-66.9746;-30.0902;5.69566;-30.0902;5.69566;-30.2564;5.75349;0.114008;
0.424025;117.968;-25.2691;114.86;-19.6746;120.708;-35.251;-26.9171;7.61831;-26.9171;7.61831;-27.5315;7.23523;0.154404;
0.425025;102.833;8.79648;114.81;-15.2439;108.442;-1.32272;-23.5055;9.75057;-23.5055;9.75057;-24.1415;9.35303;0.136887;
0.426025;67.5529;58.1637;126.909;53.8558;82.3992;30.4227;-29.6926;2.3491;-29.6926;2.3491;-20.9612;11.2395;0.110275;
0.427025;36.6026;84.0689;44.3727;90.6030;45.9412;75.3374;-26.9026;3.75133;-26.9026;3.75133;-27.5098;3.40439;0.130856;
0.428025;2.8912;106.331;-3.89589;98.5104;12.9381;100.657;-23.4115;5.81131;-23.4115;5.81131;-24.0692;5.41377;0.129324;
0.429025;-30.8202;118.055;-52.2584;95.9011;-21.0407;115.771;-19.8915;7.88575;-19.8915;7.88575;-20.5347;7.50989;0.0692092;
0.430025;-74.5424;122.03;-51.7308;111.152;-68.1889;126.786;-26.4978;-0.14456;-26.4978;-0.14456;-27.2062;-0.563784;0.108265;
0.431025;-99.8693;114.419;-106.02;118.221;-93.3568;118.004;-22.9923;1.78532;-22.9923;1.78532;-23.6717;1.40223;0.123007;
0.432025;-115.287;95.7421;-151.166;114.528;-111.861;102.32;-19.3349;3.87421;-19.3349;3.87421;-20.0143;3.49112;0.0794518;
0.433025;-122.11;57.9758;-107.639;30.1263;-123.852;67.4589;-25.8329;-4.1561;-25.8329;-4.1561;-25.9196;-3.94649;0.105393;
0.434025;-118.351;26.0353;-117.571;25.0884;-121.149;36.046;-22.2622;-2.26236;-22.2622;-2.26236;-22.9417;-2.63099;0.136217;
0.435025;-103.201;-8.07368;-117.368;20.354;-108.818;2.05998;-18.5109;-0.180700;-18.5109;-0.180700;-19.212;-0.571012;0.109605;
0.436025;-70.3646;-52.2078;-72.8582;-63.7943;-74.4918;-28.8253;-25.9052;-9.17233;-25.9052;-9.17233;-23.0935;-6.08598;0.0715066;
0.437025;-37.2314;-83.7508;-43.0789;-88.3551;-46.1002;-74.6002;-21.2359;-6.28113;-21.2359;-6.28113;-21.9153;-6.64253;0.120231;
0.438025;-3.49112;-106.035;5.10297;-96.4071;-13.6176;-100.44;-17.4339;-4.23561;-17.4339;-4.23561;-18.1495;-4.62592;0.111232;
0.439025;41.1924;-109.916;-134.434;121.575;19.3204;-111.976;-21.1997;-9.72889;-21.1997;-9.72889;-14.3693;-2.59485;0.0885456;
0.440025;74.2749;-122.291;54.8172;-113.097;64.9653;-122.038;-19.9276;-10.2421;-19.9276;-10.2421;-20.5853;-10.5601;0.118125;
0.441025;99.6452;-114.643;108.601;-119.847;92.981;-117.961;-16.1112;-8.22546;-16.1112;-8.22546;-16.834;-8.61578;0.126836;
0.442025;115.084;-95.9445;153.472;-115.98;111.651;-102.536;-12.1792;-6.10043;-12.1792;-6.10043;-12.9020;-6.49074;0.0780159;
0.443025;122.291;-58.3372;108.926;-32.6922;124.119;-67.8782;-18.388;-14.0946;-18.388;-14.0946;-18.5254;-13.8994;0.0993626;
0.444025;118.51;-26.3461;118.684;-27.3218;121.3;-36.3713;-14.5716;-12.1141;-14.5716;-12.1141;-15.3017;-12.4972;0.126070;
0.445025;102.999;8.47122;115.901;-17.4339;108.586;-1.60462;0.0;-15.8727;0.0;-15.8727;0.375856;-16.8485;0.100607;
0.446025;68.9985;52.8873;75.7711;68.6732;73.4943;30.1986;-6.98225;-25.7534;-6.98225;-25.7534;-9.83731;-19.9637;0.0759099;
0.447025;35.9521;84.3941;45.7171;92.9159;44.8064;75.2652;-9.96018;-18.7133;-9.96018;-18.7133;-9.58433;-19.6602;0.140716;
0.448025;2.26959;106.642;-2.62376;100.715;12.3743;101.062;-12.1069;-13.3284;-12.1069;-13.3284;-11.7021;-14.3476;0.146938;
0.449025;-31.4273;118.351;-51.0441;98.0189;-21.6406;116.082;-14.2681;-7.90020;-14.2681;-7.90020;-13.8778;-8.88321;0.0942891;
0.450025;-74.7881;121.777;-49.0781;109.49;-68.2685;125.818;-6.28113;-22.7754;-6.28113;-22.7754;-6.35341;-22.8549;0.116497;
0.451025;-100.144;114.145;-102.956;116.277;-93.8556;118.113;-8.31943;-17.4339;-8.31943;-17.4339;-7.92912;-18.4603;0.138131;
0.452025;-115.554;95.4819;-148.254;112.677;-112.135;102.074;-10.4589;-11.8756;-10.4589;-11.8756;-10.0686;-12.9020;0.100990;
0.453025;-121.474;56.7615;-102.674;19.6457;-107.639;60.9971;-2.88397;-25.7895;-2.88397;-25.7895;-0.195156;-31.4852;0.0919917;
0.454025;-118.12;25.5727;-115.901;21.7491;-120.397;35.316;-4.41631;-21.3154;-4.41631;-21.3154;-4.04045;-22.3273;0.128559;
0.455025;-102.985;-8.50013;-115.8;17.2316;-108.644;1.64076;-6.51966;-15.6848;-6.51966;-15.6848;-6.12212;-16.7328;0.107595;
0.456025;-75.7061;-52.8078;-35.9015;-73.4654;-76.9565;-29.3818;4.44522;-36.3424;4.44522;-36.3424;-3.75133;-20.0722;0.0694963;
0.457025;-36.8556;-83.9388;-43.8667;-89.7139;-45.7171;-74.7231;-0.448136;-24.9077;-0.448136;-24.9077;-0.101192;-25.8979;0.119273;
0.458025;-3.14418;-106.208;4.38017;-97.6503;-13.2417;-100.599;-2.48643;-19.2626;-2.48643;-19.2626;-2.09612;-20.3324;0.114774;
0.459025;30.5817;-117.932;52.7066;-95.0916;20.795;-115.655;-4.54641;-13.5742;-4.54641;-13.5742;-4.17778;-14.6078;0.0517872;
0.460025;74.4195;-122.153;53.1547;-112.048;66.2952;-123.96;3.54172;-28.1892;3.54172;-28.1892;3.90312;-29.2373;0.111424;
0.461025;99.7681;-114.52;107.148;-118.937;93.1256;-117.867;1.56848;-22.5803;1.56848;-22.5803;1.95156;-23.6572;0.123485;
0.462025;115.2;-95.8361;152.207;-115.185;111.767;-102.414;-0.505960;-16.74;-0.505960;-16.74;-0.122876;-17.8098;0.0775373;
0.463025;122.247;-58.2432;108.557;-31.9911;121.907;-66.7578;7.60386;-31.3334;7.60386;-31.3334;7.228;-30.8852;0.0927575;
0.464025;118.431;-26.1943;118.113;-26.1798;121.235;-36.2051;5.61616;-25.5943;5.61616;-25.5943;5.98478;-26.6641;0.121475;
0.465025;103.274;7.92189;117.853;-21.3371;108.904;-2.219;3.52004;-19.6529;3.52004;-19.6529;3.91035;-20.7588;0.0932361;
0.466025;66.2518;53.3354;92.2221;70.9501;72.8221;31.3695;10.4661;-31.8177;10.4661;-31.8177;13.473;-38.2;0.067869;
0.467025;37.3398;83.7002;42.8548;87.972;46.476;74.9399;9.58433;-28.2687;9.58433;-28.2687;9.94573;-29.324;0.115157;
0.468025;3.58509;105.984;-5.28367;96.0818;13.7332;100.426;7.50266;-22.2912;7.50266;-22.2912;7.90020;-23.4259;0.104915;
0.469025;-49.0058;132.475;-4.17778;127.567;-18.9446;110.704;15.9016;-37.3109;15.9016;-37.3109;5.98478;-17.7881;0.0846209;
0.470025;-74.246;122.319;-55.1424;113.299;-64.6978;121.64;13.4441;-30.5744;13.4441;-30.5744;13.7693;-31.5719;0.114774;
0.471025;-99.6235;114.672;-108.832;119.999;-92.9665;117.997;11.3841;-24.6258;11.3841;-24.6258;11.7816;-25.7678;0.123007;
0.472025;-115.366;95.6626;-150.256;113.949;-112.034;102.161;14.3982;-14.3982;14.3982;-14.3982;15.2366;-15.2583;0.0788774;
0.473025;-121.626;56.9856;-103.874;22.7176;-117.975;64.0618;22.3417;-30.8274;22.3417;-30.8274;22.1321;-30.8274;0.100416;
0.474025;-117.802;24.9366;-113.639;17.2316;-120.57;34.9112;16.9424;-27.6037;16.9424;-27.6037;17.9254;-28.1892;0.144832;
0.475025;-102.674;-9.12174;-113.631;12.8948;-108.312;1.00469;11.4781;-24.3222;11.4781;-24.3222;12.4972;-24.9366;0.13143;
0.476025;-6.46183;6.46183;-236.847;236.84;-85.023;-32.0562;11.0155;-23.5344;11.0155;-23.5344;7.11958;-21.684;0.0669118;
0.477025;-36.3062;-84.2134;-45.0304;-91.7016;-46.3243;-76.3421;21.0335;-27.9724;21.0335;-27.9724;22.0093;-28.5795;0.120039;
0.478025;-2.60208;-106.476;3.27428;-99.5657;-12.6635;-100.809;15.5619;-24.6041;15.5619;-24.6041;16.6027;-25.2402;0.122241;
0.479025;31.0949;-118.192;51.6657;-96.913;21.3226;-115.901;10.0614;-21.2070;10.0614;-21.2070;11.0588;-21.8286;0.0656674;
0.480025;74.6725;-121.893;50.2057;-110.184;68.2395;-126.476;24.7848;-27.9362;24.7848;-27.9362;25.8979;-28.6229;0.108265;
0.481025;99.9922;-114.296;104.575;-117.31;93.4797;-117.86;19.4361;-24.5463;19.4361;-24.5463;20.4769;-25.2040;0.126261;
0.482025;115.409;-95.6192;149.8;-113.66;111.983;-102.197;13.791;-21.0118;13.791;-21.0118;14.8319;-21.6623;0.0856739;
0.483025;122.088;-57.9035;107.162;-29.2951;118.185;-64.893;28.7168;-27.7772;28.7168;-27.7772;28.6084;-27.8567;0.0966823;
0.484025;118.25;-25.8256;116.804;-23.5561;121.047;-35.8147;23.0501;-24.1632;23.0501;-24.1632;24.0837;-24.821;0.129995;
0.485025;103.1;8.26883;116.653;-18.9301;108.745;-1.87205;17.3255;-20.5131;17.3255;-20.5131;18.3953;-21.1925;0.105968;
0.486025;75.6555;52.5692;37.9831;71.3187;77.3757;29.5481;37.7808;-30.0323;37.7808;-30.0323;21.7924;-22.1249;0.0649973;
0.487025;37.0652;83.8376;43.4331;88.9622;45.9629;74.658;26.3605;-23.4476;26.3605;-23.4476;27.3652;-24.1126;0.112381;
0.488025;3.33934;106.107;-4.77771;96.9564;13.4513;100.498;20.6143;-19.7397;20.6143;-19.7397;21.6985;-20.4408;0.105393;
0.489025;4.75602;19.4361;236.84;-236.847;-20.1517;114.275;19.7397;-18.4675;19.7397;-18.4675;15.8799;-16.6895;0.0479582;
0.490025;-74.3328;122.24;-54.116;112.663;-65.4279;122.681;29.3385;-22.4285;29.3385;-22.4285;30.3287;-23.0862;0.107116;
0.491025;-99.6886;114.6;-107.994;119.472;-93.0388;117.925;23.6139;-18.6916;23.6139;-18.6916;24.7125;-19.4072;0.117359;
0.492025;-115.128;95.9011;-152.959;115.662;-111.702;102.493;17.6652;-14.8391;17.6652;-14.8391;18.7639;-15.5547;0.0695921;
0.493025;-122.233;58.2143;-108.478;31.7887;-124.748;68.1022;31.9116;-21.0985;31.9116;-21.0985;32.1501;-21.3804;0.0969694;
0.494025;-118.481;26.2955;-118.481;26.9171;-121.185;36.2773;26.3027;-17.3906;26.3027;-17.3906;27.3941;-18.1061;0.124347;
0.495025;-103.317;-7.84238;-118.163;21.9587;-108.926;2.2985;20.2529;-13.4658;20.2529;-13.4658;21.3804;-14.1958;0.0949592;
0.496025;-66.3314;-53.292;-92.0703;-70.6248;-72.757;-31.1527;32.3164;-18.6049;32.3164;-18.6049;38.677;-21.9659;0.0685391;
0.497025;-37.3977;-83.6713;-42.7464;-87.7768;-46.5266;-74.9038;28.6373;-15.8582;28.6373;-15.8582;29.7215;-16.5666;0.115061;
0.498025;-3.62123;-105.97;5.36318;-95.9517;-13.7766;-100.404;22.5514;-11.8973;22.5514;-11.8973;23.7006;-12.6418;0.104245;
0.499025;-9.33135;0.0;-73.4943;87.5166;20.7588;-114.708;22.4863;-17.0581;22.4863;-17.0581;19.877;-10.1626;0.0469052;
0.500025;74.9833;-121.589;46.7868;-108.015;66.4036;-122.637;29.6637;-9.28075;29.6637;-9.28075;30.2275;-8.91212;0.123964;
0.501025;100.31;-113.978;101.084;-115.084;93.6749;-117.31;26.5051;-11.3624;26.5051;-11.3624;27.1050;-10.9576;0.149618;
0.502025;115.72;-95.3156;146.454;-111.528;112.294;-101.893;23.2091;-13.5525;23.2091;-13.5525;23.8163;-13.155;0.116593;
0.503025;120.476;-55.764;103.888;-17.1954;101.59;-60.7080;29.2589;-6.44738;29.2589;-6.44738;32.1501;-3.82361;0.0855782;
0.504025;117.975;-25.2763;114.824;-19.5951;119.161;-34.5498;26.852;-7.61831;26.852;-7.61831;27.4736;-7.228;0.128367;
0.505025;102.84;8.78925;114.773;-15.1716;108.456;-1.32995;23.4476;-9.75057;23.4476;-9.75057;24.0837;-9.35303;0.110945;
0.506025;79.0020;54.5497;5.89805;90.2416;77.8817;29.5336;34.0945;2.00216;34.0945;2.00216;23.7151;-8.45676;0.0761971;
0.507025;36.5881;84.0761;44.4088;90.6536;45.4497;74.8387;26.8448;-3.7441;26.8448;-3.7441;27.4592;-3.39716;0.124634;
0.508025;2.8912;106.331;-3.87421;98.5393;12.9743;100.715;23.3537;-5.80408;23.3537;-5.80408;24.0114;-5.41377;0.123294;
0.509025;-30.8274;118.055;-52.2368;95.93;-21.0407;115.771;19.8409;-7.88575;19.8409;-7.88575;20.4842;-7.50989;0.0632742;
0.510025;-74.5424;122.023;-51.6802;111.123;-68.0010;126.418;26.4473;0.14456;26.4473;0.14456;27.1628;0.563784;0.102713;
0.511025;-99.8693;114.419;-105.97;118.192;-93.3496;117.975;22.9489;-1.79254;22.9489;-1.79254;23.6211;-1.40946;0.11755;
0.512025;-115.294;95.7421;-151.116;114.499;-111.861;102.32;19.2915;-3.88144;19.2915;-3.88144;19.9637;-3.49835;0.0740912;
0.513025;-122.197;58.1348;-107.986;30.9286;-119.71;65.7676;25.9485;4.29343;25.9485;4.29343;25.9919;4.04045;0.0829936;
0.514025;-118.351;26.0353;-117.535;25.0161;-121.105;36.0099;22.2261;2.24791;22.2261;2.24791;22.9055;2.61654;0.113721;
0.515025;-103.201;-8.06645;-117.332;20.289;-108.839;2.07444;18.4748;0.166244;18.4748;0.166244;19.1759;0.556556;0.0873969;
0.516025;-66.0856;-53.4366;-92.5473;-71.7234;-73.2847;-32.1791;23.7657;7.09067;23.7657;7.09067;27.2279;10.1915;0.0640400;
0.517025;-37.2314;-83.7508;-43.1006;-88.384;-46.4038;-75.0483;21.2070;6.26668;21.2070;6.26668;21.8864;6.62085;0.11286;
0.518025;-3.4839;-106.035;5.08128;-96.436;-13.632;-100.476;17.3978;4.21392;17.3978;4.21392;18.1134;4.60424;0.103957;
0.519025;28.2976;-80.8669;-236.847;236.84;19.8915;-113.545;18.6772;7.23523;18.6772;7.23523;14.2898;2.5298;0.0710279;
0.520025;74.2749;-122.291;54.7666;-113.068;65.1026;-122.276;19.9059;10.2204;19.9059;10.2204;20.5637;10.5457;0.107021;
0.521025;99.6452;-114.643;108.543;-119.819;92.9882;-117.975;16.0823;8.20378;16.0823;8.20378;16.8123;8.59409;0.115923;
0.522025;115.084;-95.9445;153.414;-115.952;111.658;-102.536;12.1503;6.07152;12.1503;6.07152;12.8803;6.46183;0.067199;
0.523025;122.262;-58.2794;108.702;-32.2369;124.741;-68.1528;18.3302;14.0295;18.3302;14.0295;18.6338;14.0006;0.0937148;
0.524025;118.51;-26.3461;118.655;-27.264;121.192;-36.3207;14.55;12.0852;14.55;12.0852;15.28;12.4683;0.120518;
0.525025;102.919;8.63023;115.214;-16.0534;108.89;-2.22622;0.0;15.5836;0.0;15.5836;4.72711;14.2464;0.0922789;
0.526025;64.8063;54.0438;95.2361;75.9663;70.9356;31.6731;8.96995;21.6479;8.96995;21.6479;6.20162;27.6543;0.0794518;
0.527025;35.9448;84.3941;45.7171;92.9304;44.9943;75.6121;9.9385;18.6844;9.9385;18.6844;9.56264;19.6312;0.144449;
0.528025;2.26236;106.649;-2.62376;100.729;12.3888;101.091;12.0924;13.2995;12.0924;13.2995;11.6804;14.3187;0.150671;
0.529025;-31.4273;118.359;-51.0369;98.0334;-21.6479;116.082;14.2464;7.87129;14.2464;7.87129;13.8633;8.8543;0.0980224;
0.530025;-74.7014;121.886;-49.9166;110.082;-64.1846;118.604;6.10043;23.0935;6.10043;23.0935;6.22331;23.0718;0.0979267;
0.531025;-100.137;114.152;-102.891;116.248;-93.8845;118.12;8.31943;17.3978;8.31943;17.3978;7.92189;18.4169;0.119369;
0.532025;-115.554;95.4819;-148.196;112.648;-112.157;102.11;10.4589;11.8395;10.4589;11.8395;10.0686;12.8658;0.0824192;
0.533025;-121.951;57.6361;-106.201;27.3652;-118.192;64.6906;2.34187;26.8448;2.34187;26.8448;2.5298;26.7002;0.0969694;
0.534025;-118.12;25.5654;-115.887;21.7201;-120.91;35.5545;4.40908;21.2792;4.40908;21.2792;4.03322;22.2912;0.133441;
0.535025;-102.977;-8.51458;-115.785;17.1954;-108.615;1.6263;6.51243;15.6486;6.51243;15.6486;6.11489;16.6967;0.112573;
0.536025;-82.71;-59.0166;33.5090;-123.302;-80.6934;-29.9962;-5.30535;38.0048;-5.30535;38.0048;7.0979;13.3067;0.0777287;
0.537025;-36.8556;-83.9388;-43.8884;-89.7284;-45.8761;-74.8459;0.448136;24.8715;0.448136;24.8715;0.108420;25.8401;0.110754;
0.538025;-3.13695;-106.208;4.35848;-97.672;-13.22;-100.563;2.49366;19.2265;2.49366;19.2265;2.10335;20.2962;0.106350;
0.539025;30.5817;-117.932;52.6849;-95.1133;20.795;-115.648;4.54641;13.538;4.54641;13.538;4.17778;14.5716;0.0434592;
0.540025;74.4195;-122.153;53.1113;-112.027;66.0712;-123.541;-3.53449;28.1531;-3.53449;28.1531;-3.89589;29.1939;0.103670;
0.541025;99.7681;-114.52;107.105;-118.915;93.1256;-117.874;-1.56125;22.5441;-1.56125;22.5441;-1.94433;23.6211;0.115827;
0.542025;115.2;-95.8361;152.164;-115.164;111.767;-102.414;0.513188;16.6967;0.513188;16.6967;0.137332;17.7737;0.069975;
0.543025;122.247;-58.236;108.514;-31.9044;122.298;-66.924;-7.5894;31.2828;-7.5894;31.2828;-7.21354;30.8419;0.0856739;
0.544025;118.431;-26.1943;118.091;-26.1364;121.185;-36.1761;-5.60170;25.5582;-5.60170;25.5582;-5.97756;26.628;0.114583;
0.545025;103.274;7.92912;117.831;-21.2937;108.897;-2.21177;-3.50558;19.6168;-3.50558;19.6168;-3.89589;20.7227;0.086344;
0.546025;66.194;53.3932;92.3088;71.4054;73.6389;32.4104;-10.4083;31.7020;-10.4083;31.7020;-13.567;38.3807;0.0615512;
0.547025;37.3398;83.7002;42.8765;87.9937;46.5411;75.0122;-9.56987;28.2326;-9.56987;28.2326;-9.93127;29.2879;0.108839;
0.548025;3.57786;105.991;-5.26921;96.1035;13.7332;100.426;-7.48821;22.255;-7.48821;22.255;-7.88575;23.3898;0.0986925;
0.549025;-49.2516;133.971;-16.74;148.347;-19.147;111.044;-16.1835;37.8819;-16.1835;37.8819;-5.97033;17.7664;0.0780159;
0.550025;-74.246;122.319;-55.099;113.284;-64.6761;121.604;-13.4224;30.5383;-13.4224;30.5383;-13.7549;31.5358;0.109127;
0.551025;-99.6235;114.665;-108.796;119.978;-92.9738;118.012;-11.3624;24.5969;-11.3624;24.5969;-11.7672;25.7317;0.117359;
0.552025;-115.366;95.6626;-150.256;113.957;-111.969;102.233;-14.362;14.362;-14.362;14.362;-15.3161;14.9764;0.0721767;
0.553025;-121.626;56.9928;-103.888;22.7321;-118.807;64.4015;-22.3201;30.7913;-22.3201;30.7913;-22.0382;30.7479;0.093619;
0.554025;-117.802;24.9366;-113.624;17.2026;-120.541;34.8968;-16.9207;27.5604;-16.9207;27.5604;-17.9038;28.1531;0.138131;
