Time;input.current_ref_limited;input.dc_current_actual;output.control_angle;output.pi_controller_output;output.error;
0.850025;0.4;0.414146;0.217837;0.200710;-0.0141464;
0.851025;0.4;0.372241;0.189932;0.368522;0.0277593;
0.852025;0.4;0.425328;0.225046;0.156148;-0.0253283;
0.853025;0.4;0.43975;0.234428;0.0976876;-0.0397498;
0.854025;0.4;0.385722;0.19925;0.313497;0.0142784;
0.855025;0.4;0.380914;0.195911;0.333347;0.0190856;
0.856025;0.4;0.399307;0.208163;0.259855;0.000692934;
0.857025;0.4;0.353221;0.17667;0.444619;0.0467789;
0.858025;0.4;0.369837;0.188115;0.379109;0.0301629;
0.859025;0.4;0.398785;0.207560;0.26351;0.00121549;
0.860025;0.4;0.381541;0.196033;0.332626;0.0184585;
0.861025;0.4;0.387394;0.199839;0.309980;0.0126064;
0.862025;0.4;0.442153;0.235542;0.0907174;-0.0421534;
0.863025;0.4;0.463681;0.249456;0.00341558;-0.063681;
0.864025;0.4;0.416446;0.219333;0.191498;-0.0164455;
0.865025;0.4;0.390320;0.202135;0.296229;0.00968027;
0.866025;0.4;0.414983;0.218378;0.197382;-0.0149825;
0.867025;0.4;0.373181;0.190595;0.364645;0.0268188;
0.868025;0.4;0.368792;0.187439;0.383037;0.0312079;
0.869025;0.4;0.39983;0.208292;0.259072;0.000170469;
0.870025;0.4;0.370673;0.188663;0.375923;0.0293269;
0.871025;0.4;0.352699;0.175913;0.448871;0.0473015;
0.872025;0.4;0.429195;0.227172;0.142942;-0.029195;
0.873025;0.4;0.458351;0.245973;0.0252984;-0.0583514;
0.874025;0.4;0.418745;0.220728;0.182887;-0.0187446;
0.875025;0.4;0.388752;0.201002;0.303025;0.0112478;
0.876025;0.4;0.419999;0.221552;0.177793;-0.0199987;
0.877025;0.4;0.383423;0.197487;0.323995;0.0165775;
0.878025;0.4;0.367747;0.186674;0.387474;0.032253;
0.879025;0.4;0.402860;0.210249;0.247171;-0.00286010;
0.880025;0.4;0.375898;0.192214;0.355158;0.0241017;
0.881025;0.4;0.346951;0.171771;0.471974;0.0530491;
0.882025;0.4;0.403383;0.210338;0.24663;-0.00338262;
0.883025;0.4;0.420521;0.221554;0.17778;-0.0205212;
0.884025;0.4;0.388648;0.200654;0.305109;0.0113523;
0.885025;0.4;0.402651;0.209879;0.249426;-0.00265110;
0.886025;0.4;0.437869;0.232777;0.108007;-0.0378687;
0.887025;0.4;0.407458;0.213208;0.229118;-0.00745827;
0.888025;0.4;0.372868;0.190032;0.367935;0.0271323;
0.889025;0.4;0.411429;0.215724;0.213703;-0.0114294;
0.890025;0.4;0.387812;0.200153;0.308102;0.0121883;
0.891025;0.4;0.361163;0.181783;0.415617;0.0388367;
0.892025;0.4;0.385408;0.198283;0.319261;0.0145919;
0.893025;0.4;0.383632;0.197045;0.32662;0.0163684;
0.894025;0.4;0.350713;0.174090;0.459075;0.049287;
0.895025;0.4;0.428254;0.226189;0.149049;-0.0282544;
0.896025;0.4;0.470683;0.253471;-0.0218065;-0.0706827;
0.897025;0.4;0.44717;0.238693;0.0709826;-0.0471695;
0.898025;0.4;0.372345;0.189644;0.370204;0.0276548;
0.899025;0.4;0.412788;0.216588;0.208393;-0.0127879;
0.900025;0.4;0.393664;0.204047;0.284739;0.00633612;
0.901025;0.4;0.371718;0.189117;0.37328;0.0282818;
0.902025;0.4;0.396276;0.205583;0.275469;0.00372356;
0.903025;0.4;0.38823;0.200217;0.307719;0.0117703;
0.904025;0.4;0.336187;0.163568;0.516765;0.0638129;
0.905025;0.4;0.407563;0.212783;0.231715;-0.00756276;
0.906025;0.4;0.458351;0.245586;0.0277303;-0.0583514;
0.907025;0.4;0.442467;0.23563;0.0901649;-0.0424669;
0.908025;0.4;0.375167;0.191508;0.359297;0.0248332;
0.909025;0.4;0.421253;0.222037;0.174794;-0.0212527;
0.910025;0.4;0.407458;0.21313;0.229591;-0.00745827;
0.911025;0.4;0.343711;0.169379;0.485171;0.0562887;
0.912025;0.4;0.394186;0.204219;0.283702;0.00581363;
0.913025;0.4;0.388648;0.200516;0.305932;0.0113523;
0.914025;0.4;0.332111;0.160541;0.532955;0.0678886;
0.915025;0.4;0.386453;0.198778;0.316313;0.0135469;
0.916025;0.4;0.414774;0.217483;0.202892;-0.0147735;
0.917025;0.4;0.406204;0.21194;0.236865;-0.00620419;
0.918025;0.4;0.39544;0.204781;0.280314;0.00455958;
0.919025;0.4;0.424597;0.223846;0.16359;-0.0245968;
0.920025;0.4;0.417177;0.21913;0.192749;-0.0171771;
0.921025;0.4;0.355207;0.177312;0.441;0.0447934;
0.922025;0.4;0.399098;0.207186;0.265775;0.000901937;
0.923025;0.4;0.397217;0.205953;0.273234;0.00278303;
0.924025;0.4;0.341203;0.167039;0.497973;0.0587968;
0.925025;0.4;0.385095;0.197634;0.323119;0.0149054;
0.926025;0.4;0.397635;0.205986;0.273036;0.00236502;
0.927025;0.4;0.363149;0.182536;0.411309;0.0368511;
0.928025;0.4;0.402756;0.209220;0.253432;-0.00275561;
0.929025;0.4;0.464726;0.249251;0.00470454;-0.0647261;
0.930025;0.4;0.464204;0.249141;0.00539407;-0.0642036;
0.931025;0.4;0.393246;0.203402;0.28862;0.00675419;
0.932025;0.4;0.398471;0.206819;0.268001;0.00152901;
0.933025;0.4;0.401188;0.208629;0.257027;-0.00118807;
0.934025;0.4;0.34716;0.171459;0.473703;0.0528401;
0.935025;0.4;0.390424;0.201300;0.301240;0.00957575;
0.936025;0.4;0.402651;0.209408;0.25229;-0.00265110;
0.937025;0.4;0.351967;0.174742;0.455436;0.0480330;
0.938025;0.4;0.388439;0.199784;0.310307;0.0115613;
0.939025;0.4;0.453126;0.241878;0.0510088;-0.0531262;
0.940025;0.4;0.460232;0.246605;0.0213304;-0.0602324;
0.941025;0.4;0.396903;0.205821;0.274036;0.00309655;
0.942025;0.4;0.408085;0.213155;0.229444;-0.00808528;
0.943025;0.4;0.416237;0.218524;0.19648;-0.0162365;
0.944025;0.4;0.356461;0.17823;0.435816;0.0435393;
0.945025;0.4;0.390215;0.201278;0.301368;0.00978476;
0.946025;0.4;0.405159;0.211177;0.241521;-0.00515920;
0.947025;0.4;0.356252;0.177934;0.437488;0.0437483;
0.948025;0.4;0.366702;0.185081;0.39668;0.033298;
0.949025;0.4;0.41122;0.214909;0.218704;-0.0112204;
0.950025;0.4;0.41561;0.217818;0.200833;-0.0156095;
0.951025;0.4;0.373913;0.190059;0.367777;0.0260873;
0.952025;0.4;0.427;0.225171;0.155371;-0.0270004;
0.953025;0.4;0.441526;0.234624;0.0964577;-0.0415264;
0.954025;0.4;0.387707;0.199602;0.311392;0.0122928;
0.955025;0.4;0.383005;0.196344;0.330782;0.0169955;
0.956025;0.4;0.401606;0.208730;0.256409;-0.00160608;
0.957025;0.4;0.355834;0.177512;0.43987;0.0441664;
0.958025;0.4;0.368061;0.185901;0.391944;0.0319395;
0.959025;0.4;0.397321;0.205641;0.275122;0.00267854;
0.960025;0.4;0.380810;0.194561;0.341331;0.0191901;
0.961025;0.4;0.387707;0.199080;0.314507;0.0122928;
0.962025;0.4;0.442571;0.234886;0.0948192;-0.0425714;
0.963025;0.4;0.464204;0.248872;0.00708976;-0.0642036;
0.964025;0.4;0.417177;0.218874;0.194323;-0.0171771;
0.965025;0.4;0.39126;0.201806;0.298202;0.00873974;
0.966025;0.4;0.416132;0.218197;0.198499;-0.0161321;
0.967025;0.4;0.374435;0.190480;0.36532;0.0255648;
0.968025;0.4;0.370255;0.187472;0.382848;0.0297449;
0.969025;0.4;0.401502;0.208466;0.258015;-0.00150156;
0.970025;0.4;0.372554;0.188994;0.373994;0.0274458;
0.971025;0.4;0.354684;0.176338;0.446482;0.0453159;
0.972025;0.4;0.431076;0.227495;0.140933;-0.0310760;
0.973025;0.4;0.460232;0.246299;0.0232517;-0.0602324;
0.974025;0.4;0.420939;0.221269;0.179544;-0.0209392;
0.975025;0.4;0.386349;0.198478;0.318097;0.0136514;
0.976025;0.4;0.4177;0.219171;0.192496;-0.0176996;
0.977025;0.4;0.381332;0.195141;0.337906;0.0186675;
0.978025;0.4;0.366075;0.184548;0.399753;0.033925;
0.979025;0.4;0.401397;0.208362;0.258645;-0.00139707;
0.980025;0.4;0.374644;0.190394;0.365823;0.0253558;
0.981025;0.4;0.346010;0.170063;0.481406;0.0539896;
0.982025;0.4;0.402756;0.208992;0.254822;-0.00275561;
0.983025;0.4;0.419999;0.220294;0.185565;-0.0199987;
0.984025;0.4;0.388334;0.19949;0.312066;0.0116658;
0.985025;0.4;0.402442;0.208803;0.25597;-0.00244209;
0.986025;0.4;0.437869;0.231862;0.113717;-0.0378687;
0.987025;0.4;0.407667;0.212411;0.233991;-0.00766727;
0.988025;0.4;0.373286;0.189342;0.371965;0.0267143;
0.989025;0.4;0.412056;0.215205;0.216886;-0.0120564;
0.990025;0.4;0.388648;0.199763;0.310434;0.0113523;
0.991025;0.4;0.360327;0.180207;0.424603;0.0396727;
0.992025;0.4;0.391156;0.201206;0.301800;0.00884420;
0.993025;0.4;0.389588;0.200136;0.308206;0.0104118;
0.994025;0.4;0.356043;0.176947;0.443055;0.0439574;
0.995025;0.4;0.433375;0.228648;0.133759;-0.0333751;
0.996025;0.4;0.476012;0.256055;-0.0380378;-0.0760124;
0.997025;0.4;0.452604;0.241366;0.0542254;-0.0526037;
0.998025;0.4;0.376316;0.191525;0.359197;0.0236837;
0.999025;0.4;0.413624;0.216344;0.209893;-0.013624;
1.00003;0.4;0.394604;0.203870;0.285803;0.00539562;
1.00102;0.4;0.373077;0.189225;0.37265;0.0269233;
1.00203;0.4;0.397635;0.205692;0.274813;0.00236502;
1.00302;0.4;0.389902;0.200542;0.305778;0.0100983;
1.00402;0.4;0.338068;0.164090;0.513952;0.0619319;
1.00503;0.4;0.408921;0.212907;0.230959;-0.00892130;
1.00602;0.4;0.460128;0.245978;0.0252683;-0.0601279;
1.00703;0.4;0.444348;0.236096;0.0872486;-0.0443479;
1.00802;0.4;0.377257;0.192154;0.355505;0.0227432;
1.00902;0.4;0.423343;0.222657;0.170960;-0.0233428;
1.01003;0.4;0.409757;0.213901;0.224878;-0.00975734;
1.01102;0.4;0.346219;0.170396;0.479574;0.0537806;
1.01202;0.4;0.396694;0.205155;0.278054;0.00330555;
1.01302;0.4;0.391469;0.201678;0.298975;0.00853074;
1.01402;0.4;0.334201;0.161308;0.528872;0.0657985;
1.01503;0.4;0.385199;0.197205;0.325671;0.0148009;
1.01602;0.4;0.413624;0.216024;0.211857;-0.013624;
1.01702;0.4;0.405264;0.210604;0.245015;-0.00526372;
1.01802;0.4;0.392096;0.201824;0.298095;0.00790372;
1.01902;0.4;0.428568;0.225709;0.152034;-0.0285679;
1.02003;0.4;0.421253;0.221083;0.180694;-0.0212527;
1.02102;0.4;0.357192;0.17798;0.437231;0.0428078;
1.02202;0.4;0.394186;0.203219;0.289719;0.00581363;
1.02302;0.4;0.392619;0.202170;0.296019;0.00738117;
1.02402;0.4;0.336814;0.162964;0.520012;0.0631859;
1.02503;0.4;0.381332;0.194324;0.342732;0.0186675;
1.02602;0.4;0.394186;0.202928;0.291468;0.00581363;
1.02702;0.4;0.359909;0.179438;0.428971;0.0400907;
1.02803;0.4;0.400039;0.206643;0.269063;-3.85344e-05;
1.02902;0.4;0.462218;0.246888;0.0195522;-0.062218;
1.03003;0.4;0.461904;0.246903;0.0194549;-0.0619045;
1.03102;0.4;0.391156;0.201191;0.301890;0.00884420;
1.03202;0.4;0.396694;0.204823;0.280057;0.00330555;
1.03303;0.4;0.399621;0.206772;0.26828;0.000379473;
1.03402;0.4;0.347787;0.171007;0.476202;0.0522131;
1.03503;0.4;0.393873;0.202771;0.292411;0.00612712;
1.03602;0.4;0.406204;0.210939;0.242972;-0.00620419;
1.03702;0.4;0.355834;0.176639;0.44479;0.0441664;
1.03803;0.4;0.383318;0.195518;0.335675;0.016682;
1.03902;0.4;0.448215;0.23795;0.0756417;-0.0482146;
1.04002;0.4;0.455425;0.242733;0.0456422;-0.0554253;
1.04102;0.4;0.392305;0.201906;0.297605;0.00769466;
1.04202;0.4;0.403905;0.209549;0.251431;-0.00390518;
1.04303;0.4;0.41237;0.215139;0.217294;-0.0123699;
1.04402;0.4;0.352803;0.174664;0.455868;0.047197;
1.04502;0.4;0.391574;0.201279;0.301364;0.00842619;
1.04602;0.4;0.406727;0.211319;0.240652;-0.00672674;
1.04702;0.4;0.358028;0.178242;0.435749;0.0419718;
1.04803;0.4;0.368688;0.185533;0.394069;0.0313125;
1.04902;0.4;0.41331;0.215409;0.215634;-0.0133104;
1.05002;0.4;0.417491;0.218187;0.198559;-0.0174906;
1.05103;0.4;0.373913;0.189166;0.372992;0.0260873;
1.05202;0.4;0.424597;0.222775;0.170224;-0.0245968;
1.05303;0.4;0.439332;0.232374;0.110520;-0.0393318;
1.05402;0.4;0.385722;0.197375;0.32466;0.0142784;
1.05502;0.4;0.381332;0.194307;0.342833;0.0186675;
1.05603;0.4;0.400248;0.206945;0.267237;-0.000247538;
1.05702;0.4;0.354684;0.175732;0.449887;0.0453159;
1.05803;0.4;0.375898;0.190381;0.365896;0.0241017;
1.05902;0.4;0.405368;0.210101;0.248078;-0.00536820;
1.06002;0.4;0.389066;0.199285;0.313287;0.0109343;
1.06103;0.4;0.396067;0.203854;0.285897;0.00393257;
1.06202;0.4;0.445393;0.235928;0.0883043;-0.045393;
1.06302;0.4;0.46713;0.249984;9.95398e-05;-0.0671296;
1.06402;0.4;0.420312;0.220153;0.186437;-0.0203122;
1.06502;0.4;0.394291;0.203061;0.290669;0.00570911;
1.06603;0.4;0.419372;0.219565;0.190066;-0.0193716;
1.06702;0.4;0.377884;0.192073;0.355983;0.0221162;
1.06802;0.4;0.364089;0.182405;0.412058;0.0359106;
1.06902;0.4;0.396276;0.204241;0.28357;0.00372356;
1.07002;0.4;0.367643;0.184783;0.398396;0.0323575;
1.07103;0.4;0.358237;0.178016;0.437025;0.0417628;
1.07202;0.4;0.43557;0.229633;0.127621;-0.0355697;
1.07302;0.4;0.464935;0.248566;0.00901148;-0.0649351;
1.07402;0.4;0.425746;0.223652;0.164792;-0.0257463;
1.07502;0.4;0.3829;0.195401;0.336364;0.0171;
1.07603;0.4;0.412997;0.21537;0.215875;-0.012997;
1.07702;0.4;0.376943;0.191368;0.360122;0.0230567;
1.07802;0.4;0.36712;0.184456;0.400285;0.03288;
1.07903;0.4;0.402233;0.208139;0.259997;-0.00223309;
1.08002;0.4;0.375794;0.190381;0.3659;0.0242062;
1.08103;0.4;0.347369;0.170206;0.480622;0.0526311;
1.08202;0.4;0.404323;0.209263;0.253174;-0.00432318;
1.08302;0.4;0.421357;0.220431;0.184722;-0.0213572;
1.08403;0.4;0.389902;0.199776;0.310357;0.0100983;
1.08502;0.4;0.404114;0.209158;0.25381;-0.00411418;
1.08602;0.4;0.439645;0.232281;0.111105;-0.0396453;
1.08702;0.4;0.409653;0.212981;0.230504;-0.00965282;
1.08802;0.4;0.37548;0.190090;0.367599;0.0245197;
1.08903;0.4;0.414251;0.215923;0.212477;-0.014251;
1.09002;0.4;0.391051;0.200648;0.305142;0.00894874;
1.09102;0.4;0.365448;0.183043;0.408404;0.034552;
1.09202;0.4;0.389379;0.199295;0.313226;0.0106208;
1.09302;0.4;0.388125;0.198426;0.318409;0.0118748;
1.09403;0.4;0.354789;0.175276;0.452447;0.0452114;
1.09502;0.4;0.43233;0.227269;0.142338;-0.03233;
1.09602;0.4;0.475176;0.254819;-0.0302763;-0.0751764;
1.09702;0.4;0.451977;0.240259;0.0611661;-0.0519767;
1.09802;0.4;0.377466;0.191553;0.359033;0.0225342;
1.09903;0.4;0.418013;0.218489;0.196701;-0.0180131;
1.10002;0.4;0.399307;0.206279;0.271265;0.000692934;
1.10102;0.4;0.378511;0.192225;0.355089;0.0214891;
1.10202;0.4;0.402338;0.208125;0.260085;-0.00233763;
1.10302;0.4;0.394813;0.203153;0.290118;0.00518662;
1.10403;0.4;0.340890;0.165458;0.506562;0.0591103;
1.10502;0.4;0.404846;0.209578;0.251258;-0.00484565;
1.10602;0.4;0.456157;0.242799;0.0452289;-0.0561568;
1.10703;0.4;0.440586;0.233026;0.106450;-0.0405858;
1.10802;0.4;0.373599;0.188931;0.374362;0.0264008;
1.10903;0.4;0.420103;0.219865;0.188213;-0.0201032;
1.11002;0.4;0.406831;0.211273;0.240938;-0.00683126;
1.11102;0.4;0.343398;0.167534;0.495272;0.0566022;
1.11203;0.4;0.394395;0.202888;0.291712;0.00560462;
1.11302;0.4;0.389484;0.199597;0.311422;0.0105163;
1.11402;0.4;0.334515;0.160695;0.532137;0.065485;
1.11502;0.4;0.392514;0.201383;0.300742;0.00748566;
1.11602;0.4;0.421148;0.220233;0.185942;-0.0211482;
1.11703;0.4;0.412056;0.214388;0.221892;-0.0120564;
1.11802;0.4;0.402129;0.207829;0.261877;-0.00212857;
1.11902;0.4;0.430658;0.226432;0.147542;-0.0306580;
1.12002;0.4;0.423552;0.221951;0.175323;-0.0235518;
1.12102;0.4;0.3597;0.179084;0.430977;0.0402997;
1.12203;0.4;0.396694;0.204266;0.283415;0.00330555;
1.12302;0.4;0.395231;0.203298;0.289246;0.00476858;
1.12402;0.4;0.33974;0.164466;0.511929;0.0602598;
1.12502;0.4;0.384259;0.195701;0.33459;0.0157414;
1.12602;0.4;0.397321;0.204430;0.282429;0.00267854;
1.12703;0.4;0.363253;0.181185;0.419031;0.0367466;
1.12802;0.4;0.402860;0.207949;0.261153;-0.00286010;
1.12902;0.4;0.465144;0.248223;0.0111668;-0.0651441;
1.13003;0.4;0.464935;0.248314;0.0105907;-0.0649351;
1.13102;0.4;0.394395;0.202819;0.292126;0.00560462;
1.13203;0.4;0.399934;0.206451;0.270226;6.59525e-05;
1.13302;0.4;0.403069;0.208543;0.257547;-0.00306910;
1.13402;0.4;0.346115;0.169247;0.485893;0.0538851;
1.13503;0.4;0.388648;0.198767;0.316378;0.0113523;
1.13602;0.4;0.401293;0.207184;0.265786;-0.00129256;
1.13702;0.4;0.351236;0.172767;0.466445;0.0487645;
1.13802;0.4;0.392619;0.201235;0.301630;0.00738117;
1.13902;0.4;0.457097;0.24314;0.0430899;-0.0570973;
1.14003;0.4;0.464517;0.248078;0.0120748;-0.0645171;
1.14102;0.4;0.401502;0.207572;0.263438;-0.00150156;
1.14202;0.4;0.412683;0.214901;0.218752;-0.0126834;
1.14302;0.4;0.421253;0.220544;0.184020;-0.0212527;
1.14402;0.4;0.36179;0.180665;0.421997;0.0382097;
1.14503;0.4;0.386662;0.197632;0.323134;0.0133379;
1.14602;0.4;0.402129;0.207931;0.261263;-0.00212857;
1.14702;0.4;0.353744;0.174785;0.455194;0.0462564;
1.14802;0.4;0.377988;0.191547;0.359071;0.0220116;
1.14902;0.4;0.42282;0.221258;0.17961;-0.0228202;
1.15003;0.4;0.426060;0.223438;0.166119;-0.0260599;
1.15102;0.4;0.371196;0.187005;0.385553;0.0288044;
1.15202;0.4;0.41446;0.215896;0.212647;-0.01446;
1.15302;0.4;0.429404;0.225665;0.152308;-0.0294040;
1.15402;0.4;0.376003;0.190396;0.365808;0.0239972;
1.15503;0.4;0.395336;0.203349;0.288937;0.00466409;
1.15602;0.4;0.414565;0.216033;0.211802;-0.0145645;
1.15702;0.4;0.369001;0.185517;0.394165;0.0309989;
1.15803;0.4;0.371927;0.18739;0.383322;0.0280728;
1.15902;0.4;0.401606;0.207356;0.264746;-0.00160608;
1.16003;0.4;0.385513;0.196612;0.329191;0.0144874;
1.16102;0.4;0.392514;0.201196;0.301859;0.00748566;
1.16202;0.4;0.446856;0.236587;0.0841772;-0.046856;
1.16303;0.4;0.468802;0.250779;-0.00489590;-0.0688017;
1.16402;0.4;0.422193;0.221103;0.180569;-0.0221932;
1.16502;0.4;0.390947;0.200556;0.305691;0.00905320;
1.16602;0.4;0.416759;0.217593;0.202216;-0.0167591;
1.16702;0.4;0.375585;0.190205;0.366928;0.0244152;
1.16803;0.4;0.371718;0.187415;0.383176;0.0282818;
1.16902;0.4;0.403487;0.208762;0.256217;-0.00348711;
1.17002;0.4;0.375062;0.189669;0.370060;0.0249377;
1.17102;0.4;0.35761;0.177344;0.440821;0.0423898;
1.17202;0.4;0.433584;0.228144;0.136892;-0.0335841;
1.17303;0.4;0.463054;0.24715;0.0179033;-0.0630540;
1.17402;0.4;0.42397;0.222278;0.173301;-0.0239698;
1.17502;0.4;0.389484;0.199605;0.311376;0.0105163;
1.17602;0.4;0.421253;0.220542;0.184035;-0.0212527;
1.17702;0.4;0.385199;0.196793;0.328116;0.0148009;
1.17803;0.4;0.370046;0.186331;0.389461;0.0299539;
1.17902;0.4;0.405891;0.210413;0.246177;-0.00589073;
1.18002;0.4;0.37966;0.192892;0.351169;0.0203396;
1.18103;0.4;0.35134;0.172957;0.465392;0.04866;
1.18202;0.4;0.408294;0.211776;0.237866;-0.00829428;
1.18303;0.4;0.42491;0.222649;0.171009;-0.0249103;
1.18402;0.4;0.393559;0.202148;0.296153;0.00644064;
1.18502;0.4;0.407667;0.211434;0.23995;-0.00766727;
1.18603;0.4;0.443407;0.234644;0.0963356;-0.0434074;
1.18702;0.4;0.413519;0.215473;0.215241;-0.0135194;
1.18802;0.4;0.376316;0.190634;0.364419;0.0236837;
1.18902;0.4;0.409130;0.212535;0.233232;-0.00913033;
1.19002;0.4;0.38614;0.197291;0.325162;0.0138604;
1.19103;0.4;0.356565;0.17673;0.444278;0.0434348;
1.19202;0.4;0.39868;0.205465;0.276181;0.00132000;
1.19302;0.4;0.39753;0.204707;0.280760;0.00246954;
1.19402;0.4;0.350086;0.171932;0.471081;0.0499141;
1.19502;0.4;0.422925;0.221202;0.179959;-0.0229248;
1.19603;0.4;0.465876;0.248868;0.00711331;-0.0658756;
1.19702;0.4;0.442885;0.234393;0.0979026;-0.0428849;
1.19802;0.4;0.368688;0.185425;0.394694;0.0313125;
1.19902;0.4;0.409966;0.213128;0.229604;-0.00996634;
1.20002;0.4;0.391469;0.200924;0.303491;0.00853074;
1.20103;0.4;0.370046;0.186241;0.389978;0.0299539;
1.20202;0.4;0.395649;0.203504;0.288004;0.00435057;
1.20302;0.4;0.388439;0.198677;0.316913;0.0115613;
1.20402;0.4;0.338277;0.163263;0.518406;0.0617229;
1.20502;0.4;0.412161;0.214174;0.223207;-0.0121609;
1.20603;0.4;0.46389;0.247556;0.0153524;-0.06389;
1.20702;0.4;0.448424;0.237893;0.0759994;-0.0484236;
1.20802;0.4;0.379974;0.193156;0.349614;0.0200261;
1.20903;0.4;0.423134;0.221719;0.176762;-0.0231338;
1.21002;0.4;0.409966;0.213226;0.229008;-0.00996634;
1.21102;0.4;0.346742;0.169875;0.482441;0.0532581;
1.21202;0.4;0.397739;0.205029;0.278814;0.00226051;
1.21302;0.4;0.392932;0.201834;0.298038;0.00706765;
1.21403;0.4;0.336187;0.161881;0.52581;0.0638129;
1.21502;0.4;0.387498;0.197937;0.321316;0.0125018;
1.21602;0.4;0.416341;0.217014;0.205778;-0.0163411;
1.21702;0.4;0.407667;0.211403;0.240144;-0.00766727;
1.21802;0.4;0.395231;0.203132;0.290244;0.00476858;
1.21903;0.4;0.431494;0.226847;0.144963;-0.031494;
1.22002;0.4;0.424597;0.222506;0.171889;-0.0245968;
1.22102;0.4;0.360850;0.179767;0.427102;0.0391502;
1.22202;0.4;0.398053;0.205052;0.278679;0.00194702;
1.22302;0.4;0.396799;0.204228;0.283644;0.00320104;
1.22403;0.4;0.341517;0.165662;0.505457;0.0584833;
1.22502;0.4;0.38614;0.196869;0.327663;0.0138604;
1.22602;0.4;0.399412;0.205723;0.274626;0.000588477;
1.22702;0.4;0.365552;0.182704;0.410348;0.0344476;
1.22802;0.4;0.404846;0.209179;0.253685;-0.00484565;
1.22903;0.4;0.467339;0.249551;0.00282130;-0.0673386;
1.23002;0.4;0.467234;0.249716;0.00178272;-0.0672342;
1.23102;0.4;0.396799;0.204360;0.282853;0.00320104;
1.23203;0.4;0.402442;0.208059;0.260485;-0.00244209;
1.23302;0.4;0.405682;0.210222;0.247336;-0.00568172;
1.23403;0.4;0.343293;0.167148;0.497378;0.0567067;
1.23502;0.4;0.387080;0.197675;0.322879;0.0129198;
1.23602;0.4;0.400039;0.206313;0.271062;-3.85344e-05;
1.23703;0.4;0.350190;0.171963;0.470908;0.0498095;
1.23802;0.4;0.391887;0.200696;0.304858;0.00811273;
1.23902;0.4;0.45647;0.24269;0.0459134;-0.0564703;
1.24002;0.4;0.463995;0.247693;0.0144918;-0.0639946;
1.24102;0.4;0.401084;0.207240;0.265446;-0.00108361;
1.24203;0.4;0.412474;0.214709;0.21993;-0.0124744;
1.24302;0.4;0.421253;0.220489;0.184363;-0.0212527;
1.24402;0.4;0.361999;0.180752;0.421502;0.0380007;
1.24502;0.4;0.387080;0.197857;0.321797;0.0129198;
1.24602;0.4;0.402756;0.208290;0.259079;-0.00275561;
1.24703;0.4;0.35458;0.175327;0.452159;0.0454204;
1.24802;0.4;0.374644;0.189202;0.372784;0.0253558;
1.24902;0.4;0.41979;0.21923;0.192133;-0.0197897;
1.25002;0.4;0.423343;0.221608;0.177445;-0.0233428;
1.25102;0.4;0.368688;0.185182;0.396095;0.0313125;
1.25203;0.4;0.416759;0.217311;0.203951;-0.0167591;
1.25302;0.4;0.431912;0.227207;0.142726;-0.031912;
1.25402;0.4;0.37872;0.192183;0.355338;0.0212801;
1.25502;0.4;0.393559;0.202101;0.296435;0.00644064;
1.25602;0.4;0.412892;0.214874;0.218917;-0.0128924;
1.25703;0.4;0.367643;0.184495;0.400055;0.0323575;
1.25802;0.4;0.370882;0.186586;0.387983;0.0291179;
1.25902;0.4;0.400875;0.206790;0.268171;-0.000874609;
1.26003;0.4;0.38499;0.196173;0.331793;0.0150099;
1.26102;0.4;0.391992;0.200760;0.304471;0.00800818;
1.26202;0.4;0.446647;0.236369;0.0855421;-0.046647;
1.26302;0.4;0.468697;0.250628;-0.00394547;-0.0686972;
1.26402;0.4;0.422193;0.221017;0.181103;-0.0221932;
1.26503;0.4;0.391156;0.200607;0.305385;0.00884420;
1.26602;0.4;0.417177;0.217779;0.201067;-0.0171771;
1.26702;0.4;0.376212;0.190546;0.364933;0.0237882;
1.26802;0.4;0.372554;0.187905;0.380329;0.0274458;
1.26902;0.4;0.404532;0.209371;0.252515;-0.00453219;
1.27003;0.4;0.376316;0.190449;0.365499;0.0236837;
1.27102;0.4;0.358969;0.17823;0.435815;0.0410313;
1.27202;0.4;0.434838;0.228886;0.132276;-0.0348381;
1.27302;0.4;0.464517;0.248023;0.012424;-0.0645171;
1.27402;0.4;0.425537;0.223236;0.167374;-0.0255373;
1.27503;0.4;0.386871;0.197787;0.322213;0.0131289;
1.27602;0.4;0.418327;0.218572;0.196187;-0.0183266;
1.27702;0.4;0.382586;0.194944;0.339070;0.0174135;
1.27802;0.4;0.367852;0.184714;0.398794;0.0321485;
1.27902;0.4;0.403801;0.208940;0.255135;-0.00380063;
1.28003;0.4;0.377779;0.191503;0.359329;0.0222206;
1.28102;0.4;0.349772;0.171706;0.472332;0.0502276;
1.28202;0.4;0.407040;0.210839;0.243578;-0.00704026;
1.28303;0.4;0.423865;0.221857;0.175906;-0.0238653;
1.28402;0.4;0.392723;0.201468;0.300233;0.00727665;
1.28503;0.4;0.407040;0.210900;0.243209;-0.00704026;
1.28602;0.4;0.442885;0.234188;0.099187;-0.0428849;
1.28702;0.4;0.413206;0.215143;0.217264;-0.0132060;
1.28803;0.4;0.376212;0.190430;0.365609;0.0237882;
1.28902;0.4;0.409235;0.212477;0.233585;-0.00923482;
1.29002;0.4;0.386558;0.197443;0.324255;0.0134424;
1.29102;0.4;0.357401;0.177182;0.441735;0.0425988;
