Time;input.current_ref_limited;input.dc_current_actual;output.control_angle;output.pi_controller_output;output.error;
0.454525;0.01;0.000731523;0.243695;0.0396057;0.00926848;
0.45565;0.01;0.000731523;0.243662;0.0398151;0.00926848;
0.456775;0.01;0.00982331;0.249451;0.00344877;0.000176691;
0.4579;0.01;0.000731523;0.243631;0.0400056;0.00926848;
0.459025;0.01;0.000731523;0.243598;0.0402150;0.00926848;
0.460150;0.01;0.0349041;0.26541;-0.0966736;-0.0249041;
0.461275;0.01;0.00553867;0.246749;0.0204269;0.00446133;
0.4624;0.01;0.000731523;0.243654;0.0398617;0.00926848;
0.463525;0.01;0.0193331;0.25552;-0.0346755;-0.00933311;
0.46465;0.01;0.000627020;0.243593;0.0402466;0.00937298;
0.465775;0.01;0.000731523;0.243626;0.0400377;0.00926848;
0.4669;0.01;0.00825576;0.248423;0.00991046;0.00174424;
0.468025;0.01;0.000627020;0.243533;0.0406246;0.00937298;
0.46915;0.01;0.000731523;0.243566;0.0404156;0.00926848;
0.470275;0.01;0.0316645;0.263303;-0.0834884;-0.0216645;
0.4714;0.01;0.00219457;0.244571;0.0341029;0.00780543;
0.472525;0.01;0.000731523;0.243606;0.0401624;0.00926848;
0.47365;0.01;0.0229907;0.257818;-0.0491027;-0.0129907;
0.474775;0.0325;0.000627020;0.229152;0.130619;0.031873;
0.4759;0.06625;0.0239313;0.222267;0.173373;0.0423187;
0.477025;0.1;0.0271709;0.202074;0.296599;0.0728291;
0.47815;0.1;0.000627020;0.183655;0.404888;0.099373;
0.479275;0.1;0.0602984;0.22321;0.167532;0.0397016;
0.480400;0.1;0.0504751;0.216701;0.207699;0.0495249;
0.481525;0.1;0.000522516;0.182897;0.409241;0.0994775;
0.48265;0.1;0.0952025;0.244995;0.0314406;0.00479752;
0.483775;0.1;0.120806;0.261364;-0.0713389;-0.0208058;
0.4849;0.1;0.0583128;0.221393;0.178776;0.0416872;
0.486025;0.1;0.0551777;0.219143;0.192666;0.0448223;
0.48715;0.1;0.0547597;0.218732;0.195199;0.0452403;
0.488275;0.1;0.032396;0.203776;0.286368;0.0676040;
0.4894;0.1;0.0660461;0.225557;0.152976;0.0339539;
0.490525;0.1;0.0494301;0.214654;0.220264;0.0505699;
0.49165;0.1;0.0250808;0.198239;0.31952;0.0749192;
0.492775;0.1;0.110564;0.253462;-0.0217496;-0.0105645;
0.4939;0.1;0.135959;0.269792;-0.124039;-0.0359588;
0.495025;0.1;0.0724208;0.229263;0.129928;0.0275792;
0.49615;0.1;0.0623885;0.222623;0.171165;0.0376115;
0.497275;0.1;0.0593579;0.220545;0.184015;0.0406421;
0.4984;0.1;0.0169295;0.19218;0.355353;0.0830705;
0.499525;0.1;0.0697037;0.226786;0.145343;0.0302963;
0.500650;0.1;0.047131;0.212009;0.236445;0.052869;
0.501775;0.1;0.0221547;0.195096;0.338171;0.0778453;
0.502900;0.1;0.0685542;0.225452;0.153626;0.0314458;
0.504025;0.1;0.0921719;0.240535;0.0594358;0.00782812;
0.505150;0.1;0.0282159;0.198819;0.316065;0.0717841;
0.506275;0.1;0.0923809;0.240430;0.0600968;0.00761911;
0.507400;0.1;0.0873647;0.237216;0.0802360;0.0126353;
0.508525;0.1;0.0399203;0.206291;0.271191;0.0600797;
0.509650;0.1;0.0605074;0.219558;0.190106;0.0394926;
0.510775;0.1;0.0330230;0.201320;0.301119;0.066977;
0.5119;0.1;0.0347996;0.202196;0.295865;0.0652004;
0.513025;0.1;0.0708532;0.225627;0.152543;0.0291468;
0.51415;0.1;0.0443094;0.208194;0.259667;0.0556906;
0.515275;0.1;0.0424283;0.206706;0.268685;0.0575717;
0.5164;0.1;0.118611;0.255708;-0.0358577;-0.0186112;
0.517525;0.1;0.112341;0.251795;-0.0112785;-0.012341;
0.51865;0.1;0.0638515;0.220658;0.18332;0.0361485;
0.519775;0.1;0.0791090;0.230357;0.123107;0.0208910;
0.520900;0.1;0.04734;0.209638;0.250891;0.05266;
0.522025;0.1;0.0359491;0.201807;0.298202;0.0640509;
0.52315;0.1;0.0669866;0.222008;0.174976;0.0330134;
0.524275;0.1;0.0202736;0.190876;0.363;0.0797264;
0.5254;0.1;0.0670911;0.221614;0.177413;0.0329089;
0.526525;0.1;0.142333;0.269769;-0.123895;-0.0423335;
0.52765;0.1;0.135541;0.265583;-0.0977556;-0.0355408;
0.528775;0.1;0.0376212;0.202477;0.294177;0.0623788;
0.5299;0.1;0.0790045;0.229352;0.129374;0.0209955;
0.531025;0.1;0.0439959;0.206462;0.270156;0.0560041;
0.53215;0.1;0.0407563;0.204034;0.284813;0.0592437;
0.533275;0.1;0.0675091;0.221411;0.178664;0.0324909;
0.5344;0.1;0.0140034;0.185558;0.393929;0.0859966;
0.535525;0.1;0.0526697;0.211278;0.240907;0.0473303;
0.53665;0.1;0.0979196;0.240376;0.0604348;0.00208043;
0.537775;0.1;0.0911269;0.236045;0.0875707;0.00887314;
0.5389;0.1;0.0550732;0.212629;0.232659;0.0449268;
0.540025;0.1;0.103563;0.243801;0.0389402;-0.00356275;
0.54115;0.1;0.0660461;0.2197;0.189231;0.0339539;
0.542275;0.1;0.0546552;0.212067;0.236092;0.0453448;
0.5434;0.1;0.0776459;0.226886;0.144722;0.0223541;
0.544525;0.1;0.0182881;0.187404;0.383238;0.0817119;
0.54565;0.1;0.0531922;0.210568;0.245233;0.0468078;
0.546775;0.1;0.063329;0.217063;0.205475;0.036671;
0.5479;0.1;0.0341726;0.197605;0.323292;0.0658274;
0.549025;0.1;0.0789;0.226737;0.145649;0.0211;
0.550150;0.1;0.124986;0.256199;-0.0389426;-0.0249859;
0.551275;0.1;0.0857972;0.231244;0.117573;0.0142028;
0.5524;0.1;0.0574768;0.212744;0.231952;0.0425232;
0.553525;0.1;0.0774369;0.225605;0.152676;0.0225631;
0.55465;0.1;0.0133764;0.182753;0.410062;0.0866236;
0.555775;0.1;0.0582083;0.212702;0.232212;0.0417917;
0.5569;0.1;0.0620749;0.215106;0.217494;0.0379251;
0.558025;0.1;0.00647920;0.177227;0.441477;0.0935208;
0.55915;0.1;0.111923;0.246741;0.0204762;-0.011923;
0.560275;0.1;0.158427;0.27663;-0.166539;-0.058427;
0.5614;0.1;0.118193;0.251048;-0.00658349;-0.0181932;
0.562525;0.1;0.0718983;0.22134;0.179107;0.0281017;
0.56365;0.1;0.0901863;0.233065;0.106205;0.00981367;
0.564775;0.1;0.0221547;0.188093;0.379236;0.0778453;
0.5659;0.1;0.0605074;0.213521;0.227206;0.0394926;
0.567025;0.1;0.0589399;0.21237;0.234237;0.0410601;
0.56815;0.1;0.0198556;0.185859;0.392192;0.0801444;
0.569275;0.1;0.0717937;0.220296;0.185554;0.0282063;
0.570400;0.1;0.11161;0.245806;0.0263474;-0.0116095;
0.571525;0.1;0.0711667;0.219868;0.188194;0.0288333;
0.57265;0.1;0.0806765;0.22587;0.151033;0.0193235;
0.573775;0.1;0.0972925;0.236513;0.0846421;0.00270745;
0.5749;0.1;0.0264393;0.189879;0.368833;0.0735607;
0.576025;0.1;0.0709577;0.219263;0.191926;0.0290423;
0.57715;0.1;0.0648965;0.215227;0.216749;0.0351035;
0.578275;0.1;0.0167205;0.182589;0.411002;0.0832795;
0.5794;0.1;0.0701217;0.218198;0.198489;0.0298783;
0.580525;0.1;0.0541327;0.207612;0.263192;0.0458673;
0.58165;0.1;0.0535057;0.206986;0.266987;0.0464943;
0.582775;0.1;0.115372;0.246822;0.0199638;-0.0153716;
0.5839;0.1;0.131152;0.256982;-0.0438553;-0.0311516;
0.585025;0.1;0.0582083;0.210120;0.24796;0.0417917;
0.58615;0.1;0.0848567;0.227304;0.142118;0.0151433;
0.587275;0.1;0.0749288;0.220849;0.18214;0.0250712;
0.5884;0.1;0.0200646;0.183986;0.402990;0.0799354;
0.589525;0.1;0.0683451;0.216172;0.210949;0.0316549;
0.590650;0.1;0.0431599;0.199406;0.312567;0.0568401;
0.591775;0.1;0.0449364;0.200304;0.307197;0.0550636;
0.5929;0.1;0.138989;0.261004;-0.0690849;-0.0389894;
0.594025;0.1;0.15456;0.271166;-0.132599;-0.0545603;
0.59515;0.1;0.0804675;0.223893;0.1633;0.0195325;
0.596275;0.1;0.0852747;0.226887;0.144716;0.0147253;
0.5974;0.1;0.0726298;0.218663;0.195626;0.0273702;
0.598525;0.1;0.0343816;0.193098;0.34996;0.0656184;
0.59965;0.1;0.0813036;0.223939;0.163016;0.0186964;
0.600775;0.1;0.0496391;0.203116;0.290336;0.0503609;
0.601900;0.1;0.0390842;0.195766;0.334205;0.0609158;
0.603025;0.1;0.0873647;0.227349;0.14184;0.0126353;
0.604150;0.1;0.103772;0.237873;0.0761229;-0.00377175;
0.605275;0.1;0.0771234;0.220666;0.183272;0.0228766;
0.606400;0.1;0.108788;0.240934;0.0569312;-0.00878792;
0.607525;0.1;0.0940529;0.231545;0.115696;0.00594705;
0.608650;0.1;0.0376212;0.19437;0.34246;0.0623788;
0.609775;0.1;0.0818261;0.223402;0.166341;0.0181739;
0.610900;0.1;0.0448319;0.198992;0.315032;0.0551681;
0.612025;0.1;0.0430554;0.197517;0.323819;0.0569446;
0.61315;0.1;0.0718983;0.216451;0.209240;0.0281017;
0.614275;0.1;0.047967;0.200519;0.305916;0.0520330;
0.6154;0.1;0.065419;0.211847;0.23743;0.034581;
0.616525;0.1;0.130943;0.253954;-0.0248404;-0.0309426;
0.61765;0.1;0.114745;0.243745;0.0392933;-0.0147446;
0.618775;0.1;0.0513111;0.202568;0.293632;0.0486889;
0.6199;0.1;0.0876782;0.226244;0.148707;0.0123218;
0.621025;0.1;0.046295;0.199019;0.314873;0.0537050;
0.62215;0.1;0.0567453;0.205743;0.274507;0.0432547;
0.623275;0.1;0.079945;0.220830;0.182257;0.0200550;
0.6244;0.1;0.0240358;0.183307;0.406888;0.0759642;
0.625525;0.1;0.0833936;0.222677;0.170831;0.0166064;
0.62665;0.1;0.150171;0.265443;-0.0968819;-0.0501712;
0.627775;0.1;0.133242;0.254815;-0.0302459;-0.0332417;
0.6289;0.1;0.0694947;0.21389;0.224946;0.0305053;
0.630025;0.1;0.102309;0.235036;0.0938861;-0.00230870;
0.63115;0.1;0.0573723;0.205830;0.273978;0.0426277;
0.632275;0.1;0.063956;0.209969;0.248877;0.0360440;
0.6334;0.1;0.0824531;0.221951;0.175328;0.0175469;
0.634525;0.1;0.0194376;0.179536;0.428414;0.0805624;
0.63565;0.1;0.0630155;0.208883;0.255484;0.0369845;
0.636775;0.1;0.105966;0.236616;0.0839932;-0.00596633;
0.6379;0.1;0.0890368;0.225775;0.151621;0.0109632;
0.639025;0.1;0.0700172;0.213304;0.228527;0.0299828;
0.640150;0.1;0.107429;0.237423;0.0789391;-0.00742937;
0.641275;0.1;0.0599849;0.206657;0.268977;0.0400151;
0.6424;0.1;0.064165;0.209215;0.253462;0.035835;
0.643525;0.1;0.0787955;0.218697;0.195419;0.0212045;
0.64465;0.1;0.00982331;0.171679;0.472485;0.0901767;
0.645775;0.1;0.0714802;0.213552;0.227014;0.0285198;
0.6469;0.1;0.0732568;0.214634;0.220388;0.0267432;
0.648025;0.1;0.0372032;0.190425;0.365641;0.0627968;
0.64915;0.1;0.105548;0.235178;0.0929957;-0.00554831;
0.650275;0.1;0.142647;0.258939;-0.056137;-0.042647;
0.6514;0.1;0.0932169;0.227472;0.141073;0.00678308;
0.652525;0.1;0.0701217;0.212363;0.234284;0.0298783;
0.65365;0.1;0.0814081;0.219653;0.189523;0.0185919;
0.654775;0.1;0.00961430;0.170704;0.47787;0.0903857;
0.6559;0.1;0.0743018;0.214664;0.220203;0.0256982;
0.657025;0.1;0.0695992;0.211507;0.239505;0.0304008;
0.65815;0.1;0.0231997;0.179872;0.426509;0.0768003;
0.659275;0.1;0.126762;0.247986;0.0126516;-0.0267625;
0.660400;0.1;0.164070;0.272002;-0.1378;-0.0640702;
0.661525;0.1;0.113595;0.239947;0.0631202;-0.0135951;
0.66265;0.1;0.0882008;0.223604;0.165095;0.0117992;
0.663775;0.1;0.096979;0.229253;0.129987;0.00302096;
0.6649;0.1;0.0189151;0.176936;0.443119;0.0810849;
0.666025;0.1;0.0728388;0.213315;0.228464;0.0271612;
0.66715;0.1;0.062493;0.206416;0.270438;0.0375070;
0.668275;0.1;0.0302014;0.184313;0.401106;0.0697986;
0.6694;0.1;0.0840206;0.220126;0.186603;0.0159794;
0.670525;0.1;0.115476;0.240340;0.0606554;-0.0154761;
0.67165;0.1;0.064792;0.207560;0.263508;0.0352080;
0.672775;0.1;0.104190;0.233029;0.106433;-0.00418977;
0.6739;0.1;0.111505;0.23776;0.0768313;-0.0115050;
0.675025;0.1;0.0304105;0.184193;0.401797;0.0695895;
0.67615;0.1;0.081199;0.218040;0.199462;0.0188010;
0.677275;0.1;0.0659416;0.207982;0.260952;0.0340584;
0.6784;0.1;0.0283204;0.182252;0.412934;0.0716796;
0.679525;0.1;0.0760784;0.214243;0.222782;0.0239216;
0.680650;0.1;0.0522516;0.198359;0.318805;0.0477484;
0.681775;0.1;0.048176;0.195396;0.336397;0.051824;
0.6829;0.1;0.134391;0.251356;-0.00851959;-0.0343912;
0.684025;0.1;0.140661;0.255509;-0.0346101;-0.0406614;
0.68515;0.1;0.0574768;0.201826;0.298084;0.0425232;
0.686275;0.1;0.0952025;0.226407;0.1477;0.00479752;
0.6874;0.1;0.0759739;0.213913;0.224806;0.0240261;
0.688525;0.1;0.0376212;0.188042;0.379537;0.0623788;
0.68965;0.1;0.0802585;0.216372;0.209720;0.0197415;
0.690775;0.1;0.0459814;0.193507;0.347549;0.0540186;
0.6919;0.1;0.0568498;0.200559;0.305673;0.0431502;
0.693025;0.1;0.142229;0.255742;-0.0360696;-0.042229;
0.69415;0.1;0.148186;0.259728;-0.0610822;-0.0481856;
0.695275;0.1;0.0638515;0.205487;0.276054;0.0361485;
0.6964;0.1;0.109519;0.235095;0.0935159;-0.00951944;
0.697525;0.1;0.0872602;0.220798;0.182456;0.0127398;
0.69865;0.1;0.0445184;0.192319;0.354537;0.0554816;
0.699775;0.1;0.0832891;0.217941;0.200073;0.0167109;
0.700900;0.1;0.0424283;0.190663;0.364246;0.0575717;
0.702025;0.1;0.0550732;0.19897;0.315163;0.0449268;
0.703150;0.1;0.0994871;0.227971;0.137969;0.000512876;
0.704275;0.1;0.105235;0.231696;0.114756;-0.00523479;
0.705400;0.1;0.0636425;0.204556;0.281669;0.0363575;
0.706525;0.1;0.116208;0.238613;0.0714846;-0.0162076;
0.707650;0.1;0.0916494;0.222893;0.169497;0.00835063;
0.708775;0.1;0.0662551;0.206170;0.271927;0.0337449;
0.709900;0.1;0.100219;0.228244;0.136271;-0.000218652;
0.711025;0.1;0.0536102;0.197634;0.323122;0.0463898;
0.71215;0.1;0.0601939;0.201822;0.298109;0.0398061;
0.713275;0.1;0.081199;0.215579;0.214588;0.0188010;
0.7144;0.1;0.0507886;0.195285;0.337050;0.0492114;
0.715525;0.1;0.0914404;0.221938;0.175408;0.00855964;
0.71665;0.1;0.148708;0.258651;-0.0543278;-0.0487082;
0.717775;0.1;0.122687;0.242227;0.0488214;-0.0226868;
0.7189;0.1;0.0675091;0.206499;0.269934;0.0324909;
0.720025;0.1;0.101473;0.228573;0.134221;-0.00147268;
0.72115;0.1;0.0502661;0.194872;0.339492;0.0497339;
0.722275;0.1;0.0758694;0.211731;0.238142;0.0241306;
0.7234;0.1;0.0909179;0.221492;0.178165;0.00908215;
0.724525;0.1;0.0256033;0.177438;0.440288;0.0743967;
0.72565;0.1;0.100532;0.227392;0.141572;-0.000532143;
0.726775;0.1;0.158427;0.264485;-0.0908879;-0.058427;
0.7279;0.1;0.131465;0.247483;0.0158139;-0.0314651;
0.729025;0.1;0.0746153;0.210864;0.243431;0.0253847;
0.730150;0.1;0.106907;0.231775;0.114261;-0.00690685;
0.731275;0.1;0.0520426;0.195787;0.334082;0.0479574;
0.7324;0.1;0.0746153;0.210630;0.244853;0.0253847;
0.733525;0.1;0.0846477;0.217136;0.205025;0.0153523;
0.73465;0.1;0.0121224;0.167361;0.496218;0.0878776;
0.735775;0.1;0.0717937;0.208359;0.258665;0.0282063;
0.7369;0.1;0.110878;0.233662;0.102473;-0.0108780;
0.738025;0.1;0.0837071;0.216151;0.211082;0.0162929;
0.73915;0.1;0.0987556;0.225807;0.151425;0.00124440;
0.740275;0.1;0.127389;0.244204;0.0364102;-0.0273895;
0.7414;0.1;0.0697037;0.206969;0.267090;0.0302963;
0.742525;0.1;0.0888278;0.219365;0.191299;0.0111722;
0.74365;0.1;0.0945755;0.223080;0.16834;0.00542454;
0.744775;0.1;0.0156755;0.169431;0.484885;0.0843245;
0.7459;0.1;0.0748243;0.209897;0.249315;0.0251757;
0.747025;0.1;0.0683451;0.205539;0.275737;0.0316549;
0.74815;0.1;0.0292609;0.178689;0.433218;0.0707391;
0.749275;0.1;0.122060;0.240072;0.0623412;-0.0220598;
0.750400;0.1;0.150067;0.258070;-0.0506856;-0.0500667;
0.751525;0.1;0.0904998;0.220057;0.187030;0.00950017;
0.75265;0.1;0.0829756;0.215057;0.217792;0.0170244;
0.753775;0.1;0.0853792;0.216591;0.208379;0.0146208;
0.7549;0.1;0.0443094;0.189035;0.373758;0.0556906;
0.756025;0.1;0.0849612;0.216007;0.211963;0.0150388;
0.75715;0.1;0.0714802;0.207108;0.266247;0.0285198;
0.758275;0.1;0.0372032;0.183691;0.404680;0.0627968;
0.7594;0.1;0.140766;0.251523;-0.00957002;-0.0407659;
0.760525;0.1;0.168668;0.269562;-0.1226;-0.0686683;
0.76165;0.1;0.108056;0.231033;0.11889;-0.00805639;
0.762775;0.1;0.0982331;0.22467;0.158482;0.00176691;
0.7639;0.1;0.0980241;0.224554;0.159204;0.00197593;
0.765025;0.1;0.0547597;0.195949;0.333122;0.0452403;
0.76615;0.1;0.0898728;0.219035;0.193334;0.0101272;
0.767275;0.1;0.0704352;0.206256;0.271405;0.0295648;
0.7684;0.1;0.0391887;0.184888;0.397791;0.0608113;
0.769525;0.1;0.0883053;0.21763;0.201987;0.0116947;
0.770650;0.1;0.115267;0.235029;0.0939274;-0.0152671;
0.771775;0.1;0.0542372;0.195075;0.338296;0.0457628;
0.7729;0.1;0.119134;0.237443;0.0788163;-0.0191337;
0.774025;0.1;0.117044;0.236198;0.0866139;-0.0170437;
0.77515;0.1;0.0732568;0.207771;0.262231;0.0267432;
0.776275;0.1;0.0929034;0.220515;0.184199;0.00709659;
0.7774;0.1;0.0684496;0.204447;0.282324;0.0315504;
0.778525;0.1;0.0463995;0.189358;0.37187;0.0536005;
0.77965;0.1;0.0852747;0.215192;0.216965;0.0147253;
0.780775;0.1;0.0589399;0.197672;0.322898;0.0410601;
0.7819;0.1;0.0644785;0.201201;0.301829;0.0355215;
0.783025;0.1;0.142751;0.251845;-0.0115927;-0.0427515;
0.78415;0.1;0.139407;0.249888;0.000702664;-0.0394074;
0.785275;0.1;0.0926944;0.219973;0.187549;0.00730559;
0.7864;0.1;0.109937;0.231061;0.118719;-0.00993746;
0.787525;0.1;0.081199;0.212467;0.233649;0.0188010;
0.78865;0.1;0.0540282;0.194202;0.343452;0.0459718;
0.789775;0.1;0.0876782;0.216435;0.209337;0.0123218;
0.790900;0.1;0.0443094;0.187363;0.383477;0.0556906;
0.792025;0.1;0.0760784;0.208507;0.257765;0.0239216;
0.79315;0.1;0.15362;0.258434;-0.0529661;-0.0536198;
0.794275;0.1;0.149753;0.25618;-0.0388194;-0.0497532;
0.7954;0.1;0.100741;0.224907;0.157009;-0.000741154;
0.796525;0.1;0.117148;0.235442;0.09134;-0.0171482;
0.79765;0.1;0.0852747;0.214912;0.218685;0.0147253;
0.798775;0.1;0.0638515;0.200607;0.305390;0.0361485;
0.7999;0.1;0.0930079;0.219725;0.189080;0.00699209;
0.801025;0.1;0.0427418;0.186104;0.390772;0.0572582;
0.802150;0.1;0.0706442;0.204771;0.280370;0.0293558;
0.803275;0.1;0.114222;0.233066;0.106199;-0.0142221;
0.804400;0.1;0.109937;0.230389;0.12291;-0.00993746;
0.805525;0.1;0.0752424;0.207791;0.262109;0.0247576;
0.806650;0.1;0.126553;0.240985;0.0566137;-0.0265535;
0.807775;0.1;0.0921719;0.218958;0.193807;0.00782812;
0.808900;0.1;0.0818261;0.212102;0.235875;0.0181739;
0.810025;0.1;0.107534;0.228771;0.132993;-0.00753387;
0.81115;0.1;0.0513111;0.191686;0.358257;0.0486889;
0.812275;0.1;0.0736748;0.206507;0.269887;0.0263252;
0.8134;0.1;0.0866332;0.214967;0.218347;0.0133668;
0.814525;0.1;0.0540282;0.193178;0.349488;0.0459718;
0.81565;0.1;0.104503;0.226305;0.148328;-0.00450327;
0.816775;0.1;0.153306;0.257601;-0.0477403;-0.0533063;
0.8179;0.1;0.117148;0.234701;0.0959782;-0.0171482;
0.819025;0.1;0.0798405;0.210502;0.245636;0.0201595;
0.820150;0.1;0.102936;0.225509;0.153275;-0.00293572;
0.821275;0.1;0.0420103;0.184938;0.397508;0.0579897;
0.8224;0.1;0.0839161;0.212936;0.230779;0.0160839;
0.823525;0.1;0.0906043;0.217276;0.204163;0.00939566;
0.82465;0.1;0.015989;0.166002;0.503610;0.0840110;
0.825775;0.1;0.11464;0.232509;0.109677;-0.0146401;
0.8269;0.1;0.163757;0.264005;-0.0878801;-0.0637566;
0.828025;0.1;0.126762;0.240611;0.0589564;-0.0267625;
0.82915;0.1;0.0877827;0.215495;0.215106;0.0122173;
0.830275;0.1;0.108788;0.229099;0.130948;-0.00878792;
0.8314;0.1;0.0441004;0.186213;0.390143;0.0558996;
0.832525;0.1;0.0829756;0.212159;0.235526;0.0170244;
0.83365;0.1;0.0843341;0.213012;0.230313;0.0156659;
0.834775;0.1;0.046295;0.187346;0.383577;0.0537050;
0.8359;0.1;0.0789;0.209105;0.254132;0.0211;
0.837025;0.1;0.116626;0.233548;0.103187;-0.0166257;
0.83815;0.1;0.0794225;0.209469;0.251922;0.0205775;
0.839275;0.1;0.114536;0.232178;0.111747;-0.0145356;
0.840400;0.1;0.134078;0.24477;0.0328552;-0.0340777;
0.841525;0.1;0.0663596;0.200899;0.303638;0.0336404;
0.84265;0.1;0.09677;0.220786;0.182526;0.00322996;
0.843775;0.1;0.0936349;0.21876;0.195028;0.00636506;
0.8449;0.1;0.0484895;0.188549;0.376584;0.0515105;
0.846025;0.1;0.0856927;0.213302;0.228542;0.0143073;
0.84715;0.1;0.0712712;0.203739;0.286591;0.0287288;
0.848275;0.1;0.0745108;0.205731;0.27458;0.0254892;
0.8494;0.1;0.137004;0.246086;0.0245919;-0.0370038;
0.850525;0.1;0.15571;0.258193;-0.0514537;-0.0557099;
0.85165;0.1;0.0860062;0.213585;0.226809;0.0139938;
0.852775;0.1;0.094471;0.219020;0.193425;0.00552904;
0.8539;0.1;0.0877827;0.214659;0.220233;0.0122173;
0.855025;0.1;0.0377257;0.180748;0.42152;0.0622743;
0.85615;0.1;0.0895593;0.215542;0.214816;0.0104407;
0.857275;0.1;0.0674046;0.200873;0.303797;0.0325954;
0.8584;0.1;0.0535057;0.19127;0.360695;0.0464943;
0.859525;0.1;0.151321;0.254917;-0.0308869;-0.0513207;
0.860650;0.1;0.169922;0.267036;-0.106838;-0.0699223;
0.861775;0.1;0.0990691;0.221888;0.175717;0.000930890;
0.8629;0.1;0.105548;0.226035;0.150009;-0.00554831;
0.864025;0.1;0.095934;0.21985;0.188304;0.00406599;
0.86515;0.1;0.049221;0.188645;0.376025;0.0507790;
0.866275;0.1;0.0992781;0.221816;0.176164;0.000721887;
0.8674;0.1;0.0707487;0.203089;0.290500;0.0292513;
0.868525;0.1;0.0460859;0.186154;0.390480;0.0539141;
0.86965;0.1;0.0904998;0.215771;0.213416;0.00950017;
0.870775;0.1;0.1114;0.229318;0.129584;-0.0114005;
0.8719;0.1;0.0871557;0.213569;0.226908;0.0128443;
0.873025;0.1;0.121642;0.235814;0.0890173;-0.0216418;
0.87415;0.1;0.109937;0.228395;0.135334;-0.00993746;
0.875275;0.1;0.0560138;0.192808;0.351661;0.0439862;
0.8764;0.1;0.102309;0.223337;0.166748;-0.00230870;
0.877525;0.1;0.0685542;0.201176;0.301979;0.0314458;
0.87865;0.1;0.0614479;0.196208;0.331586;0.0385521;
0.879775;0.1;0.0927989;0.216891;0.206530;0.00720109;
0.880900;0.1;0.0657326;0.198949;0.315288;0.0342674;
0.882025;0.1;0.079945;0.208245;0.259356;0.0200550;
0.88315;0.1;0.148395;0.252385;-0.0149837;-0.0483946;
0.884275;0.1;0.135436;0.244307;0.035761;-0.0354363;
0.8854;0.1;0.0761829;0.206012;0.272876;0.0238171;
0.886525;0.1;0.112655;0.229732;0.127001;-0.0126545;
0.88765;0.1;0.0744063;0.204828;0.280026;0.0255937;
0.888775;0.1;0.0628065;0.196891;0.327534;0.0371935;
0.8899;0.1;0.0888278;0.214072;0.223828;0.0111722;
0.891025;0.1;0.0361581;0.178328;0.435261;0.0638419;
0.89215;0.1;0.0935304;0.21683;0.206905;0.00646956;
0.893275;0.1;0.162921;0.261392;-0.0715186;-0.0629206;
0.8944;0.1;0.149231;0.252892;-0.0181688;-0.0492307;
0.895525;0.1;0.0898728;0.214849;0.219070;0.0101272;
0.89665;0.1;0.123105;0.236312;0.0858998;-0.0231049;
0.897775;0.1;0.0814081;0.209369;0.252525;0.0185919;
0.8989;0.1;0.0752424;0.205148;0.278099;0.0247576;
0.900025;0.1;0.096561;0.219093;0.192976;0.00343897;
0.901150;0.1;0.0367852;0.178772;0.432746;0.0632149;
0.902275;0.1;0.0809900;0.208647;0.256914;0.0190100;
0.903400;0.1;0.121851;0.235112;0.0934081;-0.0218508;
0.904525;0.1;0.108056;0.226342;0.148099;-0.00805639;
0.905650;0.1;0.0906043;0.214978;0.218276;0.00939566;
0.906775;0.1;0.131047;0.241072;0.0560653;-0.0310471;
0.907900;0.1;0.0867377;0.212574;0.232993;0.0132623;
0.909025;0.1;0.0918584;0.215823;0.213095;0.00814162;
0.910150;0.1;0.109206;0.227078;0.143527;-0.00920592;
0.911275;0.1;0.0433689;0.18323;0.407328;0.0566311;
0.9124;0.1;0.0822441;0.209335;0.252732;0.0177559;
0.913525;0.1;0.0871557;0.212526;0.233285;0.0128443;
0.91465;0.1;0.0514156;0.188482;0.376977;0.0485844;
0.915775;0.1;0.121224;0.234352;0.0981637;-0.0212238;
0.9169;0.1;0.161249;0.260043;-0.0630612;-0.0612485;
0.918025;0.1;0.115163;0.230805;0.120313;-0.0151626;
0.91915;0.1;0.0934259;0.216721;0.207576;0.00657406;
0.920275;0.1;0.107638;0.225948;0.150551;-0.00763837;
0.9214;0.1;0.0368897;0.178534;0.434094;0.0631103;
0.922525;0.1;0.0949935;0.217583;0.202274;0.00500652;
0.92365;0.1;0.0932169;0.216429;0.209372;0.00678308;
0.924775;0.1;0.0537147;0.189967;0.368315;0.0462853;
0.9259;0.1;0.12948;0.239551;0.0656041;-0.0294796;
0.927025;0.1;0.169609;0.265339;-0.0962292;-0.0696088;
0.92815;0.1;0.122478;0.235473;0.0911479;-0.0224779;
0.929275;0.1;0.0993826;0.220597;0.183696;0.000617385;
0.930400;0.1;0.111191;0.228259;0.136177;-0.0111915;
0.931525;0.1;0.0365761;0.178347;0.435152;0.0634239;
0.93265;0.1;0.0917539;0.2155;0.215074;0.00824612;
0.933775;0.1;0.0844387;0.210694;0.244463;0.0155613;
0.9349;0.1;0.0339636;0.17616;0.447483;0.0660364;
0.936025;0.1;0.0871557;0.212172;0.23545;0.0128443;
0.93715;0.1;0.121224;0.234225;0.0989521;-0.0212238;
0.938275;0.1;0.0737793;0.203392;0.288676;0.0262207;
0.9394;0.1;0.124568;0.236362;0.0855838;-0.0245679;
