Time;Motor voltage URS;Motor voltage UST;Motor voltage magnitude;Motor voltage magnitude filtered;DC link current;Flux X;Flux Y;Flux angle;Flux magnitude;Rotor position flux;Rotor position plant;Control angle motor;PLL motor angle error;Notch mask motor;Motor frequency;Motor frequency filtered;Motor integrator angle;Speed;Excitation Ref Mode;PulseMode;DC link current filtered;DC reference limited;DC error;DC voltage;Pulse block causes;
0.885025;-0.162206;0.191258;0.206130;0.24376;0.108056;0.832169;0.496808;0.538214;0.969187;0.0856594;0.0813131;2.58816;-0.116453;0.0;0.22782;0.233687;2.07911;0.233687;1.0;0.0;0.132007;0.1;-0.00805639;-0.153246;0.0;
0.886025;-0.366914;0.287021;0.38591;0.23974;0.063956;0.823553;0.520146;0.563323;0.974059;0.0896557;0.0875631;2.58973;0.199294;0.0;0.287398;0.252993;2.11391;0.252993;1.0;0.0;0.102049;0.1;0.0360440;-0.284838;0.0;
0.887025;-0.246133;0.218561;0.269705;0.264756;0.113804;0.793298;0.559331;0.614121;0.970655;0.0977404;0.0938132;2.59048;0.0514398;0.0;0.259627;0.262189;2.1562;0.262189;1.0;0.0;0.0716744;0.1;-0.0138041;-0.199525;0.0;
0.888025;-0.192805;0.184129;0.217796;0.250191;0.107847;0.770793;0.591544;0.654575;0.97162;0.104179;0.100063;2.58902;-0.0513804;0.0;0.240076;0.244271;2.19572;0.244271;1.0;0.0;0.112194;0.1;-0.00784738;-0.16169;0.0;
0.889025;-0.13887;0.149361;0.166741;0.215732;0.0382482;0.756553;0.615533;0.68298;0.975322;0.108700;0.106313;2.58695;-0.191182;0.0;0.213033;0.218855;2.23168;0.218855;1.0;0.0;0.103661;0.1;0.0617518;-0.123742;0.0;
0.890025;-0.273773;0.209146;0.286206;0.264624;0.0987556;0.727363;0.648023;0.727776;0.974162;0.115829;0.112563;2.59048;0.0604560;0.0;0.261176;0.262244;2.27254;0.262244;1.0;0.0;0.0604827;0.1;0.00124440;-0.211487;0.0;
0.891025;-0.220713;0.174445;0.232789;0.258523;0.111505;0.698564;0.679277;0.771401;0.974376;0.122772;0.118813;2.58957;-0.00787562;0.0;0.248282;0.251007;2.31273;0.251007;1.0;0.0;0.0967199;0.1;-0.0115050;-0.172579;0.0;
0.892025;-0.165367;0.138601;0.177525;0.22634;0.0612389;0.677987;0.703173;0.803632;0.97679;0.127902;0.125063;2.58827;-0.0951722;0.0;0.231486;0.235073;2.35063;0.235073;1.0;0.0;0.109338;0.1;0.0387611;-0.131921;0.0;
0.893025;-0.298117;0.196974;0.303208;0.261635;0.0885143;0.650517;0.729479;0.842555;0.977401;0.134097;0.131313;2.59027;0.0552798;0.0;0.260158;0.259635;2.38994;0.259635;1.0;0.0;0.0653763;0.1;0.0114857;-0.224017;0.0;
0.894025;-0.24573;0.16234;0.249922;0.266246;0.120179;0.616222;0.758791;0.888715;0.977493;0.141443;0.137563;2.58982;0.0147727;0.0;0.252586;0.254082;2.43029;0.254082;1.0;0.0;0.0872683;0.1;-0.0201788;-0.185076;0.0;
0.895025;-0.189442;0.125891;0.192831;0.238567;0.0896638;0.589624;0.781566;0.924476;0.979031;0.147135;0.143813;2.58915;-0.0290122;0.0;0.24423;0.245924;2.4694;0.245924;1.0;0.0;0.119473;0.1;0.0103362;-0.143439;0.0;
0.896025;-0.305380;0.175589;0.306523;0.243668;0.0579993;0.567588;0.799826;0.95363;0.980754;0.151775;0.150063;2.58978;0.0341626;0.0;0.256185;0.253567;2.50801;0.253567;1.0;0.0;0.0839128;0.1;0.0420007;-0.226609;0.0;
0.897025;-0.267384;0.148084;0.2679;0.266982;0.110773;0.527702;0.827065;1.00287;0.981074;0.159612;0.156313;2.5898;0.0183155;0.0;0.253273;0.253855;2.54808;0.253855;1.0;0.0;0.066975;0.1;-0.0107735;-0.197996;0.0;
0.898025;-0.210895;0.111365;0.211005;0.248645;0.100637;0.495692;0.847932;1.04179;0.98219;0.165805;0.162563;2.58962;0.00827613;0.0;0.25141;0.25165;2.5877;0.25165;1.0;0.0;0.109899;0.1;-0.000636660;-0.156734;0.0;
0.899025;-0.210962;0.155548;0.21874;0.245926;0.0401293;0.462056;0.855925;1.07579;0.972678;0.171218;0.168813;2.58796;-0.266311;0.0;0.199112;0.2313;2.62719;0.2313;1.0;0.0;0.0971905;0.1;0.0598707;-0.162236;0.0;
0.900025;-0.276194;0.0856087;0.282766;0.274607;0.122896;0.416005;0.870260;1.12488;0.964578;0.179031;0.175063;2.59253;0.173648;0.0;0.283646;0.287406;2.67225;0.287406;1.0;0.0;0.0648543;0.1;-0.0228959;-0.209399;0.0;
0.901025;-0.24694;0.104977;0.247862;0.267273;0.152575;0.37195;0.885901;1.17329;0.960816;0.186735;0.181313;2.59013;0.000259062;0.0;0.251005;0.257934;2.71468;0.257934;1.0;0.0;0.122935;0.1;-0.0525748;-0.184192;0.0;
0.902025;-0.216275;0.125353;0.217186;0.246395;0.118193;0.341697;0.901932;1.20865;0.964489;0.192363;0.187563;2.58689;-0.215973;0.0;0.209472;0.218162;2.75136;0.218162;1.0;0.0;0.152328;0.1;-0.0181932;-0.161414;0.0;
0.903025;-0.275522;0.0563551;0.291115;0.251326;0.081199;0.320658;0.915548;1.23391;0.970077;0.196383;0.193813;2.59088;0.172649;0.0;0.282884;0.267071;2.78585;0.267071;1.0;0.0;0.11183;0.1;0.0188010;-0.215765;0.0;
0.904025;-0.250236;0.0701413;0.258162;0.262687;0.129793;0.270800;0.924874;1.28596;0.963703;0.204667;0.200063;2.59070;0.0484322;0.0;0.259708;0.264908;2.82897;0.264908;1.0;0.0;0.0904011;0.1;-0.0297931;-0.191375;0.0;
0.905025;-0.218561;0.0899799;0.219694;0.247279;0.112446;0.235191;0.936467;1.32474;0.965549;0.210839;0.206313;2.58799;-0.138224;0.0;0.224043;0.231612;2.86744;0.231612;1.0;0.0;0.128126;0.1;-0.0124455;-0.163146;0.0;
0.906025;-0.320781;-0.0224614;0.384031;0.244098;0.0767054;0.212034;0.9482;1.35080;0.971618;0.214986;0.212563;2.5898;0.308846;0.0;0.308466;0.253848;2.90094;0.253848;1.0;0.0;0.107298;0.1;0.0232946;-0.283288;0.0;
0.907025;-0.250101;0.03423;0.271198;0.266773;0.126135;0.161848;0.951707;1.40235;0.965371;0.22319;0.218813;2.59107;0.0811989;0.0;0.265711;0.269444;2.94499;0.269444;1.0;0.0;0.0794453;0.1;-0.0261355;-0.200855;0.0;
0.908025;-0.217754;0.0533962;0.226982;0.254389;0.12624;0.121629;0.958012;1.44451;0.965702;0.229901;0.225063;2.58892;-0.0706695;0.0;0.236854;0.243057;2.98486;0.243057;1.0;0.0;0.124931;0.1;-0.02624;-0.168623;0.0;
0.909025;-0.185004;0.072764;0.186402;0.225958;0.0623885;0.0941538;0.966006;1.47364;0.970584;0.234536;0.231313;2.58594;-0.270406;0.0;0.198225;0.206453;3.01954;0.206453;1.0;0.0;0.122759;0.1;0.0376115;-0.138268;0.0;
0.910025;-0.246402;-0.00181574;0.285575;0.261748;0.102518;0.0544442;0.967473;1.51458;0.969004;0.241053;0.237563;2.59109;0.0992697;0.0;0.268777;0.269654;3.05985;0.269654;1.0;0.0;0.0737784;0.1;-0.00251771;-0.211328;0.0;
0.911025;-0.213988;0.0160726;0.238355;0.258975;0.120283;0.0103883;0.967979;1.56006;0.968035;0.248292;0.243813;2.58962;-0.0161563;0.0;0.24699;0.251685;3.10068;0.251685;1.0;0.0;0.100097;0.1;-0.0202833;-0.176748;0.0;
0.912025;-0.17996;0.0355078;0.190635;0.231943;0.0745108;-0.0214147;0.971156;1.59284;0.971392;0.253509;0.250063;2.5873;-0.174028;0.0;0.21661;0.22317;3.13751;0.22317;1.0;0.0;0.118415;0.1;0.0254892;-0.141539;0.0;
0.913025;-0.241897;-0.0404842;0.305387;0.256313;0.0814081;-0.0549711;0.970873;1.62736;0.972428;0.259002;0.256313;2.59082;0.110002;0.0;0.270561;0.266361;-3.10765;0.266361;1.0;0.0;0.0731834;0.1;0.0185919;-0.225803;0.0;
0.914025;-0.207330;-0.0214526;0.252702;0.2645;0.116417;-0.101763;0.965394;1.67582;0.970742;0.266715;0.262563;2.59006;0.0203312;0.0;0.25375;0.257066;-3.0663;0.257066;1.0;0.0;0.0806513;0.1;-0.0164166;-0.187083;0.0;
0.915025;-0.172428;-0.00215199;0.200357;0.240762;0.0892458;-0.137104;0.963075;1.71221;0.972785;0.272506;0.268813;2.5884;-0.0932097;0.0;0.232022;0.236697;-3.02785;0.236697;1.0;0.0;0.115558;0.1;0.0107542;-0.148814;0.0;
0.916025;-0.223941;-0.0687963;0.306135;0.247044;0.0604029;-0.164455;0.962049;1.74010;0.976004;0.276946;0.275063;2.59017;0.0868413;0.0;0.266042;0.258435;-2.99082;0.258435;1.0;0.0;0.083942;0.1;0.0395971;-0.226352;0.0;
0.917025;-0.197848;-0.0588434;0.268945;0.26866;0.115581;-0.21358;0.950053;1.79193;0.973764;0.285194;0.281313;2.59024;0.039167;0.0;0.257232;0.259304;-2.94947;0.259304;1.0;0.0;0.069725;0.1;-0.0155806;-0.198892;0.0;
0.918025;-0.162475;-0.0397445;0.214275;0.250717;0.107534;-0.25146;0.941907;1.83168;0.974896;0.291521;0.287563;2.58917;-0.034872;0.0;0.243161;0.246154;-2.90999;0.246154;1.0;0.0;0.115003;0.1;-0.00753387;-0.159157;0.0;
0.919025;-0.131069;-0.0246133;0.167376;0.213655;0.0378302;-0.279049;0.937137;1.86020;0.9778;0.296061;0.293813;2.58786;-0.111557;0.0;0.228271;0.229991;-2.87299;0.229991;1.0;0.0;0.103136;0.1;0.0621698;-0.124305;0.0;
0.920025;-0.185743;-0.0955617;0.286083;0.265726;0.104712;-0.321601;0.922896;1.90611;0.977325;0.303366;0.300063;2.59018;0.0421353;0.0;0.257712;0.25846;-2.83248;0.25846;1.0;0.0;0.0612436;0.1;-0.00471228;-0.211353;0.0;
0.921025;-0.150303;-0.076799;0.231033;0.258429;0.115999;-0.360997;0.908948;1.94885;0.978011;0.310169;0.306313;2.5896;0.000177666;0.0;0.249812;0.251421;-2.79253;0.251421;1.0;0.0;0.102928;0.1;-0.0159986;-0.171372;0.0;
0.922025;-0.113719;-0.0569604;0.173797;0.224728;0.0644785;-0.390911;0.898444;1.98119;0.979802;0.315316;0.312563;2.58892;-0.0437877;0.0;0.241366;0.243097;-2.75386;0.243097;1.0;0.0;0.113801;0.1;0.0355215;-0.129329;0.0;
0.923025;-0.171285;-0.131204;0.303372;0.260534;0.0906043;-0.425899;0.883373;2.02004;0.980682;0.3215;0.318813;2.58992;0.0306568;0.0;0.255569;0.255362;-2.71446;0.255362;1.0;0.0;0.06846;0.1;0.00939566;-0.224122;0.0;
0.924025;-0.136046;-0.112912;0.249316;0.265546;0.121328;-0.465679;0.86399;2.06514;0.981497;0.328678;0.325063;2.58972;0.0133964;0.0;0.252366;0.252903;-2.67456;0.252903;1.0;0.0;0.0892278;0.1;-0.0213283;-0.184634;0.0;
0.925025;0.0;-0.147815;0.170682;0.250722;0.0927989;-0.495979;0.846908;2.10059;0.981452;0.334319;0.331313;2.58961;0.0;1.0;0.251398;0.251462;-2.63502;0.251462;1.0;0.0;0.120621;0.1;0.00720109;-0.12723;0.0;
0.926025;-0.074647;-0.218965;0.305205;0.266369;0.0714802;-0.519702;0.822304;2.13442;0.972766;0.339703;0.337563;2.59284;0.264885;0.0;0.300538;0.291192;-2.5937;0.291192;1.0;0.0;0.0877707;0.1;0.0285198;-0.226236;0.0;
0.927025;-0.0917957;-0.174916;0.270995;0.275486;0.144528;-0.558491;0.782863;2.19046;0.961658;0.348622;0.343813;2.59186;0.119905;0.0;0.273689;0.279122;-2.54832;0.279122;1.0;0.0;0.0831438;0.1;-0.044528;-0.200920;0.0;
0.928025;-0.111769;-0.124882;0.236772;0.261565;0.152993;-0.591926;0.756748;2.23459;0.960752;0.355646;0.350063;2.58913;-0.0681727;0.0;0.238023;0.245596;-2.50766;0.245596;1.0;0.0;0.145556;0.1;-0.0529928;-0.176166;0.0;
0.929025;-0.131876;-0.0743108;0.208849;0.238676;0.0970835;-0.618563;0.742208;2.26558;0.966174;0.360578;0.356313;2.58567;-0.296168;0.0;0.193967;0.203102;-2.47321;0.203102;1.0;0.0;0.150360;0.1;0.00291646;-0.155027;0.0;
0.930025;-0.0560861;-0.215938;0.287254;0.256748;0.0990691;-0.643087;0.721844;2.29856;0.966757;0.365827;0.362563;2.59146;0.156348;0.0;0.279906;0.27424;-2.43593;0.27424;1.0;0.0;0.0950870;0.1;0.000930890;-0.212897;0.0;
0.931025;-0.0766645;-0.163013;0.244807;0.258355;0.12415;-0.67473;0.688492;2.3461;0.963992;0.373393;0.368813;2.5899;-0.00826292;0.0;0.248872;0.255015;-2.39409;0.255015;1.0;0.0;0.0970294;0.1;-0.0241499;-0.181511;0.0;
0.932025;-0.0966376;-0.111298;0.208108;0.238653;0.0853792;-0.700639;0.667397;2.38049;0.967633;0.378867;0.375063;2.5869;-0.210706;0.0;0.209958;0.218202;-2.35755;0.218202;1.0;0.0;0.122205;0.1;0.0146208;-0.154364;0.0;
0.933025;-0.0211836;-0.250706;0.302464;0.260772;0.0982331;-0.723885;0.642601;2.41561;0.96796;0.384456;0.381313;2.59161;0.166111;0.0;0.281616;0.276117;-2.31923;0.276117;1.0;0.0;0.0849452;0.1;0.00176691;-0.223969;0.0;
0.934025;-0.0403498;-0.199126;0.256421;0.267257;0.139616;-0.752496;0.602661;2.46631;0.964080;0.392526;0.387563;2.59046;0.0350916;0.0;0.257074;0.261943;-2.27666;0.261943;1.0;0.0;0.0983026;0.1;-0.0396164;-0.190165;0.0;
0.935025;-0.0599194;-0.146739;0.21265;0.246786;0.118402;-0.77645;0.575109;2.50408;0.966243;0.398536;0.393813;2.58802;-0.132069;0.0;0.225104;0.23196;-2.23836;0.23196;1.0;0.0;0.139378;0.1;-0.0184022;-0.158119;0.0;
0.936025;0.0405515;-0.335575;0.366328;0.233409;0.0843341;-0.795336;0.558819;2.52911;0.972027;0.402520;0.400063;2.58835;0.230317;0.0;0.293302;0.236068;-2.20561;0.236068;1.0;0.0;0.112418;0.1;0.0156659;-0.269967;0.0;
0.937025;-0.00356423;-0.232549;0.270606;0.263214;0.114849;-0.818272;0.516899;2.57819;0.96786;0.410332;0.406313;2.59074;0.0658185;0.0;0.262474;0.265341;-2.16241;0.265341;1.0;0.0;0.07295;0.1;-0.0148491;-0.200254;0.0;
0.938025;-0.0225286;-0.180094;0.222107;0.251024;0.11161;-0.839499;0.483027;2.61948;0.968542;0.416903;0.412563;2.58893;-0.0631682;0.0;0.237953;0.243209;-2.12277;0.243209;1.0;0.0;0.11286;0.1;-0.0116095;-0.164863;0.0;
0.939025;-0.041762;-0.127102;0.175905;0.219963;0.0446229;-0.856811;0.460857;2.64811;0.97289;0.421459;0.418813;2.58635;-0.237753;0.0;0.204185;0.211459;-2.08757;0.211459;1.0;0.0;0.107791;0.1;0.0553771;-0.130441;0.0;
0.940025;0.033423;-0.262946;0.286285;0.266093;0.107011;-0.874871;0.420630;2.69343;0.970737;0.428673;0.425063;2.59082;0.0797794;0.0;0.26495;0.266364;-2.04615;0.266364;1.0;0.0;0.0670241;0.1;-0.00701135;-0.211705;0.0;
0.941025;0.0151312;-0.210895;0.235271;0.260046;0.121955;-0.892489;0.381198;2.73793;0.970489;0.435755;0.431313;2.58957;-0.0139754;0.0;0.247247;0.251016;-2.00568;0.251016;1.0;0.0;0.105249;0.1;-0.0219553;-0.174536;0.0;
0.942025;-0.00423672;-0.156557;0.183272;0.229429;0.0735703;-0.907134;0.353235;2.77026;0.973482;0.440901;0.437563;2.58772;-0.139656;0.0;0.223058;0.228283;-1.96841;0.228283;1.0;0.0;0.120011;0.1;0.0264297;-0.136209;0.0;
0.943025;0.0717553;-0.29341;0.305907;0.255888;0.0828711;-0.920049;0.321262;2.80565;0.974526;0.446533;0.443813;2.59050;0.0833528;0.0;0.265418;0.262394;-1.93014;0.262394;1.0;0.0;0.0722011;0.1;0.0171289;-0.226121;0.0;
0.944025;0.0526564;-0.238938;0.251084;0.263889;0.11579;-0.933498;0.277225;2.85291;0.973793;0.454055;0.450063;2.58992;0.0167482;0.0;0.252937;0.255368;-1.88931;0.255368;1.0;0.0;0.081458;0.1;-0.0157896;-0.185873;0.0;
0.945025;0.0332213;-0.183726;0.195807;0.23868;0.0865287;-0.94464;0.24392;2.8889;0.975624;0.459782;0.456313;2.58874;-0.0633727;0.0;0.237613;0.240870;-1.85058;0.240870;1.0;0.0;0.114857;0.1;0.0134713;-0.145506;0.0;
0.946025;0.0994621;-0.300337;0.305991;0.244754;0.0562228;-0.953663;0.217573;2.91729;0.978167;0.464301;0.462563;2.58996;0.0602645;0.0;0.260976;0.255756;-1.81285;0.255756;1.0;0.0;0.0809943;0.1;0.0437772;-0.226185;0.0;
0.947025;0.0895764;-0.26382;0.268311;0.267547;0.109728;-0.962539;0.168919;2.96787;0.977249;0.472351;0.468813;2.59001;0.0287366;0.0;0.255159;0.256485;-1.77216;0.256485;1.0;0.0;0.0651567;0.1;-0.00972844;-0.198314;0.0;
0.948025;0.0702086;-0.208339;0.211998;0.249312;0.100323;-0.969562;0.131146;3.00715;0.978391;0.478602;0.475063;2.58938;-0.0139571;0.0;0.247067;0.248718;-1.73262;0.248718;1.0;0.0;0.109008;0.1;-0.000323139;-0.157423;0.0;
0.949025;0.129657;-0.310693;0.312106;0.224642;0.0773324;-0.974878;0.103122;3.03621;0.980317;0.483227;0.481313;2.58927;0.0383297;0.0;0.2569;0.247324;-1.69439;0.247324;1.0;0.0;0.095824;0.1;0.0226676;-0.230705;0.0;
0.950025;0.125353;-0.285273;0.28597;0.269773;0.110251;-0.978964;0.0566119;3.08383;0.980600;0.490807;0.487563;2.58988;0.0239739;0.0;0.254302;0.254831;-1.6541;0.254831;1.0;0.0;0.0636788;0.1;-0.0102510;-0.211252;0.0;
0.951025;0.106254;-0.230061;0.230284;0.260045;0.120910;-0.981542;0.015486;3.12582;0.981664;0.497489;0.493813;2.58966;0.00993711;0.0;0.251694;0.252139;-1.61435;0.252139;1.0;0.0;0.109222;0.1;-0.0209103;-0.170911;0.0;
0.952025;0.134566;-0.134566;0.155384;0.248929;0.0739883;-0.975299;-0.0174076;-3.12375;0.975454;0.502840;0.500063;2.5896;0.0;1.0;0.251377;0.251397;-1.57486;0.251397;1.0;0.0;0.118758;0.1;0.0260117;-0.115952;0.0;
0.953025;0.208743;-0.286954;0.296685;0.268905;0.0954115;-0.966466;-0.0561818;-3.08353;0.968098;0.509241;0.506313;2.5928;0.230514;0.0;0.294105;0.290649;-1.53253;0.290649;1.0;0.0;0.0740825;0.1;0.00458850;-0.219786;0.0;
0.954025;0.158642;-0.256961;0.25931;0.270810;0.145469;-0.955356;-0.106101;-3.03099;0.96123;0.517604;0.512563;2.59104;0.0635299;0.0;0.262897;0.269117;-1.48847;0.269117;1.0;0.0;0.0959458;0.1;-0.0454686;-0.192376;0.0;
0.955025;0.107801;-0.226497;0.226584;0.253542;0.13251;-0.951886;-0.144251;-2.99119;0.962754;0.523937;0.518813;2.58805;-0.139208;0.0;0.224198;0.232365;-1.44972;0.232365;1.0;0.0;0.146247;0.1;-0.0325102;-0.16847;0.0;
0.956025;0.0668461;-0.200807;0.204512;0.230737;0.0571633;-0.954285;-0.170909;-2.96438;0.969468;0.528205;0.525063;2.58464;-0.336030;0.0;0.185793;0.190536;-1.41759;0.190536;1.0;0.0;0.127391;0.1;0.0428367;-0.151347;0.0;
0.957025;0.196638;-0.260458;0.271511;0.263083;0.118925;-0.940728;-0.212897;-2.91903;0.964517;0.535422;0.531313;2.59134;0.101511;0.0;0.269596;0.272779;-1.37469;0.272779;1.0;0.0;0.0804140;0.1;-0.0189247;-0.201144;0.0;
0.958025;0.145797;-0.229187;0.232002;0.254321;0.123;-0.930330;-0.253262;-2.87581;0.964186;0.542301;0.537563;2.58899;-0.0702907;0.0;0.236987;0.243929;-1.33446;0.243929;1.0;0.0;0.116341;0.1;-0.0230004;-0.172213;0.0;
0.959025;0.0945529;-0.197579;0.19764;0.230616;0.062911;-0.927261;-0.282566;-2.8458;0.969359;0.547077;0.543813;2.58573;-0.287087;0.0;0.195079;0.203893;-1.3;0.203893;1.0;0.0;0.119921;0.1;0.0370890;-0.146451;0.0;
0.960025;0.231406;-0.260054;0.285187;0.263727;0.106593;-0.912322;-0.320002;-2.80424;0.966816;0.553691;0.550063;2.59148;0.122676;0.0;0.273338;0.274501;-1.25913;0.274501;1.0;0.0;0.0747385;0.1;-0.00659335;-0.211131;0.0;
0.961025;0.181843;-0.228716;0.241626;0.260835;0.127808;-0.894837;-0.361396;-2.75776;0.965060;0.561089;0.556313;2.58974;-0.0141080;0.0;0.247537;0.253072;-1.21784;0.253072;1.0;0.0;0.104582;0.1;-0.0278075;-0.179247;0.0;
0.962025;0.129321;-0.195764;0.199101;0.236221;0.0852747;-0.885567;-0.392583;-2.72431;0.968685;0.566412;0.562563;2.58703;-0.197073;0.0;0.212345;0.219873;-1.18125;0.219873;1.0;0.0;0.126314;0.1;0.0147253;-0.147819;0.0;
0.963025;0.26799;-0.258642;0.304195;0.258881;0.094471;-0.872163;-0.423356;-2.68969;0.969484;0.571923;0.568813;2.5912;0.137893;0.0;0.276001;0.271010;-1.14319;0.271010;1.0;0.0;0.0842785;0.1;0.00552904;-0.225157;0.0;
0.964025;0.215468;-0.225152;0.254576;0.266099;0.132406;-0.847781;-0.464792;-2.64010;0.966832;0.579815;0.575063;2.59024;0.0267307;0.0;0.255167;0.259298;-1.10125;0.259298;1.0;0.0;0.0941687;0.1;-0.0324057;-0.1887;0.0;
0.965025;0.162206;-0.191258;0.206130;0.243757;0.107847;-0.831927;-0.496932;-2.60314;0.969042;0.585697;0.581313;2.58816;-0.115993;0.0;0.22786;0.233753;-1.06293;0.233753;1.0;0.0;0.1318;0.1;-0.00784738;-0.153244;0.0;
0.966025;0.366914;-0.287021;0.38591;0.239745;0.063747;-0.823308;-0.520266;-2.57803;0.973916;0.589694;0.587563;2.58974;0.199744;0.0;0.287439;0.253048;-1.02813;0.253048;1.0;0.0;0.101840;0.1;0.036253;-0.284837;0.0;
0.967025;0.246201;-0.218561;0.26975;0.264755;0.113595;-0.793057;-0.559442;-2.52724;0.970523;0.597778;0.593813;2.59049;0.0521146;0.0;0.259712;0.262266;-0.98583;0.262266;1.0;0.0;0.07147;0.1;-0.0135951;-0.199556;0.0;
0.968025;0.192805;-0.184129;0.217796;0.250188;0.107638;-0.770549;-0.591646;-2.48678;0.971489;0.604216;0.600063;2.58902;-0.0509489;0.0;0.240117;0.244317;-0.946303;0.244317;1.0;0.0;0.112009;0.1;-0.00763837;-0.161688;0.0;
0.969025;0.13887;-0.149361;0.166741;0.215725;0.0380392;-0.756302;-0.615632;-2.45837;0.97519;0.608738;0.606313;2.58696;-0.190762;0.0;0.213074;0.218942;-0.910325;0.218942;1.0;0.0;0.103464;0.1;0.0619608;-0.123741;0.0;
0.970025;0.27384;-0.209079;0.286236;0.265812;0.103354;-0.726404;-0.648638;-2.41269;0.973855;0.616009;0.612563;2.59050;0.061223;0.0;0.261298;0.262384;-0.869355;0.262384;1.0;0.0;0.0618367;0.1;-0.00335374;-0.211532;0.0;
0.971025;0.220713;-0.174378;0.232764;0.259080;0.116103;-0.697629;-0.679855;-2.3691;0.97411;0.622947;0.618813;2.58958;-0.00726348;0.0;0.248376;0.251091;-0.82916;0.251091;1.0;0.0;0.101558;0.1;-0.0161031;-0.172631;0.0;
0.972025;0.165367;-0.138601;0.177525;0.226598;0.0657326;-0.677066;-0.703726;-2.33689;0.976549;0.628073;0.625063;2.58827;-0.0948889;0.0;0.23152;0.235123;-0.791243;0.235123;1.0;0.0;0.113991;0.1;0.0342674;-0.131984;0.0;
0.973025;0.298185;-0.196974;0.303267;0.261607;0.0929034;-0.649654;-0.72998;-2.29804;0.9772;0.634256;0.631313;2.59028;0.0557295;0.0;0.260224;0.259686;-0.751929;0.259686;1.0;0.0;0.0699266;0.1;0.00709659;-0.224128;0.0;
0.974025;0.24573;-0.16234;0.249922;0.266228;0.124463;-0.615378;-0.759261;-2.2519;0.977326;0.641598;0.637563;2.58982;0.0150459;0.0;0.252619;0.254141;-0.711568;0.254141;1.0;0.0;0.0916127;0.1;-0.0244634;-0.18514;0.0;
0.975025;0.189442;-0.125824;0.192816;0.238554;0.0939484;-0.5888;-0.782012;-2.21617;0.978891;0.647286;0.643813;2.58916;-0.0283518;0.0;0.244339;0.246016;-0.67245;0.246016;1.0;0.0;0.123758;0.1;0.00605156;-0.143489;0.0;
0.976025;0.306053;-0.175858;0.307186;0.243511;0.0619704;-0.566805;-0.800234;-2.18707;0.980634;0.651917;0.650063;2.58978;0.0348585;0.0;0.256302;0.253623;-0.633834;0.253623;1.0;0.0;0.0881944;0.1;0.0380296;-0.227158;0.0;
0.977025;0.267384;-0.148084;0.2679;0.266896;0.114745;-0.526946;-0.827447;-2.13786;0.980990;0.659749;0.656313;2.5898;0.0185608;0.0;0.253306;0.253892;-0.593756;0.253892;1.0;0.0;0.0710961;0.1;-0.0147446;-0.198056;0.0;
0.978025;0.210895;-0.111298;0.211003;0.248604;0.104712;-0.49496;-0.848293;-2.09898;0.982133;0.665937;0.662563;2.58963;0.00888185;0.0;0.251512;0.25172;-0.554125;0.25172;1.0;0.0;0.113873;0.1;-0.00471228;-0.15679;0.0;
0.979025;0.209415;-0.154809;0.217259;0.245754;0.0437869;-0.461193;-0.855752;-2.0651;0.972117;0.671329;0.668813;2.58796;-0.268141;0.0;0.198751;0.231224;-0.514618;0.231224;1.0;0.0;0.101181;0.1;0.0562131;-0.161205;0.0;
0.980025;0.276194;-0.0856087;0.282766;0.273618;0.121537;-0.416042;-0.870267;-2.01674;0.964602;0.679026;0.675063;2.59253;0.174144;0.0;0.283693;0.287308;-0.469839;0.287308;1.0;0.0;0.066895;0.1;-0.0215373;-0.209430;0.0;
0.981025;0.246873;-0.104977;0.247792;0.266802;0.151216;-0.371977;-0.885904;-1.96833;0.960829;0.686731;0.681313;2.59014;0.000620514;0.0;0.251029;0.257973;-0.427405;0.257973;1.0;0.0;0.121301;0.1;-0.0512162;-0.184117;0.0;
0.982025;0.216275;-0.125353;0.217186;0.246175;0.11673;-0.341718;-0.901932;-1.93296;0.964496;0.69236;0.687563;2.5869;-0.215487;0.0;0.209522;0.218229;-0.390714;0.218229;1.0;0.0;0.150849;0.1;-0.0167302;-0.161397;0.0;
0.983025;0.27532;-0.0564896;0.290836;0.251249;0.0798405;-0.320664;-0.915546;-1.90769;0.970077;0.696382;0.693813;2.59088;0.172452;0.0;0.282807;0.267166;-0.356201;0.267166;1.0;0.0;0.110414;0.1;0.0201595;-0.215543;0.0;
0.984025;0.250236;-0.0701413;0.258162;0.26266;0.128435;-0.270794;-0.924868;-1.85563;0.963696;0.704668;0.700063;2.59071;0.0488834;0.0;0.259757;0.264988;-0.313068;0.264988;1.0;0.0;0.0890702;0.1;-0.0284345;-0.191356;0.0;
0.985025;0.218494;-0.0899799;0.219624;0.247256;0.111191;-0.235173;-0.936455;-1.81684;0.965533;0.710841;0.706313;2.58799;-0.13793;0.0;0.224064;0.231655;-0.274593;0.231655;1.0;0.0;0.126774;0.1;-0.0111915;-0.163077;0.0;
0.986025;0.316947;0.0186954;0.377237;0.246869;0.0743018;-0.211813;-0.948080;-1.79060;0.971453;0.715017;0.712563;2.59023;0.300539;0.0;0.306912;0.259132;-0.240592;0.259132;1.0;0.0;0.106047;0.1;0.0256982;-0.278474;0.0;
