Time;input.control_angle_pu;output.upper_limit_pu;output.lower_limit_pu;output.limited_control_angle_pu;output.limit_active;
0.884025;0.200654;0.399644;0.0138465;0.200654;0.0;
0.885025;0.209879;0.400919;0.0138465;0.209879;0.0;
0.886025;0.232777;0.400304;0.0138465;0.232777;0.0;
0.887025;0.213208;0.39891;0.0138465;0.213208;0.0;
0.888025;0.190032;0.400380;0.0138465;0.190032;0.0;
0.889025;0.215724;0.401314;0.0138465;0.215724;0.0;
0.890025;0.200153;0.400048;0.0138465;0.200153;0.0;
0.891025;0.181783;0.401194;0.0138465;0.181783;0.0;
0.892025;0.198283;0.402549;0.0138465;0.198283;0.0;
0.893025;0.197045;0.401101;0.0138465;0.197045;0.0;
0.894025;0.174090;0.401254;0.0138465;0.174090;0.0;
0.895025;0.226189;0.402000;0.0138465;0.226189;0.0;
0.896025;0.253471;0.399186;0.0138465;0.253471;0.0;
0.897025;0.238693;0.397475;0.0138465;0.238693;0.0;
0.898025;0.189644;0.398771;0.0138465;0.189644;0.0;
0.899025;0.216588;0.400905;0.0138465;0.216588;0.0;
0.900025;0.204047;0.400062;0.0138465;0.204047;0.0;
0.901025;0.189117;0.400932;0.0138465;0.189117;0.0;
0.902025;0.205583;0.402151;0.0138465;0.205583;0.0;
0.903025;0.200217;0.400652;0.0138465;0.200217;0.0;
0.904025;0.163568;0.401107;0.0138465;0.163568;0.0;
0.905025;0.212783;0.402442;0.0138465;0.212783;0.0;
0.906025;0.245586;0.399978;0.0138465;0.245586;0.0;
0.907025;0.23563;0.397967;0.0138465;0.23563;0.0;
0.908025;0.191508;0.398927;0.0138465;0.191508;0.0;
0.909025;0.222037;0.400765;0.0138465;0.222037;0.0;
0.910025;0.21313;0.399687;0.0138465;0.21313;0.0;
0.911025;0.169379;0.400352;0.0138465;0.169379;0.0;
0.912025;0.204219;0.402063;0.0138465;0.204219;0.0;
0.913025;0.200516;0.400774;0.0138465;0.200516;0.0;
0.914025;0.160541;0.401084;0.0138465;0.160541;0.0;
0.915025;0.198778;0.402660;0.0138465;0.198778;0.0;
0.916025;0.217483;0.400982;0.0138465;0.217483;0.0;
0.917025;0.21194;0.399691;0.0138465;0.21194;0.0;
0.918025;0.204781;0.400412;0.0138465;0.204781;0.0;
0.919025;0.223846;0.401192;0.0138465;0.223846;0.0;
0.920025;0.21913;0.399467;0.0138465;0.21913;0.0;
0.921025;0.177312;0.399925;0.0138465;0.177312;0.0;
0.922025;0.207186;0.401729;0.0138465;0.207186;0.0;
0.923025;0.205953;0.400576;0.0138465;0.205953;0.0;
0.924025;0.167039;0.400719;0.0138465;0.167039;0.0;
0.925025;0.197634;0.402454;0.0138465;0.197634;0.0;
0.926025;0.205986;0.401124;0.0138465;0.205986;0.0;
0.927025;0.182536;0.400545;0.0138465;0.182536;0.0;
0.928025;0.209220;0.401807;0.0138465;0.209220;0.0;
0.929025;0.249251;0.400207;0.0138465;0.249251;0.0;
0.930025;0.249141;0.397661;0.0138465;0.249141;0.0;
0.931025;0.203402;0.397953;0.0138465;0.203402;0.0;
0.932025;0.206819;0.400614;0.0138465;0.206819;0.0;
0.933025;0.208629;0.400658;0.0138465;0.208629;0.0;
0.934025;0.171459;0.400559;0.0138465;0.171459;0.0;
0.935025;0.201300;0.402162;0.0138465;0.201300;0.0;
0.936025;0.209408;0.400895;0.0138465;0.209408;0.0;
0.937025;0.174742;0.400428;0.0138465;0.174742;0.0;
0.938025;0.199784;0.402161;0.0138465;0.199784;0.0;
0.939025;0.241878;0.400810;0.0138465;0.241878;0.0;
0.940025;0.246605;0.39814;0.0138465;0.246605;0.0;
0.941025;0.205821;0.398083;0.0138465;0.205821;0.0;
0.942025;0.213155;0.400431;0.0138465;0.213155;0.0;
0.943025;0.218524;0.400230;0.0138465;0.218524;0.0;
0.944025;0.17823;0.399914;0.0138465;0.17823;0.0;
0.945025;0.201278;0.401767;0.0138465;0.201278;0.0;
0.946025;0.211177;0.400917;0.0138465;0.211177;0.0;
0.947025;0.177934;0.400321;0.0138465;0.177934;0.0;
0.948025;0.185081;0.402204;0.0138465;0.185081;0.0;
0.949025;0.214909;0.401755;0.0138465;0.214909;0.0;
0.950025;0.217818;0.399933;0.0138465;0.217818;0.0;
0.951025;0.190059;0.399954;0.0138465;0.190059;0.0;
0.952025;0.225171;0.401058;0.0138465;0.225171;0.0;
0.953025;0.234624;0.399358;0.0138465;0.234624;0.0;
0.954025;0.199602;0.398817;0.0138465;0.199602;0.0;
0.955025;0.196344;0.401043;0.0138465;0.196344;0.0;
0.956025;0.208730;0.401219;0.0138465;0.208730;0.0;
0.957025;0.177512;0.400483;0.0138465;0.177512;0.0;
0.958025;0.185901;0.402208;0.0138465;0.185901;0.0;
0.959025;0.205641;0.401779;0.0138465;0.205641;0.0;
0.960025;0.194561;0.400538;0.0138465;0.194561;0.0;
0.961025;0.199080;0.401422;0.0138465;0.199080;0.0;
0.962025;0.234886;0.401451;0.0138465;0.234886;0.0;
0.963025;0.248872;0.398588;0.0138465;0.248872;0.0;
0.964025;0.218874;0.397843;0.0138465;0.218874;0.0;
0.965025;0.201806;0.399965;0.0138465;0.201806;0.0;
0.966025;0.218197;0.400713;0.0138465;0.218197;0.0;
0.967025;0.190480;0.399894;0.0138465;0.190480;0.0;
0.968025;0.187472;0.401576;0.0138465;0.187472;0.0;
0.969025;0.208466;0.401621;0.0138465;0.208466;0.0;
0.970025;0.188994;0.400435;0.0138465;0.188994;0.0;
0.971025;0.176338;0.401773;0.0138465;0.176338;0.0;
0.972025;0.227495;0.401981;0.0138465;0.227495;0.0;
0.973025;0.246299;0.399045;0.0138465;0.246299;0.0;
0.974025;0.221269;0.397973;0.0138465;0.221269;0.0;
0.975025;0.198478;0.399837;0.0138465;0.198478;0.0;
0.976025;0.219171;0.400772;0.0138465;0.219171;0.0;
0.977025;0.195141;0.399828;0.0138465;0.195141;0.0;
0.978025;0.184548;0.401391;0.0138465;0.184548;0.0;
0.979025;0.208362;0.401736;0.0138465;0.208362;0.0;
0.980025;0.190394;0.400441;0.0138465;0.190394;0.0;
0.981025;0.170063;0.401711;0.0138465;0.170063;0.0;
0.982025;0.208992;0.402385;0.0138465;0.208992;0.0;
0.983025;0.220294;0.400296;0.0138465;0.220294;0.0;
0.984025;0.19949;0.399664;0.0138465;0.19949;0.0;
0.985025;0.208803;0.400933;0.0138465;0.208803;0.0;
0.986025;0.231862;0.400312;0.0138465;0.231862;0.0;
0.987025;0.212411;0.398909;0.0138465;0.212411;0.0;
0.988025;0.189342;0.400371;0.0138465;0.189342;0.0;
0.989025;0.215205;0.401297;0.0138465;0.215205;0.0;
0.990025;0.199763;0.400021;0.0138465;0.199763;0.0;
0.991025;0.180207;0.401155;0.0138465;0.180207;0.0;
0.992025;0.201206;0.402387;0.0138465;0.201206;0.0;
0.993025;0.200136;0.400853;0.0138465;0.200136;0.0;
0.994025;0.176947;0.401009;0.0138465;0.176947;0.0;
0.995025;0.228648;0.401773;0.0138465;0.228648;0.0;
0.996025;0.256055;0.398972;0.0138465;0.256055;0.0;
0.997025;0.241366;0.397255;0.0138465;0.241366;0.0;
0.998025;0.191525;0.398545;0.0138465;0.191525;0.0;
0.999025;0.216344;0.400752;0.0138465;0.216344;0.0;
1.00003;0.203870;0.400038;0.0138465;0.203870;0.0;
1.00102;0.189225;0.400892;0.0138465;0.189225;0.0;
1.00203;0.205692;0.402099;0.0138465;0.205692;0.0;
1.00302;0.200542;0.400593;0.0138465;0.200542;0.0;
1.00402;0.164090;0.401038;0.0138465;0.164090;0.0;
1.00503;0.212907;0.402370;0.0138465;0.212907;0.0;
1.00602;0.245978;0.399907;0.0138465;0.245978;0.0;
1.00703;0.236096;0.397895;0.0138465;0.236096;0.0;
1.00802;0.192154;0.398848;0.0138465;0.192154;0.0;
1.00902;0.222657;0.400680;0.0138465;0.222657;0.0;
1.01003;0.213901;0.399599;0.0138465;0.213901;0.0;
1.01102;0.170396;0.400256;0.0138465;0.170396;0.0;
1.01202;0.205155;0.401959;0.0138465;0.205155;0.0;
1.01302;0.201678;0.400666;0.0138465;0.201678;0.0;
1.01402;0.161308;0.400967;0.0138465;0.161308;0.0;
1.01503;0.197205;0.402723;0.0138465;0.197205;0.0;
1.01602;0.216024;0.401051;0.0138465;0.216024;0.0;
1.01702;0.210604;0.399736;0.0138465;0.210604;0.0;
1.01802;0.201824;0.400451;0.0138465;0.201824;0.0;
1.01902;0.225709;0.401132;0.0138465;0.225709;0.0;
1.02003;0.221083;0.39929;0.0138465;0.221083;0.0;
1.02102;0.17798;0.399753;0.0138465;0.17798;0.0;
1.02202;0.203219;0.401821;0.0138465;0.203219;0.0;
1.02302;0.202170;0.400800;0.0138465;0.202170;0.0;
1.02402;0.162964;0.400911;0.0138465;0.162964;0.0;
1.02503;0.194324;0.402634;0.0138465;0.194324;0.0;
1.02602;0.202928;0.401280;0.0138465;0.202928;0.0;
1.02702;0.179438;0.400688;0.0138465;0.179438;0.0;
1.02803;0.206643;0.401936;0.0138465;0.206643;0.0;
1.02902;0.246888;0.400321;0.0138465;0.246888;0.0;
1.03003;0.246903;0.397766;0.0138465;0.246903;0.0;
1.03102;0.201191;0.398050;0.0138465;0.201191;0.0;
1.03202;0.204823;0.400703;0.0138465;0.204823;0.0;
1.03303;0.206772;0.400733;0.0138465;0.206772;0.0;
1.03402;0.171007;0.400623;0.0138465;0.171007;0.0;
1.03503;0.202771;0.402162;0.0138465;0.202771;0.0;
1.03602;0.210939;0.400749;0.0138465;0.210939;0.0;
1.03702;0.176639;0.400274;0.0138465;0.176639;0.0;
1.03803;0.195518;0.402121;0.0138465;0.195518;0.0;
1.03902;0.23795;0.401027;0.0138465;0.23795;0.0;
1.04002;0.242733;0.398351;0.0138465;0.242733;0.0;
1.04102;0.201906;0.398279;0.0138465;0.201906;0.0;
1.04202;0.209549;0.400623;0.0138465;0.209549;0.0;
1.04303;0.215139;0.400404;0.0138465;0.215139;0.0;
1.04402;0.174664;0.400073;0.0138465;0.174664;0.0;
1.04502;0.201279;0.401879;0.0138465;0.201279;0.0;
1.04602;0.211319;0.400866;0.0138465;0.211319;0.0;
1.04702;0.178242;0.400250;0.0138465;0.178242;0.0;
1.04803;0.185533;0.402131;0.0138465;0.185533;0.0;
1.04902;0.215409;0.401675;0.0138465;0.215409;0.0;
1.05002;0.218187;0.399847;0.0138465;0.218187;0.0;
1.05103;0.189166;0.399873;0.0138465;0.189166;0.0;
1.05202;0.222775;0.401026;0.0138465;0.222775;0.0;
1.05303;0.232374;0.399459;0.0138465;0.232374;0.0;
1.05402;0.197375;0.398911;0.0138465;0.197375;0.0;
1.05502;0.194307;0.401124;0.0138465;0.194307;0.0;
1.05603;0.206945;0.401289;0.0138465;0.206945;0.0;
1.05702;0.175732;0.400540;0.0138465;0.175732;0.0;
1.05803;0.190381;0.402143;0.0138465;0.190381;0.0;
1.05902;0.210101;0.401449;0.0138465;0.210101;0.0;
1.06002;0.199285;0.400196;0.0138465;0.199285;0.0;
1.06103;0.203854;0.401090;0.0138465;0.203854;0.0;
1.06202;0.235928;0.401240;0.0138465;0.235928;0.0;
1.06302;0.249984;0.398484;0.0138465;0.249984;0.0;
1.06402;0.220153;0.397722;0.0138465;0.220153;0.0;
1.06502;0.203061;0.399835;0.0138465;0.203061;0.0;
1.06603;0.219565;0.400580;0.0138465;0.219565;0.0;
1.06702;0.192073;0.39976;0.0138465;0.192073;0.0;
1.06802;0.182405;0.401540;0.0138465;0.182405;0.0;
1.06902;0.204241;0.401893;0.0138465;0.204241;0.0;
1.07002;0.184783;0.400651;0.0138465;0.184783;0.0;
1.07103;0.178016;0.401939;0.0138465;0.178016;0.0;
1.07202;0.229633;0.401816;0.0138465;0.229633;0.0;
1.07302;0.248566;0.398846;0.0138465;0.248566;0.0;
1.07402;0.223652;0.397782;0.0138465;0.223652;0.0;
1.07502;0.195401;0.399672;0.0138465;0.195401;0.0;
1.07603;0.21537;0.400933;0.0138465;0.21537;0.0;
1.07702;0.191368;0.400032;0.0138465;0.191368;0.0;
1.07802;0.184456;0.401558;0.0138465;0.184456;0.0;
1.07903;0.208139;0.401751;0.0138465;0.208139;0.0;
1.08002;0.190381;0.400393;0.0138465;0.190381;0.0;
1.08103;0.170206;0.401663;0.0138465;0.170206;0.0;
1.08202;0.209263;0.402328;0.0138465;0.209263;0.0;
1.08302;0.220431;0.400234;0.0138465;0.220431;0.0;
1.08403;0.199776;0.399602;0.0138465;0.199776;0.0;
1.08502;0.209158;0.400867;0.0138465;0.209158;0.0;
1.08602;0.232281;0.400242;0.0138465;0.232281;0.0;
1.08702;0.212981;0.398835;0.0138465;0.212981;0.0;
1.08802;0.190090;0.400287;0.0138465;0.190090;0.0;
1.08903;0.215923;0.401207;0.0138465;0.215923;0.0;
1.09002;0.200648;0.399927;0.0138465;0.200648;0.0;
1.09102;0.183043;0.401055;0.0138465;0.183043;0.0;
1.09202;0.199295;0.402391;0.0138465;0.199295;0.0;
1.09302;0.198426;0.400934;0.0138465;0.198426;0.0;
1.09403;0.175276;0.401068;0.0138465;0.175276;0.0;
1.09502;0.227269;0.401822;0.0138465;0.227269;0.0;
1.09602;0.254819;0.399013;0.0138465;0.254819;0.0;
1.09702;0.240259;0.39729;0.0138465;0.240259;0.0;
1.09802;0.191553;0.398571;0.0138465;0.191553;0.0;
1.09903;0.218489;0.400690;0.0138465;0.218489;0.0;
1.10002;0.206279;0.399844;0.0138465;0.206279;0.0;
1.10102;0.192225;0.400697;0.0138465;0.192225;0.0;
1.10202;0.208125;0.401900;0.0138465;0.208125;0.0;
1.10302;0.203153;0.400398;0.0138465;0.203153;0.0;
1.10403;0.165458;0.400834;0.0138465;0.165458;0.0;
1.10502;0.209578;0.402414;0.0138465;0.209578;0.0;
1.10602;0.242799;0.400095;0.0138465;0.242799;0.0;
1.10703;0.233026;0.398057;0.0138465;0.233026;0.0;
1.10802;0.188931;0.399003;0.0138465;0.188931;0.0;
1.10903;0.219865;0.400828;0.0138465;0.219865;0.0;
1.11002;0.211273;0.39973;0.0138465;0.211273;0.0;
1.11102;0.167534;0.400377;0.0138465;0.167534;0.0;
1.11203;0.202888;0.402071;0.0138465;0.202888;0.0;
1.11302;0.199597;0.400760;0.0138465;0.199597;0.0;
1.11402;0.160695;0.401048;0.0138465;0.160695;0.0;
1.11502;0.201383;0.402470;0.0138465;0.201383;0.0;
1.11602;0.220233;0.400721;0.0138465;0.220233;0.0;
1.11703;0.214388;0.399446;0.0138465;0.214388;0.0;
1.11802;0.207829;0.400173;0.0138465;0.207829;0.0;
1.11902;0.226432;0.400941;0.0138465;0.226432;0.0;
1.12002;0.221951;0.399216;0.0138465;0.221951;0.0;
1.12102;0.179084;0.39966;0.0138465;0.179084;0.0;
1.12203;0.204266;0.401718;0.0138465;0.204266;0.0;
1.12302;0.203298;0.400697;0.0138465;0.203298;0.0;
1.12402;0.164466;0.400799;0.0138465;0.164466;0.0;
1.12502;0.195701;0.402513;0.0138465;0.195701;0.0;
1.12602;0.204430;0.401157;0.0138465;0.204430;0.0;
1.12703;0.181185;0.400557;0.0138465;0.181185;0.0;
1.12802;0.207949;0.401807;0.0138465;0.207949;0.0;
1.12902;0.248223;0.400201;0.0138465;0.248223;0.0;
1.13003;0.248314;0.397644;0.0138465;0.248314;0.0;
1.13102;0.202819;0.397921;0.0138465;0.202819;0.0;
1.13203;0.206451;0.400566;0.0138465;0.206451;0.0;
1.13302;0.208543;0.400596;0.0138465;0.208543;0.0;
1.13402;0.169247;0.400481;0.0138465;0.169247;0.0;
1.13503;0.198767;0.402139;0.0138465;0.198767;0.0;
1.13602;0.207184;0.400973;0.0138465;0.207184;0.0;
1.13702;0.172767;0.400481;0.0138465;0.172767;0.0;
1.13802;0.201235;0.402165;0.0138465;0.201235;0.0;
1.13902;0.24314;0.400657;0.0138465;0.24314;0.0;
1.14003;0.248078;0.39797;0.0138465;0.248078;0.0;
1.14102;0.207572;0.397907;0.0138465;0.207572;0.0;
1.14202;0.214901;0.400239;0.0138465;0.214901;0.0;
1.14302;0.220544;0.400035;0.0138465;0.220544;0.0;
1.14402;0.180665;0.399706;0.0138465;0.180665;0.0;
1.14503;0.197632;0.401701;0.0138465;0.197632;0.0;
1.14602;0.207931;0.401072;0.0138465;0.207931;0.0;
1.14702;0.174785;0.400450;0.0138465;0.174785;0.0;
1.14802;0.191547;0.402171;0.0138465;0.191547;0.0;
1.14902;0.221258;0.401299;0.0138465;0.221258;0.0;
1.15003;0.223438;0.399446;0.0138465;0.223438;0.0;
1.15102;0.187005;0.39952;0.0138465;0.187005;0.0;
1.15202;0.215896;0.401089;0.0138465;0.215896;0.0;
1.15302;0.225665;0.399912;0.0138465;0.225665;0.0;
1.15402;0.190396;0.399325;0.0138465;0.190396;0.0;
1.15503;0.203349;0.401259;0.0138465;0.203349;0.0;
1.15602;0.216033;0.400706;0.0138465;0.216033;0.0;
1.15702;0.185517;0.399927;0.0138465;0.185517;0.0;
1.15803;0.18739;0.401778;0.0138465;0.18739;0.0;
1.15902;0.207356;0.401623;0.0138465;0.207356;0.0;
1.16003;0.196612;0.400363;0.0138465;0.196612;0.0;
1.16102;0.201196;0.401228;0.0138465;0.201196;0.0;
1.16202;0.236587;0.401274;0.0138465;0.236587;0.0;
1.16303;0.250779;0.39841;0.0138465;0.250779;0.0;
1.16402;0.221103;0.397651;0.0138465;0.221103;0.0;
1.16502;0.200556;0.399767;0.0138465;0.200556;0.0;
1.16602;0.217593;0.400644;0.0138465;0.217593;0.0;
1.16702;0.190205;0.399876;0.0138465;0.190205;0.0;
1.16803;0.187415;0.401527;0.0138465;0.187415;0.0;
1.16902;0.208762;0.401556;0.0138465;0.208762;0.0;
1.17002;0.189669;0.400350;0.0138465;0.189669;0.0;
1.17102;0.177344;0.401669;0.0138465;0.177344;0.0;
1.17202;0.228144;0.401863;0.0138465;0.228144;0.0;
1.17303;0.24715;0.39894;0.0138465;0.24715;0.0;
1.17402;0.222278;0.397858;0.0138465;0.222278;0.0;
1.17502;0.199605;0.399711;0.0138465;0.199605;0.0;
1.17602;0.220542;0.400643;0.0138465;0.220542;0.0;
1.17702;0.196793;0.399679;0.0138465;0.196793;0.0;
1.17803;0.186331;0.401226;0.0138465;0.186331;0.0;
1.17902;0.210413;0.401560;0.0138465;0.210413;0.0;
1.18002;0.192892;0.400253;0.0138465;0.192892;0.0;
1.18103;0.172957;0.401502;0.0138465;0.172957;0.0;
1.18202;0.211776;0.402164;0.0138465;0.211776;0.0;
1.18303;0.222649;0.400070;0.0138465;0.222649;0.0;
1.18402;0.202148;0.39945;0.0138465;0.202148;0.0;
1.18502;0.211434;0.400716;0.0138465;0.211434;0.0;
1.18603;0.234644;0.400091;0.0138465;0.234644;0.0;
1.18702;0.215473;0.39868;0.0138465;0.215473;0.0;
1.18802;0.190634;0.400141;0.0138465;0.190634;0.0;
1.18902;0.212535;0.401306;0.0138465;0.212535;0.0;
1.19002;0.197291;0.400161;0.0138465;0.197291;0.0;
1.19103;0.17673;0.401229;0.0138465;0.17673;0.0;
1.19202;0.205465;0.402068;0.0138465;0.205465;0.0;
1.19302;0.204707;0.400529;0.0138465;0.204707;0.0;
1.19402;0.171932;0.400683;0.0138465;0.171932;0.0;
1.19502;0.221202;0.401887;0.0138465;0.221202;0.0;
1.19603;0.248868;0.399444;0.0138465;0.248868;0.0;
1.19702;0.234393;0.397674;0.0138465;0.234393;0.0;
1.19802;0.185425;0.398945;0.0138465;0.185425;0.0;
1.19902;0.213128;0.401055;0.0138465;0.213128;0.0;
1.20002;0.200924;0.400176;0.0138465;0.200924;0.0;
1.20103;0.186241;0.401017;0.0138465;0.186241;0.0;
1.20202;0.203504;0.402206;0.0138465;0.203504;0.0;
1.20302;0.198677;0.400671;0.0138465;0.198677;0.0;
1.20402;0.163263;0.401094;0.0138465;0.163263;0.0;
1.20502;0.214174;0.402261;0.0138465;0.214174;0.0;
1.20603;0.247556;0.399744;0.0138465;0.247556;0.0;
1.20702;0.237893;0.397739;0.0138465;0.237893;0.0;
1.20802;0.193156;0.398678;0.0138465;0.193156;0.0;
1.20903;0.221719;0.400577;0.0138465;0.221719;0.0;
1.21002;0.213226;0.399615;0.0138465;0.213226;0.0;
1.21102;0.169875;0.400248;0.0138465;0.169875;0.0;
1.21202;0.205029;0.401932;0.0138465;0.205029;0.0;
1.21302;0.201834;0.400621;0.0138465;0.201834;0.0;
1.21403;0.161881;0.400904;0.0138465;0.161881;0.0;
1.21502;0.197937;0.402649;0.0138465;0.197937;0.0;
1.21602;0.217014;0.400954;0.0138465;0.217014;0.0;
1.21702;0.211403;0.399632;0.0138465;0.211403;0.0;
1.21802;0.203132;0.400349;0.0138465;0.203132;0.0;
1.21903;0.226847;0.401018;0.0138465;0.226847;0.0;
1.22002;0.222506;0.399169;0.0138465;0.222506;0.0;
1.22102;0.179767;0.399615;0.0138465;0.179767;0.0;
1.22202;0.205052;0.401667;0.0138465;0.205052;0.0;
1.22302;0.204228;0.400640;0.0138465;0.204228;0.0;
1.22403;0.165662;0.400735;0.0138465;0.165662;0.0;
1.22502;0.196869;0.402438;0.0138465;0.196869;0.0;
1.22602;0.205723;0.401078;0.0138465;0.205723;0.0;
1.22702;0.182704;0.400470;0.0138465;0.182704;0.0;
1.22802;0.209179;0.401718;0.0138465;0.209179;0.0;
1.22903;0.249551;0.400119;0.0138465;0.249551;0.0;
1.23002;0.249716;0.397556;0.0138465;0.249716;0.0;
1.23102;0.204360;0.397826;0.0138465;0.204360;0.0;
1.23203;0.208059;0.400464;0.0138465;0.208059;0.0;
1.23302;0.210222;0.400491;0.0138465;0.210222;0.0;
1.23403;0.167148;0.400371;0.0138465;0.167148;0.0;
1.23502;0.197675;0.402146;0.0138465;0.197675;0.0;
1.23602;0.206313;0.401047;0.0138465;0.206313;0.0;
1.23703;0.171963;0.400535;0.0138465;0.171963;0.0;
1.23802;0.200696;0.402207;0.0138465;0.200696;0.0;
1.23902;0.24269;0.400689;0.0138465;0.24269;0.0;
1.24002;0.247693;0.397997;0.0138465;0.247693;0.0;
1.24102;0.207240;0.397927;0.0138465;0.207240;0.0;
1.24203;0.214709;0.400255;0.0138465;0.214709;0.0;
1.24302;0.220489;0.400042;0.0138465;0.220489;0.0;
1.24402;0.180752;0.399705;0.0138465;0.180752;0.0;
1.24502;0.197857;0.401693;0.0138465;0.197857;0.0;
1.24602;0.208290;0.401055;0.0138465;0.208290;0.0;
1.24703;0.175327;0.400422;0.0138465;0.175327;0.0;
1.24802;0.189202;0.402158;0.0138465;0.189202;0.0;
1.24902;0.21923;0.401422;0.0138465;0.21923;0.0;
1.25002;0.221608;0.399577;0.0138465;0.221608;0.0;
1.25102;0.185182;0.39963;0.0138465;0.185182;0.0;
1.25203;0.217311;0.401163;0.0138465;0.217311;0.0;
1.25302;0.227207;0.399819;0.0138465;0.227207;0.0;
1.25402;0.192183;0.399213;0.0138465;0.192183;0.0;
1.25502;0.202101;0.401172;0.0138465;0.202101;0.0;
1.25602;0.214874;0.400764;0.0138465;0.214874;0.0;
1.25703;0.184495;0.400001;0.0138465;0.184495;0.0;
1.25802;0.186586;0.401833;0.0138465;0.186586;0.0;
1.25902;0.206790;0.401666;0.0138465;0.206790;0.0;
1.26003;0.196173;0.400394;0.0138465;0.196173;0.0;
1.26102;0.200760;0.401251;0.0138465;0.200760;0.0;
1.26202;0.236369;0.401292;0.0138465;0.236369;0.0;
1.26302;0.250628;0.39842;0.0138465;0.250628;0.0;
1.26402;0.221017;0.397655;0.0138465;0.221017;0.0;
1.26503;0.200607;0.399765;0.0138465;0.200607;0.0;
1.26602;0.217779;0.400634;0.0138465;0.217779;0.0;
1.26702;0.190546;0.399858;0.0138465;0.190546;0.0;
1.26802;0.187905;0.401500;0.0138465;0.187905;0.0;
1.26902;0.209371;0.401520;0.0138465;0.209371;0.0;
1.27003;0.190449;0.400306;0.0138465;0.190449;0.0;
1.27102;0.17823;0.401616;0.0138465;0.17823;0.0;
1.27202;0.228886;0.401803;0.0138465;0.228886;0.0;
1.27302;0.248023;0.398885;0.0138465;0.248023;0.0;
1.27402;0.223236;0.397799;0.0138465;0.223236;0.0;
1.27503;0.197787;0.399674;0.0138465;0.197787;0.0;
1.27602;0.218572;0.400802;0.0138465;0.218572;0.0;
1.27702;0.194944;0.3998;0.0138465;0.194944;0.0;
1.27802;0.184714;0.401335;0.0138465;0.184714;0.0;
1.27902;0.208940;0.401656;0.0138465;0.208940;0.0;
1.28003;0.191503;0.400336;0.0138465;0.191503;0.0;
1.28102;0.171706;0.401577;0.0138465;0.171706;0.0;
1.28202;0.210839;0.402224;0.0138465;0.210839;0.0;
1.28303;0.221857;0.400118;0.0138465;0.221857;0.0;
1.28402;0.201468;0.39949;0.0138465;0.201468;0.0;
1.28503;0.210900;0.400750;0.0138465;0.210900;0.0;
1.28602;0.234188;0.400117;0.0138465;0.234188;0.0;
1.28702;0.215143;0.398699;0.0138465;0.215143;0.0;
1.28803;0.190430;0.400152;0.0138465;0.190430;0.0;
1.28902;0.212477;0.401309;0.0138465;0.212477;0.0;
1.29002;0.197443;0.400155;0.0138465;0.197443;0.0;
1.29102;0.177182;0.401227;0.0138465;0.177182;0.0;
1.29202;0.202891;0.402216;0.0138465;0.202891;0.0;
1.29303;0.202326;0.400684;0.0138465;0.202326;0.0;
1.29402;0.17513;0.400820;0.0138465;0.17513;0.0;
1.29502;0.225048;0.401722;0.0138465;0.225048;0.0;
1.29602;0.252746;0.399157;0.0138465;0.252746;0.0;
1.29702;0.238373;0.397416;0.0138465;0.238373;0.0;
1.29803;0.189881;0.398678;0.0138465;0.189881;0.0;
1.29902;0.217232;0.400782;0.0138465;0.217232;0.0;
1.30002;0.205271;0.399912;0.0138465;0.205271;0.0;
1.30102;0.191398;0.400747;0.0138465;0.191398;0.0;
1.30202;0.207805;0.401931;0.0138465;0.207805;0.0;
1.30303;0.203108;0.400406;0.0138465;0.203108;0.0;
1.30402;0.165719;0.400823;0.0138465;0.165719;0.0;
1.30502;0.209744;0.402385;0.0138465;0.209744;0.0;
1.30602;0.243229;0.400062;0.0138465;0.243229;0.0;
1.30702;0.233662;0.398018;0.0138465;0.233662;0.0;
1.30803;0.189832;0.39895;0.0138465;0.189832;0.0;
1.30902;0.220925;0.400762;0.0138465;0.220925;0.0;
1.31002;0.212557;0.399653;0.0138465;0.212557;0.0;
1.31103;0.169281;0.400283;0.0138465;0.169281;0.0;
1.31202;0.204693;0.401961;0.0138465;0.204693;0.0;
1.31302;0.201634;0.400639;0.0138465;0.201634;0.0;
1.31402;0.161813;0.400913;0.0138465;0.161813;0.0;
1.31502;0.198017;0.402647;0.0138465;0.198017;0.0;
1.31603;0.217228;0.400943;0.0138465;0.217228;0.0;
1.31702;0.21162;0.399618;0.0138465;0.21162;0.0;
1.31802;0.205019;0.400333;0.0138465;0.205019;0.0;
1.31902;0.224221;0.401088;0.0138465;0.224221;0.0;
1.32002;0.219992;0.399342;0.0138465;0.219992;0.0;
1.32103;0.178119;0.39977;0.0138465;0.178119;0.0;
1.32202;0.205928;0.401755;0.0138465;0.205928;0.0;
1.32302;0.205320;0.400571;0.0138465;0.205320;0.0;
1.32402;0.166957;0.400657;0.0138465;0.166957;0.0;
1.32502;0.19813;0.402357;0.0138465;0.19813;0.0;
1.32603;0.207107;0.400993;0.0138465;0.207107;0.0;
1.32702;0.184315;0.400377;0.0138465;0.184315;0.0;
1.32802;0.207537;0.401640;0.0138465;0.207537;0.0;
1.32902;0.248091;0.400183;0.0138465;0.248091;0.0;
1.33002;0.248383;0.397652;0.0138465;0.248383;0.0;
1.33103;0.203100;0.397907;0.0138465;0.203100;0.0;
1.33202;0.206941;0.400537;0.0138465;0.206941;0.0;
