Time;I_a_motor_pu;I_c_motor_pu;U_ab_for_pll_motor;U_bc_for_pll_motor;PLL_error_motor;filtered_frequency_motor;frequency_motor;flux_angle;flux_magnitude;flux_x;flux_y;absolute_speed;motor_voltage_magnitude;dc_voltage;motor_overlap_mask;cos_phi;flux_rotor_frequency;flux_rotor_position;release_pulses;pulse_block_causes;rotor_position_plant;Integrator_angle_motor;R+_motor;S+_motor;T+_motor;R-_motor;S-_motor;T-_motor;dc_voltage_plant;motor_notch_mask_active;
1.30109;0.000552384;-0.00228157;-0.530059;-1.40687;0.0;2.0;2.0;2.29364;1.00087;-0.662092;0.750579;2.0;2.00199;-1.14578;0.000669316;-0.664494;2.02975;2.29364;1.0;0.0;2.42413;2.43755;0.0;0.0;0.0;0.0;0.0;0.0;-0.0643797;1.0;
1.30183;-0.000178633;-0.00196779;-0.0440727;-1.79806;1.60854;2.0;2.0;2.53795;1.00090;-0.824017;0.568156;2.0;2.10212;-1.17851;0.000670871;-0.652756;2.02964;2.53795;1.0;0.0;2.66741;2.66924;0.0;0.0;0.0;0.0;0.0;0.0;-0.258767;0.0;
1.30257;-0.000757752;-0.00157404;0.471933;-2.00999;1.62032;2.0;2.0;2.78531;1.00093;-0.938070;0.349118;2.0;2.10212;-1.17987;0.000658498;-0.652593;2.02957;2.78531;1.0;0.0;2.91069;2.90094;0.0;0.0;0.0;0.0;0.0;0.0;-0.0125381;0.0;
1.30331;-0.00128690;-0.00108930;0.959201;-2.09952;1.6321;2.0;2.0;3.03267;1.00095;-0.995016;0.108809;2.0;2.10213;-1.20091;0.000641026;-0.663613;2.02955;3.03267;1.0;0.0;-3.12922;3.13263;0.0;0.0;0.0;0.0;0.0;0.0;0.233395;0.0;
1.30405;-0.00173769;-0.000538232;1.38806;-2.0612;0.0;2.0;2.0;-3.00314;1.00096;-0.991379;-0.138138;2.0;2.10213;-1.20821;0.000640245;-0.667436;2.02959;-3.00314;1.0;0.0;-2.88594;-2.91886;0.0;0.0;0.0;0.0;0.0;0.0;0.0387066;1.0;
1.30479;-0.00208265;4.56156e-05;1.73239;-1.89737;1.65566;2.0;2.0;-2.75577;1.00096;-0.927379;-0.376682;2.0;2.10213;-1.19138;0.000650908;-0.658168;2.02967;-2.75577;1.0;0.0;-2.64267;-2.68717;0.0;0.0;0.0;0.0;0.0;0.0;-0.158761;0.0;
1.30553;-0.00230080;0.000626687;1.97123;-1.61799;1.66744;2.0;2.0;-2.50839;1.00096;-0.806909;-0.592296;2.0;2.10213;-1.18225;0.000651454;-0.653009;2.0298;-2.50839;1.0;0.0;-2.39939;-2.45548;0.0;0.0;0.0;0.0;0.0;0.0;-0.347797;0.0;
1.30626;-0.00237587;0.00108321;2.09002;-1.24009;1.67922;2.0;2.0;-2.261;1.00095;-0.637304;-0.771848;2.0;2.10213;-1.19573;0.000639713;-0.660294;2.02997;-2.261;1.0;0.0;-2.15611;-2.22379;0.0;0.0;0.0;0.0;0.0;0.0;0.417589;0.0;
1.30700;-0.00233315;0.00156890;2.09187;-0.866354;1.68904;2.0;2.0;-2.05485;1.00094;-0.465807;-0.885954;2.0;2.10213;-1.21017;0.000633816;-0.668191;2.03015;-2.05485;1.0;0.0;-1.91284;-1.9921;0.0;0.0;0.0;0.0;0.0;0.0;0.141145;0.0;
1.30774;-0.00214834;0.00195905;1.9774;-0.370949;0.0;2.0;2.0;-1.80745;1.00093;-0.234671;-0.973036;2.0;2.10213;-1.20129;0.000643636;-0.663348;2.03040;-1.80745;1.0;0.0;-1.66956;-1.76040;0.0;0.0;0.0;0.0;0.0;0.0;-0.056538;1.0;
1.30848;-0.00183271;0.00222991;1.74251;0.147045;1.7126;2.0;2.0;-1.56005;1.00092;0.0107535;-1.00086;2.0;2.10213;-1.18198;0.000653007;-0.652741;2.03068;-1.56005;1.0;0.0;-1.42628;-1.52871;0.0;0.0;0.0;0.0;0.0;0.0;-0.251259;0.0;
1.30922;-0.00140548;0.00236497;1.40152;0.656085;1.72438;2.0;2.0;-1.31265;1.00091;0.255521;-0.967746;2.0;2.10213;-1.18175;0.000648808;-0.65257;2.03101;-1.31265;1.0;0.0;-1.183;-1.29702;0.0;0.0;0.0;0.0;0.0;0.0;-0.00548956;0.0;
1.30996;-0.000892664;0.00235602;0.975171;1.12517;1.73616;2.0;2.0;-1.06525;1.00090;0.484724;-0.875696;2.0;2.10213;-1.20166;0.000635783;-0.663465;2.03137;-1.06525;1.0;0.0;-0.939727;-1.06533;0.0;0.0;0.0;0.0;0.0;0.0;0.240954;0.0;
1.31070;-0.000325485;0.00220360;0.489443;1.52574;0.0;2.0;2.0;-0.817841;1.00089;0.684407;-0.730321;2.0;2.10213;-1.20925;0.000636692;-0.667656;2.03176;-0.817841;1.0;0.0;-0.69645;-0.833633;0.0;0.0;0.0;0.0;0.0;0.0;0.0465293;1.0;
1.31143;0.000261514;0.00191699;-0.0260902;1.8334;1.75972;2.0;2.0;-0.570435;1.00088;0.842408;-0.540474;2.0;2.10213;-1.19147;0.000648597;-0.657921;2.03219;-0.570435;1.0;0.0;-0.453173;-0.601941;0.0;0.0;0.0;0.0;0.0;0.0;-0.151056;0.0;
1.31217;0.000832588;0.00151364;-0.540034;2.02941;1.77151;2.0;2.0;-0.323028;1.00087;0.949108;-0.317717;2.0;2.10213;-1.18094;0.000651023;-0.652127;2.03265;-0.323028;1.0;0.0;-0.209896;-0.370248;0.0;0.0;0.0;0.0;0.0;0.0;-0.340622;0.0;
1.31291;0.00135296;0.00101812;-1.02109;2.10185;1.78329;2.0;2.0;-0.0756208;1.00087;0.998009;-0.0756144;2.0;2.10213;-1.19352;0.000640168;-0.658991;2.03315;-0.0756208;1.0;0.0;0.0333813;-0.138556;0.0;0.0;0.0;0.0;0.0;0.0;0.439329;0.0;
1.31365;0.00172488;0.000556417;-1.43997;2.04629;1.79507;2.0;2.0;0.171786;1.00087;0.986134;0.171090;2.0;2.10213;-1.21061;0.000633627;-0.668381;2.03367;0.171786;1.0;0.0;0.276657;0.0931366;0.0;0.0;0.0;0.0;0.0;0.0;0.148863;0.0;
1.31439;0.00207357;-2.69327e-05;-1.72299;1.90442;0.0;2.0;2.0;0.377957;1.00086;0.930223;0.369341;2.0;2.10213;-1.20308;0.000641862;-0.664283;2.03413;0.377957;1.0;0.0;0.519934;0.324829;0.0;0.0;0.0;0.0;0.0;0.0;-0.0486954;1.0;
1.31513;0.00229599;-0.000608643;-1.96543;1.62849;1.81667;2.0;2.0;0.625363;1.00086;0.811449;0.585896;2.0;2.10213;-1.18417;0.000651608;-0.65391;2.0347;0.625363;1.0;0.0;0.763212;0.556521;0.0;0.0;0.0;0.0;0.0;0.0;-0.243734;0.0;
1.31586;0.00237859;-0.00115329;-2.08819;1.25338;1.82845;2.0;2.0;0.872767;1.00086;0.643263;0.76677;2.0;2.10213;-1.18262;0.000648374;-0.653028;2.03531;0.872767;1.0;0.0;1.00649;0.788214;0.0;0.0;0.0;0.0;0.0;0.0;0.00156003;0.0;
1.3166;0.00231635;-0.00162771;-2.08379;0.801954;1.84023;2.0;2.0;1.12017;1.00086;0.435904;0.900950;2.0;2.10213;-1.20144;0.000635836;-0.66333;2.03594;1.12017;1.0;0.0;1.24977;1.01991;0.0;0.0;0.0;0.0;0.0;0.0;0.248435;0.0;
1.31734;0.00211305;-0.00200300;-1.9525;0.301690;0.0;2.0;2.0;1.36757;1.00086;0.202001;0.980266;2.0;2.10213;-1.20944;0.000636578;-0.667752;2.03659;1.36757;1.0;0.0;1.49304;1.2516;0.0;0.0;0.0;0.0;0.0;0.0;0.0543494;1.0;
1.31808;0.00178108;-0.00225633;-1.70230;-0.216945;1.86379;2.0;2.0;1.61497;1.00086;-0.0442024;0.999887;2.0;2.10213;-1.19065;0.000649311;-0.657471;2.03726;1.61497;1.0;0.0;1.73632;1.48329;0.0;0.0;0.0;0.0;0.0;0.0;-0.143336;0.0;
1.31882;0.00134065;-0.00237225;-1.34845;-0.72237;1.87557;2.0;2.0;1.86238;1.00087;-0.287714;0.95862;2.0;2.10213;-1.17869;0.000652546;-0.650890;2.03795;1.86238;1.0;0.0;1.9796;1.71498;0.0;0.0;0.0;0.0;0.0;0.0;-0.333417;0.0;
1.31956;0.000818577;-0.00234372;-0.912481;-1.18381;1.88735;2.0;2.0;2.10978;1.00087;-0.513707;0.858977;2.0;2.10213;-1.19028;0.000642103;-0.657212;2.03866;2.10978;1.0;0.0;2.22287;1.94668;0.0;0.0;0.0;0.0;0.0;0.0;0.337164;0.0;
1.32030;0.000246659;-0.00217246;-0.420945;-1.57315;1.89913;2.0;2.0;2.35718;1.00087;-0.708417;0.707026;2.0;2.10213;-1.20944;0.000633583;-0.667731;2.03939;2.35718;1.0;0.0;2.46615;2.17837;0.0;0.0;0.0;0.0;0.0;0.0;0.156558;0.0;
1.32103;-0.000242935;-0.00192800;0.0962242;-1.8667;0.0;2.0;2.0;2.60458;1.00087;-0.859988;0.512020;2.0;2.10213;-1.20165;0.000642809;-0.663495;2.04014;2.60458;1.0;0.0;2.70943;2.41006;0.0;0.0;0.0;0.0;0.0;0.0;-0.0408512;1.0;
1.32177;-0.000815061;-0.00152801;0.524062;-2.02505;1.92073;2.0;2.0;2.81074;1.00087;-0.946592;0.32513;2.0;2.10213;-1.18561;0.000651004;-0.654701;2.04078;2.81074;1.0;0.0;2.95271;2.64175;0.0;0.0;0.0;0.0;0.0;0.0;-0.236192;0.0;
1.32251;-0.00133755;-0.00103498;1.00663;-2.10151;1.93251;2.0;2.0;3.05814;1.00087;-0.997391;0.0834259;2.0;2.10213;-1.18256;0.000648633;-0.652998;2.04156;3.05814;1.0;0.0;-3.0872;2.87345;0.0;0.0;0.0;0.0;0.0;0.0;0.00898912;0.0;
1.32325;-0.00177860;-0.000478918;1.4279;-2.05001;1.94429;2.0;2.0;-2.97764;1.00088;-0.987454;-0.163359;2.0;2.10213;-1.20051;0.000636427;-0.662821;2.04236;-2.97764;1.0;0.0;-2.84393;3.10514;0.0;0.0;0.0;0.0;0.0;0.0;0.255284;0.0;
1.32399;-0.00211133;0.000106305;1.76222;-1.87366;0.0;2.0;2.0;-2.73024;1.00088;-0.917386;-0.400196;2.0;2.10213;-1.20850;0.000637079;-0.667235;2.04318;-2.73024;1.0;0.0;-2.60065;-2.94636;0.0;0.0;0.0;0.0;0.0;0.0;0.0621649;1.0;
1.32473;-0.00231549;0.000685055;1.98923;-1.58322;1.96786;2.0;2.0;-2.48284;1.00088;-0.791453;-0.612664;2.0;2.10213;-1.19006;0.000649722;-0.657148;2.04401;-2.48284;1.0;0.0;-2.35737;-2.71466;0.0;0.0;0.0;0.0;0.0;0.0;-0.135605;0.0;
1.32547;-0.00237865;0.00122209;2.0951;-1.19637;1.97964;2.0;2.0;-2.23545;1.00088;-0.617324;-0.787824;2.0;2.10213;-1.17727;0.000653614;-0.650110;2.04485;-2.23545;1.0;0.0;-2.11409;-2.48297;0.0;0.0;0.0;0.0;0.0;0.0;-0.326184;0.0;
1.3262;-0.00229696;0.00168470;2.07339;-0.73666;1.99142;2.0;2.0;-1.98805;1.00088;-0.405603;-0.915010;2.0;2.10213;-1.18759;0.000643908;-0.65574;2.0457;-1.98805;1.0;0.0;-1.87082;-2.25128;0.0;0.0;0.0;0.0;0.0;0.0;0.32689;0.0;
1.32694;-0.00207540;0.00204473;1.92542;-0.232095;2.00320;2.0;2.0;-1.74065;1.00088;-0.169182;-0.986476;2.0;2.10213;-1.20653;0.000635274;-0.666134;2.04655;-1.74065;1.0;0.0;-1.62754;-2.01959;0.0;0.0;0.0;0.0;0.0;0.0;0.16422;0.0;
1.32768;-0.00172746;0.00228023;1.66020;0.286604;0.0;2.0;2.0;-1.49325;1.00088;0.0775411;-0.99787;2.0;2.10213;-1.19873;0.000644776;-0.6619;2.04742;-1.49325;1.0;0.0;-1.38426;-1.78789;0.0;0.0;0.0;0.0;0.0;0.0;-0.0330537;1.0;
1.32842;-0.00135604;0.00237078;1.29388;0.78785;2.02676;2.0;2.0;-1.24585;1.00088;0.319542;-0.948499;2.0;2.10213;-1.17921;0.000654391;-0.651188;2.0483;-1.24585;1.0;0.0;-1.14099;-1.5562;0.0;0.0;0.0;0.0;0.0;0.0;-0.228679;0.0;
1.32916;-0.000836098;0.00234685;0.927328;1.17013;2.03658;2.0;2.0;-1.03968;1.00088;0.506942;-0.862999;2.0;2.10213;-1.17723;0.000651999;-0.650078;2.04903;-1.03968;1.0;0.0;-0.897709;-1.32451;0.0;0.0;0.0;0.0;0.0;0.0;0.0240252;0.0;
1.3299;-0.000265236;0.00218001;0.437109;1.56216;2.04836;2.0;2.0;-0.792279;1.00088;0.702841;-0.71258;2.0;2.10213;-1.19514;0.000639221;-0.659875;2.04993;-0.792279;1.0;0.0;-0.654432;-1.09282;0.0;0.0;0.0;0.0;0.0;0.0;0.257006;0.0;
1.33063;0.000321776;0.00188042;-0.0797278;1.85906;0.0;2.0;2.0;-0.544878;1.00088;0.855941;-0.518769;2.0;2.10213;-1.20780;0.000636619;-0.666844;2.05083;-0.544878;1.0;0.0;-0.411155;-0.861123;0.0;0.0;0.0;0.0;0.0;0.0;0.0699904;1.0;
1.33137;0.000889195;0.00146631;-0.59171;2.04275;2.07192;2.0;2.0;-0.297478;1.00088;0.956918;-0.293367;2.0;2.10213;-1.19234;0.000648376;-0.658397;2.05174;-0.297478;1.0;0.0;-0.167878;-0.629431;0.0;0.0;0.0;0.0;0.0;0.0;-0.127848;0.0;
1.33211;0.00140247;0.000962917;-1.06766;2.10205;2.0837;2.0;2.0;-0.0500774;1.00088;0.999623;-0.0501004;2.0;2.10213;-1.17851;0.000653161;-0.650794;2.05265;-0.0500774;1.0;0.0;0.0753993;-0.397738;0.0;0.0;0.0;0.0;0.0;0.0;-0.318909;0.0;
1.33285;0.00183033;0.000400885;-1.47859;2.03334;2.09548;2.0;2.0;0.197323;1.00088;0.981455;0.196217;2.0;2.10213;-1.18749;0.000643901;-0.655682;2.05357;0.197323;1.0;0.0;0.318676;-0.166046;0.0;0.0;0.0;0.0;0.0;0.0;-0.0680145;0.0;
1.33359;0.00214674;-0.000185559;-1.79949;1.84081;2.10726;2.0;2.0;0.444724;1.00088;0.903521;0.430586;2.0;2.10214;-1.20925;0.000632521;-0.667615;2.05449;0.444724;1.0;0.0;0.561953;0.0656464;0.0;0.0;0.0;0.0;0.0;0.0;0.172053;0.0;
1.33433;0.00233242;-0.000760704;-2.01080;1.53619;0.0;2.0;2.0;0.692124;1.00088;0.770567;0.638734;2.0;2.10214;-1.20727;0.000638871;-0.666569;2.05541;0.692124;1.0;0.0;0.805231;0.297339;0.0;0.0;0.0;0.0;0.0;0.0;-0.0251413;1.0;
1.33507;0.00237607;-0.00128953;-2.09967;1.13802;2.13083;2.0;2.0;0.939525;1.00088;0.590689;0.807986;2.0;2.10214;-1.18941;0.000648517;-0.656778;2.05634;0.939525;1.0;0.0;1.04851;0.529031;0.0;0.0;0.0;0.0;0.0;0.0;-0.221036;0.0;
1.3358;0.00230177;-0.00167146;-2.06067;0.670546;2.14261;2.0;2.0;1.18693;1.00088;0.374841;0.928035;2.0;2.10214;-1.18756;0.000645437;-0.655735;2.05727;1.18693;1.0;0.0;1.29178;0.760724;0.0;0.0;0.0;0.0;0.0;0.0;0.0289594;0.0;
1.33654;0.00208448;-0.00203512;-1.93199;0.248498;2.15242;2.0;2.0;1.39309;1.00088;0.176925;0.985115;2.0;2.10214;-1.20256;0.000634898;-0.663938;2.05805;1.39309;1.0;0.0;1.53506;0.992416;0.0;0.0;0.0;0.0;0.0;0.0;0.266147;0.0;
1.33728;0.00174025;-0.00227484;-1.67028;-0.270239;2.16421;2.0;2.0;1.64049;1.00088;-0.0697015;0.998447;2.0;2.10214;-1.21349;0.000633352;-0.669964;2.05898;1.64049;1.0;0.0;1.77834;1.22411;0.0;0.0;0.0;0.0;0.0;0.0;0.0778379;1.0;
1.33802;0.00129006;-0.00237604;-1.30686;-0.77252;2.17599;2.0;2.0;1.88789;1.00088;-0.312083;0.950978;2.0;2.10214;-1.19694;0.000645753;-0.660916;2.05991;1.88789;1.0;0.0;2.02162;1.4558;0.0;0.0;0.0;0.0;0.0;0.0;-0.120052;0.0;
1.33876;0.000761305;-0.00233255;-0.863854;-1.22776;2.18777;2.0;2.0;2.13529;1.00088;-0.535461;0.845599;2.0;2.10214;-1.18218;0.000651189;-0.652802;2.06085;2.13529;1.0;0.0;2.26489;1.68749;0.0;0.0;0.0;0.0;0.0;0.0;-0.311579;0.0;
1.3395;0.000186191;-0.00214702;-0.368246;-1.60823;2.19955;2.0;2.0;2.38269;1.00088;-0.726231;0.688726;2.0;2.10214;-1.18994;0.000642625;-0.657029;2.06178;2.38269;1.0;0.0;2.50817;1.91919;0.0;0.0;0.0;0.0;0.0;0.0;-0.0609751;0.0;
1.34024;-0.000400261;-0.00183074;0.149787;-1.89077;2.21133;2.0;2.0;2.63009;1.00088;-0.872778;0.489914;2.0;2.10214;-1.21052;0.000631941;-0.668311;2.06272;2.63009;1.0;0.0;2.75145;2.15088;0.0;0.0;0.0;0.0;0.0;0.0;0.179689;0.0;
1.34097;-0.000962339;-0.00140298;0.658698;-2.05817;0.0;2.0;2.0;2.8775;1.00088;-0.966176;0.261267;2.0;2.10214;-1.20739;0.000638994;-0.666638;2.06365;2.8775;1.0;0.0;2.99472;2.38257;0.0;0.0;0.0;0.0;0.0;0.0;-0.0173053;1.0;
1.34171;-0.00146582;-0.000889784;1.1275;-2.10024;2.23489;2.0;2.0;3.1249;1.00088;-1.00074;0.0167112;2.0;2.10214;-1.18841;0.000649321;-0.65623;2.06458;3.1249;1.0;0.0;-3.04518;2.61426;0.0;0.0;0.0;0.0;0.0;0.0;-0.213452;0.0;
1.34245;-0.00188003;-0.000322405;1.52764;-2.01441;2.24667;2.0;2.0;-2.91089;1.00088;-0.974361;-0.228863;2.0;2.10214;-1.18539;0.000646947;-0.654546;2.06551;-2.91089;1.0;0.0;-2.80191;2.84596;0.0;0.0;0.0;0.0;0.0;0.0;0.0341871;0.0;
1.34319;-0.00213862;0.000166925;1.83475;-1.80591;2.25845;2.0;2.0;-2.66349;1.00088;-0.888649;-0.460500;2.0;2.10214;-1.20280;0.000635384;-0.664075;2.06643;-2.66349;1.0;0.0;-2.55863;3.07765;0.0;0.0;0.0;0.0;0.0;0.0;0.274155;0.0;
1.34393;-0.00232868;0.000742978;2.00593;-1.54741;2.26827;2.0;2.0;-2.45732;1.00088;-0.775561;-0.632663;2.0;2.10214;-1.20968;0.000635867;-0.667878;2.0672;-2.45732;1.0;0.0;-2.31535;-2.97385;0.0;0.0;0.0;0.0;0.0;0.0;0.085598;1.0;
1.34467;-0.00237692;0.00127379;2.09881;-1.15187;2.28005;2.0;2.0;-2.20992;1.00088;-0.597018;-0.803323;2.0;2.10214;-1.19204;0.000648942;-0.658232;2.06812;-2.20992;1.0;0.0;-2.07208;-2.74215;0.0;0.0;0.0;0.0;0.0;0.0;-0.112326;0.0;
1.3454;-0.00228042;0.00172703;2.06388;-0.686174;2.29183;2.0;2.0;-1.96252;1.00088;-0.382119;-0.925064;2.0;2.10214;-1.17594;0.000655085;-0.649388;2.06903;-1.96252;1.0;0.0;-1.8288;-2.51046;0.0;0.0;0.0;0.0;0.0;0.0;-0.304303;0.0;
1.34614;-0.00204506;0.00207510;1.90326;-0.178698;2.30361;2.0;2.0;-1.71512;1.00088;-0.143951;-0.990473;2.0;2.10214;-1.1826;0.000647090;-0.653009;2.06995;-1.71512;1.0;0.0;-1.58552;-2.27877;0.0;0.0;0.0;0.0;0.0;0.0;-0.0545975;0.0;
1.34688;-0.00168515;0.00229681;1.62675;0.339661;2.31539;2.0;2.0;-1.46772;1.00088;0.102983;-0.995566;2.0;2.10214;-1.20584;0.000633499;-0.665742;2.07085;-1.46772;1.0;0.0;-1.34224;-2.04708;0.0;0.0;0.0;0.0;0.0;0.0;0.187989;0.0;
1.34762;-0.00122264;0.00237865;1.25118;0.837336;0.0;2.0;2.0;-1.22032;1.00088;0.343646;-0.940035;2.0;2.10214;-1.21015;0.000636398;-0.668141;2.07176;-1.22032;1.0;0.0;-1.09897;-1.81538;0.0;0.0;0.0;0.0;0.0;0.0;-0.00943466;1.0;
1.34836;-0.000685664;0.00231564;0.799417;1.28402;2.33896;2.0;2.0;-0.97292;1.00088;0.563383;-0.827259;2.0;2.10214;-1.19349;0.000646433;-0.659016;2.07266;-0.97292;1.0;0.0;-0.85569;-1.58369;0.0;0.0;0.0;0.0;0.0;0.0;-0.205817;0.0;
1.3491;-0.000106939;0.00211163;0.298971;1.65251;2.35074;2.0;2.0;-0.72552;1.00088;0.748812;-0.664107;2.0;2.10214;-1.18898;0.000645074;-0.656515;2.07355;-0.72552;1.0;0.0;-0.612413;-1.352;0.0;0.0;0.0;0.0;0.0;0.0;0.039755;0.0;
1.34984;0.000478299;0.00177902;-0.21968;1.92038;2.36252;2.0;2.0;-0.478119;1.00088;0.888642;-0.460514;2.0;2.10214;-1.20496;0.000634265;-0.665258;2.07444;-0.478119;1.0;0.0;-0.369137;-1.12031;0.0;0.0;0.0;0.0;0.0;0.0;0.282671;0.0;
1.35057;0.000945222;0.00141803;-0.724954;2.0713;0.0;2.0;2.0;-0.230719;1.00088;0.974358;-0.228878;2.0;2.10214;-1.20925;0.000637224;-0.667648;2.07532;-0.230719;1.0;0.0;-0.125859;-0.888614;0.0;0.0;0.0;0.0;0.0;0.0;0.0933855;1.0;
1.35131;0.00145106;0.000907087;-1.11353;2.10088;2.38412;2.0;2.0;-0.0245517;1.00088;1.00058;-0.0245708;2.0;2.10214;-1.19211;0.000649092;-0.658269;2.07605;-0.0245517;1.0;0.0;0.117418;-0.656921;0.0;0.0;0.0;0.0;0.0;0.0;-0.104556;0.0;
1.35205;0.00186853;0.000340908;-1.51625;2.01907;2.3959;2.0;2.0;0.222849;1.00088;0.976129;0.221203;2.0;2.10214;-1.17488;0.000655911;-0.648808;2.07692;0.222849;1.0;0.0;0.360695;-0.425229;0.0;0.0;0.0;0.0;0.0;0.0;-0.296967;0.0;
1.35279;0.00217221;-0.000246029;-1.82664;1.81431;2.40768;2.0;2.0;0.470249;1.00088;0.892239;0.453507;2.0;2.10214;-1.18037;0.000648625;-0.651786;2.07778;0.470249;1.0;0.0;0.603972;-0.193536;0.0;0.0;0.0;0.0;0.0;0.0;-0.0474248;0.0;
1.35353;0.00234362;-0.000817986;-2.02579;1.49907;2.41946;2.0;2.0;0.717649;1.00088;0.754016;0.658194;2.0;2.10214;-1.20257;0.000635641;-0.663953;2.07863;0.717649;1.0;0.0;0.847249;0.0381561;0.0;0.0;0.0;0.0;0.0;0.0;0.19553;0.0;
1.35427;0.00237231;-0.00134013;-2.10159;1.09254;0.0;2.0;2.0;0.965050;1.00088;0.569877;0.8228;2.0;2.10214;-1.20622;0.000639026;-0.665988;2.07948;0.965050;1.0;0.0;1.09053;0.269849;0.0;0.0;0.0;0.0;0.0;0.0;-0.00163537;1.0;
1.35501;0.00225654;-0.00178067;-2.0494;0.619481;2.44302;2.0;2.0;1.21245;1.00088;0.351034;0.937302;2.0;2.10214;-1.18826;0.000649809;-0.656152;2.08032;1.21245;1.0;0.0;1.3338;0.501541;0.0;0.0;0.0;0.0;0.0;0.0;-0.198237;0.0;
1.35574;0.00200336;-0.00211277;-1.87242;0.108698;2.4548;2.0;2.0;1.45985;1.00088;0.110815;0.994726;2.0;2.10214;-1.18249;0.000649163;-0.652958;2.08116;1.45985;1.0;0.0;1.57708;0.733233;0.0;0.0;0.0;0.0;0.0;0.0;0.0682485;0.0;
1.35648;0.00162818;-0.00231621;-1.58142;-0.408704;2.46658;2.0;2.0;1.70725;1.00088;-0.136151;0.991576;2.0;2.10214;-1.19892;0.000637120;-0.661948;2.08199;1.70725;1.0;0.0;1.82036;0.964926;0.0;0.0;0.0;0.0;0.0;0.0;0.286034;0.0;
1.35722;0.00115385;-0.00237861;-1.19411;-0.901219;0.0;2.0;2.0;1.95465;1.00088;-0.374827;0.928044;2.0;2.10214;-1.21020;0.000635358;-0.668159;2.08281;1.95465;1.0;0.0;2.06363;1.19662;0.0;0.0;0.0;0.0;0.0;0.0;0.101220;1.0;
1.35796;0.000703537;-0.00231986;-0.734089;-1.33885;2.49015;2.0;2.0;2.20205;1.00088;-0.590678;0.807997;2.0;2.10214;-1.19366;0.000647761;-0.659118;2.08362;2.20205;1.0;0.0;2.30691;1.42831;0.0;0.0;0.0;0.0;0.0;0.0;-0.0967268;0.0;
1.3587;0.000125602;-0.00212017;-0.315306;-1.64226;2.49996;2.0;2.0;2.40822;1.00088;-0.743574;0.669969;2.0;2.10214;-1.17984;0.000653293;-0.651526;2.0843;2.40822;1.0;0.0;2.55019;1.66;0.0;0.0;0.0;0.0;0.0;0.0;-0.289556;0.0;
1.35944;-0.000459981;-0.00179137;0.203253;-1.91361;2.51174;2.0;2.0;2.65562;1.00088;-0.884999;0.46748;2.0;2.10214;-1.18365;0.000646901;-0.653585;2.08509;2.65562;1.0;0.0;2.79347;1.8917;0.0;0.0;0.0;0.0;0.0;0.0;-0.0402411;0.0;
1.36017;-0.00101755;-0.00135349;0.709434;-2.06842;2.52353;2.0;2.0;2.90302;1.00088;-0.972531;0.236524;2.0;2.10214;-1.20461;0.000634607;-0.665066;2.08588;2.90302;1.0;0.0;3.03674;2.12339;0.0;0.0;0.0;0.0;0.0;0.0;0.203051;0.0;
1.36091;-0.00151316;-0.000833188;1.17241;-2.09728;0.0;2.0;2.0;-3.13277;1.00088;-1.00084;-0.00883474;2.0;2.10214;-1.20702;0.000638728;-0.66643;2.08666;-3.13277;1.0;0.0;-3.00317;2.35508;0.0;0.0;0.0;0.0;0.0;0.0;0.00620717;1.0;
1.36165;-0.00191663;-0.000262146;1.564;-1.99842;2.54709;2.0;2.0;-2.88537;1.00088;-0.968205;-0.253656;2.0;2.10214;-1.188;0.000650162;-0.656008;2.08742;-2.88537;1.0;0.0;-2.75989;2.58677;0.0;0.0;0.0;0.0;0.0;0.0;-0.190597;0.0;
1.36239;-0.00220337;0.000324860;1.86034;-1.77787;2.55887;2.0;2.0;-2.63796;1.00088;-0.876609;-0.483031;2.0;2.10214;-1.18107;0.000650212;-0.652183;2.08817;-2.63796;1.0;0.0;-2.51661;2.81846;0.0;0.0;0.0;0.0;0.0;0.0;0.0606826;0.0;
1.36313;-0.00235595;0.000892084;2.0434;-1.44905;2.57065;2.0;2.0;-2.39056;1.00088;-0.731631;-0.682992;2.0;2.10214;-1.19711;0.000637815;-0.660952;2.08891;-2.39056;1.0;0.0;-2.27333;3.05016;0.0;0.0;0.0;0.0;0.0;0.0;0.320516;0.0;
1.36387;-0.00236506;0.00140498;2.10203;-1.032;2.58243;2.0;2.0;-2.14316;1.00088;-0.542101;-0.841361;2.0;2.10214;-1.2118;0.000633650;-0.669031;2.08964;-2.14316;1.0;0.0;-2.03006;-3.00134;0.0;0.0;0.0;0.0;0.0;0.0;0.109042;0.0;
1.36461;-0.00223015;0.00183232;2.03265;-0.552098;2.59421;2.0;2.0;-1.89576;1.00088;-0.319559;-0.948496;2.0;2.10214;-1.19858;0.000644551;-0.661813;2.09036;-1.89576;1.0;0.0;-1.78678;-2.76964;0.0;0.0;0.0;0.0;0.0;0.0;-0.0888923;0.0;
1.36534;-0.00201337;0.00210412;1.83949;-0.0385772;2.60599;2.0;2.0;-1.64836;1.00088;-0.0775576;-0.997871;2.0;2.10214;-1.18368;0.000650547;-0.653626;2.09108;-1.64836;1.0;0.0;-1.5435;-2.53795;0.0;0.0;0.0;0.0;0.0;0.0;-0.282123;0.0;
