Time;input.control_angle_pu;output.upper_limit_pu;output.lower_limit_pu;output.limited_control_angle_pu;output.limit_active;
0.502900;0.225452;0.415668;0.0138465;0.225452;0.0;
0.504025;0.240535;0.41373;0.0138465;0.240535;0.0;
0.505150;0.198819;0.413446;0.0138465;0.198819;0.0;
0.506275;0.240430;0.414873;0.0138465;0.240430;0.0;
0.507400;0.237216;0.413078;0.0138465;0.237216;0.0;
0.508525;0.206291;0.413864;0.0138465;0.206291;0.0;
0.509650;0.219558;0.415801;0.0138465;0.219558;0.0;
0.510775;0.201320;0.414546;0.0138465;0.201320;0.0;
0.5119;0.202196;0.415997;0.0138465;0.202196;0.0;
0.513025;0.225627;0.415284;0.0138465;0.225627;0.0;
0.51415;0.208194;0.414122;0.0138465;0.208194;0.0;
0.515275;0.206706;0.415411;0.0138465;0.206706;0.0;
0.5164;0.255708;0.414492;0.0138465;0.255708;0.0;
0.517525;0.251795;0.411877;0.0138465;0.251795;0.0;
0.51865;0.220658;0.41286;0.0138465;0.220658;0.0;
0.519775;0.230357;0.414911;0.0138465;0.230357;0.0;
0.520900;0.209638;0.413814;0.0138465;0.209638;0.0;
0.522025;0.201807;0.41555;0.0138465;0.201807;0.0;
0.52315;0.222008;0.415328;0.0138465;0.222008;0.0;
0.524275;0.190876;0.414342;0.0138465;0.190876;0.0;
0.5254;0.221614;0.416281;0.0138465;0.221614;0.0;
0.526525;0.269769;0.413669;0.0138465;0.269769;0.0;
0.52765;0.265583;0.410846;0.0138465;0.265583;0.0;
0.528775;0.202477;0.411916;0.0138465;0.202477;0.0;
0.5299;0.229352;0.414629;0.0138465;0.229352;0.0;
0.531025;0.206462;0.413879;0.0138465;0.206462;0.0;
0.53215;0.204034;0.415604;0.0138465;0.204034;0.0;
0.533275;0.221411;0.415135;0.0138465;0.221411;0.0;
0.5344;0.185558;0.414368;0.0138465;0.185558;0.0;
0.535525;0.211278;0.416216;0.0138465;0.211278;0.0;
0.53665;0.240376;0.414591;0.0138465;0.240376;0.0;
0.537775;0.236045;0.41279;0.0138465;0.236045;0.0;
0.5389;0.212629;0.413696;0.0138465;0.212629;0.0;
0.540025;0.243801;0.414172;0.0138465;0.243801;0.0;
0.54115;0.2197;0.412769;0.0138465;0.2197;0.0;
0.542275;0.212067;0.41475;0.0138465;0.212067;0.0;
0.5434;0.226886;0.414589;0.0138465;0.226886;0.0;
0.544525;0.187404;0.413997;0.0138465;0.187404;0.0;
0.54565;0.210568;0.416105;0.0138465;0.210568;0.0;
0.546775;0.217063;0.414672;0.0138465;0.217063;0.0;
0.5479;0.197605;0.414543;0.0138465;0.197605;0.0;
0.549025;0.226737;0.415653;0.0138465;0.226737;0.0;
0.550150;0.256199;0.413331;0.0138465;0.256199;0.0;
0.551275;0.231244;0.411841;0.0138465;0.231244;0.0;
0.5524;0.212744;0.414104;0.0138465;0.212744;0.0;
0.553525;0.225605;0.414524;0.0138465;0.225605;0.0;
0.55465;0.182753;0.414042;0.0138465;0.182753;0.0;
0.555775;0.212702;0.416016;0.0138465;0.212702;0.0;
0.5569;0.215106;0.41448;0.0138465;0.215106;0.0;
0.558025;0.177227;0.414789;0.0138465;0.177227;0.0;
0.55915;0.246741;0.415824;0.0138465;0.246741;0.0;
0.560275;0.27663;0.41183;0.0138465;0.27663;0.0;
0.5614;0.251048;0.410461;0.0138465;0.251048;0.0;
0.562525;0.22134;0.412807;0.0138465;0.22134;0.0;
0.56365;0.233065;0.413869;0.0138465;0.233065;0.0;
0.564775;0.188093;0.413561;0.0138465;0.188093;0.0;
0.5659;0.213521;0.415733;0.0138465;0.213521;0.0;
0.567025;0.21237;0.414437;0.0138465;0.21237;0.0;
0.56815;0.185859;0.414967;0.0138465;0.185859;0.0;
0.569275;0.220296;0.415831;0.0138465;0.220296;0.0;
0.570400;0.245806;0.413566;0.0138465;0.245806;0.0;
0.571525;0.219868;0.412456;0.0138465;0.219868;0.0;
0.57265;0.22587;0.414313;0.0138465;0.22587;0.0;
0.573775;0.236513;0.413525;0.0138465;0.236513;0.0;
0.5749;0.189879;0.413257;0.0138465;0.189879;0.0;
0.576025;0.219263;0.415459;0.0138465;0.219263;0.0;
0.57715;0.215227;0.414015;0.0138465;0.215227;0.0;
0.578275;0.182589;0.41477;0.0138465;0.182589;0.0;
0.5794;0.218198;0.415756;0.0138465;0.218198;0.0;
0.580525;0.207612;0.414040;0.0138465;0.207612;0.0;
0.58165;0.206986;0.41481;0.0138465;0.206986;0.0;
0.582775;0.246822;0.414837;0.0138465;0.246822;0.0;
0.5839;0.256982;0.411907;0.0138465;0.256982;0.0;
0.585025;0.210120;0.411874;0.0138465;0.210120;0.0;
0.58615;0.227304;0.414399;0.0138465;0.227304;0.0;
0.587275;0.220849;0.413509;0.0138465;0.220849;0.0;
0.5884;0.183986;0.414396;0.0138465;0.183986;0.0;
0.589525;0.216172;0.415654;0.0138465;0.216172;0.0;
0.590650;0.199406;0.414172;0.0138465;0.199406;0.0;
0.591775;0.200304;0.415662;0.0138465;0.200304;0.0;
0.5929;0.261004;0.414444;0.0138465;0.261004;0.0;
0.594025;0.271166;0.410832;0.0138465;0.271166;0.0;
0.59515;0.223893;0.410919;0.0138465;0.223893;0.0;
0.596275;0.226887;0.413855;0.0138465;0.226887;0.0;
0.5974;0.218663;0.413549;0.0138465;0.218663;0.0;
0.598525;0.193098;0.414486;0.0138465;0.193098;0.0;
0.59965;0.223939;0.415098;0.0138465;0.223939;0.0;
0.600775;0.203116;0.413657;0.0138465;0.203116;0.0;
0.601900;0.195766;0.415406;0.0138465;0.195766;0.0;
0.603025;0.227349;0.415148;0.0138465;0.227349;0.0;
0.604150;0.237873;0.413019;0.0138465;0.237873;0.0;
0.605275;0.220666;0.413029;0.0138465;0.220666;0.0;
0.606400;0.240934;0.414223;0.0138465;0.240934;0.0;
0.607525;0.231545;0.412435;0.0138465;0.231545;0.0;
0.608650;0.19437;0.413668;0.0138465;0.19437;0.0;
0.609775;0.223402;0.414959;0.0138465;0.223402;0.0;
0.610900;0.198992;0.413687;0.0138465;0.198992;0.0;
0.612025;0.197517;0.415596;0.0138465;0.197517;0.0;
0.61315;0.216451;0.415042;0.0138465;0.216451;0.0;
0.614275;0.200519;0.414131;0.0138465;0.200519;0.0;
0.6154;0.211847;0.415331;0.0138465;0.211847;0.0;
0.616525;0.253954;0.41377;0.0138465;0.253954;0.0;
0.61765;0.243745;0.411422;0.0138465;0.243745;0.0;
0.618775;0.202568;0.412836;0.0138465;0.202568;0.0;
0.6199;0.226244;0.414496;0.0138465;0.226244;0.0;
0.621025;0.199019;0.413498;0.0138465;0.199019;0.0;
0.62215;0.205743;0.41535;0.0138465;0.205743;0.0;
0.623275;0.220830;0.414483;0.0138465;0.220830;0.0;
0.6244;0.183307;0.413874;0.0138465;0.183307;0.0;
0.625525;0.222677;0.415926;0.0138465;0.222677;0.0;
0.62665;0.265443;0.413033;0.0138465;0.265443;0.0;
0.627775;0.254815;0.410604;0.0138465;0.254815;0.0;
0.6289;0.21389;0.412087;0.0138465;0.21389;0.0;
0.630025;0.235036;0.413817;0.0138465;0.235036;0.0;
0.63115;0.205830;0.412923;0.0138465;0.205830;0.0;
0.632275;0.209969;0.414921;0.0138465;0.209969;0.0;
0.6334;0.221951;0.41422;0.0138465;0.221951;0.0;
0.634525;0.179536;0.413826;0.0138465;0.179536;0.0;
0.63565;0.208883;0.415818;0.0138465;0.208883;0.0;
0.636775;0.236616;0.414164;0.0138465;0.236616;0.0;
0.6379;0.225775;0.41253;0.0138465;0.225775;0.0;
0.639025;0.213304;0.413782;0.0138465;0.213304;0.0;
0.640150;0.237423;0.41379;0.0138465;0.237423;0.0;
0.641275;0.206657;0.412667;0.0138465;0.206657;0.0;
0.6424;0.209215;0.414839;0.0138465;0.209215;0.0;
0.643525;0.218697;0.414239;0.0138465;0.218697;0.0;
0.64465;0.171679;0.414021;0.0138465;0.171679;0.0;
0.645775;0.213552;0.415697;0.0138465;0.213552;0.0;
0.6469;0.214634;0.413913;0.0138465;0.214634;0.0;
0.648025;0.190425;0.414175;0.0138465;0.190425;0.0;
0.64915;0.235178;0.415060;0.0138465;0.235178;0.0;
0.650275;0.258939;0.41224;0.0138465;0.258939;0.0;
0.6514;0.227472;0.411194;0.0138465;0.227472;0.0;
0.652525;0.212363;0.413728;0.0138465;0.212363;0.0;
0.65365;0.219653;0.414041;0.0138465;0.219653;0.0;
0.654775;0.170704;0.413959;0.0138465;0.170704;0.0;
0.6559;0.214664;0.415644;0.0138465;0.214664;0.0;
0.657025;0.211507;0.413819;0.0138465;0.211507;0.0;
0.65815;0.179872;0.41455;0.0138465;0.179872;0.0;
0.659275;0.247986;0.415147;0.0138465;0.247986;0.0;
0.660400;0.272002;0.411255;0.0138465;0.272002;0.0;
0.661525;0.239947;0.410316;0.0138465;0.239947;0.0;
0.66265;0.223604;0.4129;0.0138465;0.223604;0.0;
0.663775;0.229253;0.413309;0.0138465;0.229253;0.0;
0.6649;0.176936;0.413346;0.0138465;0.176936;0.0;
0.666025;0.213315;0.415367;0.0138465;0.213315;0.0;
0.66715;0.206416;0.413949;0.0138465;0.206416;0.0;
0.668275;0.184313;0.414865;0.0138465;0.184313;0.0;
0.6694;0.220126;0.415249;0.0138465;0.220126;0.0;
0.670525;0.240340;0.413089;0.0138465;0.240340;0.0;
0.67165;0.207560;0.412382;0.0138465;0.207560;0.0;
0.672775;0.233029;0.414151;0.0138465;0.233029;0.0;
0.6739;0.23776;0.412565;0.0138465;0.23776;0.0;
0.675025;0.184193;0.412753;0.0138465;0.184193;0.0;
0.67615;0.218040;0.414918;0.0138465;0.218040;0.0;
0.677275;0.207982;0.413643;0.0138465;0.207982;0.0;
0.6784;0.182252;0.414774;0.0138465;0.182252;0.0;
0.679525;0.214243;0.415371;0.0138465;0.214243;0.0;
0.680650;0.198359;0.413839;0.0138465;0.198359;0.0;
0.681775;0.195396;0.414921;0.0138465;0.195396;0.0;
0.6829;0.251356;0.414172;0.0138465;0.251356;0.0;
0.684025;0.255509;0.411132;0.0138465;0.255509;0.0;
0.68515;0.201826;0.411573;0.0138465;0.201826;0.0;
0.686275;0.226407;0.414174;0.0138465;0.226407;0.0;
0.6874;0.213913;0.413112;0.0138465;0.213913;0.0;
0.688525;0.188042;0.414401;0.0138465;0.188042;0.0;
0.68965;0.216372;0.415066;0.0138465;0.216372;0.0;
0.690775;0.193507;0.413719;0.0138465;0.193507;0.0;
0.6919;0.200559;0.415523;0.0138465;0.200559;0.0;
0.693025;0.255742;0.414065;0.0138465;0.255742;0.0;
0.69415;0.259728;0.410764;0.0138465;0.259728;0.0;
0.695275;0.205487;0.411273;0.0138465;0.205487;0.0;
0.6964;0.235095;0.413579;0.0138465;0.235095;0.0;
0.697525;0.220798;0.412524;0.0138465;0.220798;0.0;
0.69865;0.192319;0.413968;0.0138465;0.192319;0.0;
0.699775;0.217941;0.414794;0.0138465;0.217941;0.0;
0.700900;0.190663;0.413643;0.0138465;0.190663;0.0;
0.702025;0.19897;0.415501;0.0138465;0.19897;0.0;
0.703150;0.227971;0.414514;0.0138465;0.227971;0.0;
0.704275;0.231696;0.412626;0.0138465;0.231696;0.0;
0.705400;0.204556;0.413044;0.0138465;0.204556;0.0;
0.706525;0.238613;0.413865;0.0138465;0.238613;0.0;
0.707650;0.222893;0.412171;0.0138465;0.222893;0.0;
0.708775;0.206170;0.413729;0.0138465;0.206170;0.0;
0.709900;0.228244;0.413993;0.0138465;0.228244;0.0;
0.711025;0.197634;0.412972;0.0138465;0.197634;0.0;
0.71215;0.201822;0.415090;0.0138465;0.201822;0.0;
0.713275;0.215579;0.414364;0.0138465;0.215579;0.0;
0.7144;0.195285;0.413806;0.0138465;0.195285;0.0;
0.715525;0.221938;0.415034;0.0138465;0.221938;0.0;
0.71665;0.258651;0.412745;0.0138465;0.258651;0.0;
0.717775;0.242227;0.410753;0.0138465;0.242227;0.0;
0.7189;0.206499;0.412562;0.0138465;0.206499;0.0;
0.720025;0.228573;0.41378;0.0138465;0.228573;0.0;
0.72115;0.194872;0.41298;0.0138465;0.194872;0.0;
0.722275;0.211731;0.414923;0.0138465;0.211731;0.0;
0.7234;0.221492;0.413719;0.0138465;0.221492;0.0;
0.724525;0.177438;0.413496;0.0138465;0.177438;0.0;
0.72565;0.227392;0.415499;0.0138465;0.227392;0.0;
0.726775;0.264485;0.412351;0.0138465;0.264485;0.0;
0.7279;0.247483;0.410342;0.0138465;0.247483;0.0;
0.729025;0.210864;0.412207;0.0138465;0.210864;0.0;
0.730150;0.231775;0.413484;0.0138465;0.231775;0.0;
0.731275;0.195787;0.412781;0.0138465;0.195787;0.0;
0.7324;0.210630;0.414873;0.0138465;0.210630;0.0;
0.733525;0.217136;0.413809;0.0138465;0.217136;0.0;
0.73465;0.167361;0.413808;0.0138465;0.167361;0.0;
0.735775;0.208359;0.415624;0.0138465;0.208359;0.0;
0.7369;0.233662;0.413768;0.0138465;0.233662;0.0;
0.738025;0.216151;0.412402;0.0138465;0.216151;0.0;
0.73915;0.225807;0.413754;0.0138465;0.225807;0.0;
0.740275;0.244204;0.412683;0.0138465;0.244204;0.0;
0.7414;0.206969;0.411904;0.0138465;0.206969;0.0;
0.742525;0.219365;0.414172;0.0138465;0.219365;0.0;
0.74365;0.223080;0.413254;0.0138465;0.223080;0.0;
0.744775;0.169431;0.413447;0.0138465;0.169431;0.0;
0.7459;0.209897;0.415428;0.0138465;0.209897;0.0;
0.747025;0.205539;0.413833;0.0138465;0.205539;0.0;
0.74815;0.178689;0.414344;0.0138465;0.178689;0.0;
0.749275;0.240072;0.414668;0.0138465;0.240072;0.0;
0.750400;0.258070;0.411562;0.0138465;0.258070;0.0;
0.751525;0.220057;0.410974;0.0138465;0.220057;0.0;
0.75265;0.215057;0.413677;0.0138465;0.215057;0.0;
0.753775;0.216591;0.413561;0.0138465;0.216591;0.0;
0.7549;0.189035;0.413866;0.0138465;0.189035;0.0;
0.756025;0.216007;0.415217;0.0138465;0.216007;0.0;
0.75715;0.207108;0.413408;0.0138465;0.207108;0.0;
0.758275;0.183691;0.414519;0.0138465;0.183691;0.0;
0.7594;0.251523;0.414523;0.0138465;0.251523;0.0;
0.760525;0.269562;0.410712;0.0138465;0.269562;0.0;
0.76165;0.231033;0.410215;0.0138465;0.231033;0.0;
0.762775;0.22467;0.41297;0.0138465;0.22467;0.0;
0.7639;0.224554;0.412947;0.0138465;0.224554;0.0;
0.765025;0.195949;0.413375;0.0138465;0.195949;0.0;
0.76615;0.219035;0.414884;0.0138465;0.219035;0.0;
0.767275;0.206256;0.413253;0.0138465;0.206256;0.0;
0.7684;0.184888;0.414621;0.0138465;0.184888;0.0;
0.769525;0.21763;0.415037;0.0138465;0.21763;0.0;
0.770650;0.235029;0.412885;0.0138465;0.235029;0.0;
0.771775;0.195075;0.41246;0.0138465;0.195075;0.0;
0.7729;0.237443;0.413802;0.0138465;0.237443;0.0;
0.774025;0.236198;0.411951;0.0138465;0.236198;0.0;
0.77515;0.207771;0.41261;0.0138465;0.207771;0.0;
0.776275;0.220515;0.414483;0.0138465;0.220515;0.0;
0.7774;0.204447;0.413188;0.0138465;0.204447;0.0;
0.778525;0.189358;0.414673;0.0138465;0.189358;0.0;
0.77965;0.215192;0.414799;0.0138465;0.215192;0.0;
0.780775;0.197672;0.413511;0.0138465;0.197672;0.0;
0.7819;0.201201;0.414715;0.0138465;0.201201;0.0;
0.783025;0.251845;0.413594;0.0138465;0.251845;0.0;
0.78415;0.249888;0.410849;0.0138465;0.249888;0.0;
0.785275;0.219973;0.411711;0.0138465;0.219973;0.0;
0.7864;0.231061;0.413681;0.0138465;0.231061;0.0;
0.787525;0.212467;0.412518;0.0138465;0.212467;0.0;
0.78865;0.194202;0.414186;0.0138465;0.194202;0.0;
0.789775;0.216435;0.41452;0.0138465;0.216435;0.0;
0.790900;0.187363;0.413472;0.0138465;0.187363;0.0;
0.792025;0.208507;0.415428;0.0138465;0.208507;0.0;
0.79315;0.258434;0.413316;0.0138465;0.258434;0.0;
0.794275;0.25618;0.410363;0.0138465;0.25618;0.0;
0.7954;0.224907;0.411299;0.0138465;0.224907;0.0;
0.796525;0.235442;0.413324;0.0138465;0.235442;0.0;
0.79765;0.214912;0.412241;0.0138465;0.214912;0.0;
0.798775;0.200607;0.414041;0.0138465;0.200607;0.0;
0.7999;0.219725;0.414187;0.0138465;0.219725;0.0;
0.801025;0.186104;0.413292;0.0138465;0.186104;0.0;
0.802150;0.204771;0.415228;0.0138465;0.204771;0.0;
0.803275;0.233066;0.413875;0.0138465;0.233066;0.0;
0.804400;0.230389;0.412111;0.0138465;0.230389;0.0;
0.805525;0.207791;0.412896;0.0138465;0.207791;0.0;
0.806650;0.240985;0.413294;0.0138465;0.240985;0.0;
0.807775;0.218958;0.411792;0.0138465;0.218958;0.0;
0.808900;0.212102;0.413641;0.0138465;0.212102;0.0;
0.810025;0.228771;0.413436;0.0138465;0.228771;0.0;
0.81115;0.191686;0.412737;0.0138465;0.191686;0.0;
0.812275;0.206507;0.414921;0.0138465;0.206507;0.0;
0.8134;0.214967;0.413832;0.0138465;0.214967;0.0;
0.814525;0.193178;0.41361;0.0138465;0.193178;0.0;
0.81565;0.226305;0.414787;0.0138465;0.226305;0.0;
0.816775;0.257601;0.412245;0.0138465;0.257601;0.0;
0.8179;0.234701;0.410644;0.0138465;0.234701;0.0;
0.819025;0.210502;0.412787;0.0138465;0.210502;0.0;
0.820150;0.225509;0.413511;0.0138465;0.225509;0.0;
0.821275;0.184938;0.412976;0.0138465;0.184938;0.0;
0.8224;0.212936;0.414885;0.0138465;0.212936;0.0;
0.823525;0.217276;0.413407;0.0138465;0.217276;0.0;
0.82465;0.166002;0.413584;0.0138465;0.166002;0.0;
0.825775;0.232509;0.41529;0.0138465;0.232509;0.0;
0.8269;0.264005;0.41177;0.0138465;0.264005;0.0;
0.828025;0.240611;0.410209;0.0138465;0.240611;0.0;
0.82915;0.215495;0.412404;0.0138465;0.215495;0.0;
0.830275;0.229099;0.413192;0.0138465;0.229099;0.0;
0.8314;0.186213;0.412762;0.0138465;0.186213;0.0;
0.832525;0.212159;0.414822;0.0138465;0.212159;0.0;
0.83365;0.213012;0.413489;0.0138465;0.213012;0.0;
0.834775;0.187346;0.413901;0.0138465;0.187346;0.0;
0.8359;0.209105;0.415409;0.0138465;0.209105;0.0;
0.837025;0.233548;0.413383;0.0138465;0.233548;0.0;
0.83815;0.209469;0.412231;0.0138465;0.209469;0.0;
0.839275;0.232178;0.413612;0.0138465;0.232178;0.0;
0.840400;0.24477;0.412060;0.0138465;0.24477;0.0;
0.841525;0.200899;0.411706;0.0138465;0.200899;0.0;
0.84265;0.220786;0.414044;0.0138465;0.220786;0.0;
0.843775;0.21876;0.412962;0.0138465;0.21876;0.0;
0.8449;0.188549;0.413565;0.0138465;0.188549;0.0;
0.846025;0.213302;0.415098;0.0138465;0.213302;0.0;
0.84715;0.203739;0.413396;0.0138465;0.203739;0.0;
0.848275;0.205731;0.414167;0.0138465;0.205731;0.0;
0.8494;0.246086;0.414075;0.0138465;0.246086;0.0;
0.850525;0.258193;0.410980;0.0138465;0.258193;0.0;
0.85165;0.213585;0.410829;0.0138465;0.213585;0.0;
0.852775;0.219020;0.413596;0.0138465;0.219020;0.0;
0.8539;0.214659;0.413125;0.0138465;0.214659;0.0;
0.855025;0.180748;0.413838;0.0138465;0.180748;0.0;
0.85615;0.215542;0.414889;0.0138465;0.215542;0.0;
0.857275;0.200873;0.413263;0.0138465;0.200873;0.0;
0.8584;0.19127;0.414687;0.0138465;0.19127;0.0;
0.859525;0.254917;0.41397;0.0138465;0.254917;0.0;
0.860650;0.267036;0.410314;0.0138465;0.267036;0.0;
0.861775;0.221888;0.410255;0.0138465;0.221888;0.0;
0.8629;0.226035;0.413075;0.0138465;0.226035;0.0;
0.864025;0.21985;0.412688;0.0138465;0.21985;0.0;
0.86515;0.188645;0.413516;0.0138465;0.188645;0.0;
0.866275;0.221816;0.414414;0.0138465;0.221816;0.0;
0.8674;0.203089;0.412896;0.0138465;0.203089;0.0;
0.868525;0.186154;0.414612;0.0138465;0.186154;0.0;
0.86965;0.215771;0.414824;0.0138465;0.215771;0.0;
0.870775;0.229318;0.412782;0.0138465;0.229318;0.0;
0.8719;0.213569;0.412692;0.0138465;0.213569;0.0;
0.873025;0.235814;0.413766;0.0138465;0.235814;0.0;
0.87415;0.228395;0.411882;0.0138465;0.228395;0.0;
0.875275;0.192808;0.412979;0.0138465;0.192808;0.0;
0.8764;0.223337;0.41417;0.0138465;0.223337;0.0;
0.877525;0.201176;0.412815;0.0138465;0.201176;0.0;
0.87865;0.196208;0.414603;0.0138465;0.196208;0.0;
0.879775;0.216891;0.414248;0.0138465;0.216891;0.0;
0.880900;0.198949;0.413254;0.0138465;0.198949;0.0;
0.882025;0.208245;0.414557;0.0138465;0.208245;0.0;
0.88315;0.252385;0.413112;0.0138465;0.252385;0.0;
0.884275;0.244307;0.410682;0.0138465;0.244307;0.0;
0.8854;0.206012;0.411955;0.0138465;0.206012;0.0;
0.886525;0.229732;0.413532;0.0138465;0.229732;0.0;
0.88765;0.204828;0.412442;0.0138465;0.204828;0.0;
0.888775;0.196891;0.414398;0.0138465;0.196891;0.0;
0.8899;0.214072;0.414233;0.0138465;0.214072;0.0;
0.891025;0.178328;0.413489;0.0138465;0.178328;0.0;
0.89215;0.21683;0.415441;0.0138465;0.21683;0.0;
0.893275;0.261392;0.4126;0.0138465;0.261392;0.0;
0.8944;0.252892;0.410048;0.0138465;0.252892;0.0;
0.895525;0.214849;0.411396;0.0138465;0.214849;0.0;
0.89665;0.236312;0.413038;0.0138465;0.236312;0.0;
0.897775;0.209369;0.412036;0.0138465;0.209369;0.0;
0.8989;0.205148;0.414114;0.0138465;0.205148;0.0;
0.900025;0.219093;0.413761;0.0138465;0.219093;0.0;
0.901150;0.178772;0.413216;0.0138465;0.178772;0.0;
0.902275;0.208647;0.415097;0.0138465;0.208647;0.0;
0.903400;0.235112;0.413435;0.0138465;0.235112;0.0;
0.904525;0.226342;0.411853;0.0138465;0.226342;0.0;
0.905650;0.214978;0.41297;0.0138465;0.214978;0.0;
0.906775;0.241072;0.412902;0.0138465;0.241072;0.0;
0.907900;0.212574;0.411668;0.0138465;0.212574;0.0;
0.909025;0.215823;0.41371;0.0138465;0.215823;0.0;
0.910150;0.227078;0.413068;0.0138465;0.227078;0.0;
0.911275;0.18323;0.412736;0.0138465;0.18323;0.0;
0.9124;0.209335;0.414865;0.0138465;0.209335;0.0;
0.913525;0.212526;0.413496;0.0138465;0.212526;0.0;
0.91465;0.188482;0.413606;0.0138465;0.188482;0.0;
0.915775;0.234352;0.414511;0.0138465;0.234352;0.0;
0.9169;0.260043;0.411568;0.0138465;0.260043;0.0;
0.918025;0.230805;0.410397;0.0138465;0.230805;0.0;
0.91915;0.216721;0.412803;0.0138465;0.216721;0.0;
0.920275;0.225948;0.413051;0.0138465;0.225948;0.0;
0.9214;0.178534;0.41285;0.0138465;0.178534;0.0;
0.922525;0.217583;0.414605;0.0138465;0.217583;0.0;
0.92365;0.216429;0.41297;0.0138465;0.216429;0.0;
0.924775;0.189967;0.413557;0.0138465;0.189967;0.0;
0.9259;0.239551;0.414851;0.0138465;0.239551;0.0;
0.927025;0.265339;0.411166;0.0138465;0.265339;0.0;
0.92815;0.235473;0.410054;0.0138465;0.235473;0.0;
0.929275;0.220597;0.412509;0.0138465;0.220597;0.0;
0.930400;0.228259;0.41282;0.0138465;0.228259;0.0;
0.931525;0.178347;0.412729;0.0138465;0.178347;0.0;
0.93265;0.2155;0.414632;0.0138465;0.2155;0.0;
0.933775;0.210694;0.413144;0.0138465;0.210694;0.0;
0.9349;0.17616;0.413968;0.0138465;0.17616;0.0;
0.936025;0.212172;0.415070;0.0138465;0.212172;0.0;
0.93715;0.234225;0.412975;0.0138465;0.234225;0.0;
0.938275;0.203392;0.412115;0.0138465;0.203392;0.0;
0.9394;0.236362;0.413478;0.0138465;0.236362;0.0;
0.940525;0.243096;0.411675;0.0138465;0.243096;0.0;
0.94165;0.192417;0.411755;0.0138465;0.192417;0.0;
0.942775;0.223292;0.413953;0.0138465;0.223292;0.0;
0.9439;0.215376;0.412684;0.0138465;0.215376;0.0;
0.945025;0.180867;0.413708;0.0138465;0.180867;0.0;
0.94615;0.214846;0.414788;0.0138465;0.214846;0.0;
0.947275;0.201071;0.413193;0.0138465;0.201071;0.0;
0.9484;0.196222;0.414186;0.0138465;0.196222;0.0;
0.949525;0.249844;0.413636;0.0138465;0.249844;0.0;
0.950650;0.255975;0.410641;0.0138465;0.255975;0.0;
0.951775;0.204669;0.410927;0.0138465;0.204669;0.0;
0.9529;0.220896;0.413635;0.0138465;0.220896;0.0;
0.954025;0.210469;0.412897;0.0138465;0.210469;0.0;
0.95515;0.18597;0.414009;0.0138465;0.18597;0.0;
0.956275;0.2163;0.414574;0.0138465;0.2163;0.0;
0.9574;0.195614;0.413129;0.0138465;0.195614;0.0;
0.958525;0.201095;0.414807;0.0138465;0.201095;0.0;
0.95965;0.258444;0.413402;0.0138465;0.258444;0.0;
0.960775;0.264439;0.410009;0.0138465;0.264439;0.0;
0.9619;0.21263;0.410381;0.0138465;0.21263;0.0;
0.963025;0.227519;0.413148;0.0138465;0.227519;0.0;
0.96415;0.215236;0.412493;0.0138465;0.215236;0.0;
0.965275;0.1952;0.413713;0.0138465;0.1952;0.0;
0.9664;0.22191;0.414114;0.0138465;0.22191;0.0;
0.967525;0.197024;0.412813;0.0138465;0.197024;0.0;
0.96865;0.193703;0.414779;0.0138465;0.193703;0.0;
0.969775;0.223976;0.414308;0.0138465;0.223976;0.0;
0.970900;0.230095;0.412308;0.0138465;0.230095;0.0;
0.972025;0.205440;0.41259;0.0138465;0.205440;0.0;
0.97315;0.240314;0.41331;0.0138465;0.240314;0.0;
0.974275;0.226762;0.411511;0.0138465;0.226762;0.0;
0.9754;0.194139;0.413019;0.0138465;0.194139;0.0;
0.976525;0.220013;0.414026;0.0138465;0.220013;0.0;
0.97765;0.191334;0.412977;0.0138465;0.191334;0.0;
0.978775;0.197219;0.414927;0.0138465;0.197219;0.0;
0.9799;0.212963;0.414106;0.0138465;0.212963;0.0;
0.981025;0.194237;0.41343;0.0138465;0.194237;0.0;
0.98215;0.219206;0.414639;0.0138465;0.219206;0.0;
0.983275;0.257796;0.412392;0.0138465;0.257796;0.0;
0.9844;0.243482;0.410274;0.0138465;0.243482;0.0;
0.985525;0.205916;0.41196;0.0138465;0.205916;0.0;
0.98665;0.230068;0.413276;0.0138465;0.230068;0.0;
0.987775;0.198756;0.412359;0.0138465;0.198756;0.0;
0.9889;0.201383;0.414503;0.0138465;0.201383;0.0;
0.990025;0.213209;0.413889;0.0138465;0.213209;0.0;
0.99115;0.170788;0.4135;0.0138465;0.170788;0.0;
0.992275;0.224263;0.415323;0.0138465;0.224263;0.0;
0.9934;0.263282;0.412025;0.0138465;0.263282;0.0;
0.994525;0.248455;0.409900;0.0138465;0.248455;0.0;
0.99565;0.213288;0.411628;0.0138465;0.213288;0.0;
0.996775;0.236144;0.412812;0.0138465;0.236144;0.0;
0.9979;0.202683;0.41199;0.0138465;0.202683;0.0;
0.999025;0.209049;0.414239;0.0138465;0.209049;0.0;
1.00015;0.217514;0.413442;0.0138465;0.217514;0.0;
1.00127;0.170281;0.413283;0.0138465;0.170281;0.0;
1.00240;0.211803;0.414984;0.0138465;0.211803;0.0;
1.00353;0.236803;0.413096;0.0138465;0.236803;0.0;
1.00465;0.221643;0.411713;0.0138465;0.221643;0.0;
1.00577;0.220373;0.413101;0.0138465;0.220373;0.0;
1.00690;0.240587;0.412568;0.0138465;0.240587;0.0;
